"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Group","Comparison","Source"
"R-HSA-9675108","Nervous system development","189/2233","272/4194",0.69485294117647,1.30506638392034,5.55127839301363,1.26733344809072e-08,1.46883946633715e-05,1.23665063829484e-05,"PSMB6/NRAS/MPZ/EFNA2/CACNB4/COL6A1/COL6A5/COL6A3/DNM2/EVL/MET/PTPN11/TREM2/RPS6KA1/PSMA7/SH3GL2/PSMB5/PSMB1/DPYSL5/RPS6KA6/ARPC1B/DPYSL3/EFNB1/FLRT3/SHANK3/RND1/NCK2/AP2A2/CLTC/PAK4/RAP1GAP/NAB1/EFNA4/ITSN1/PSMA4/EFNB2/EFNA3/AGAP2/GAP43/NRP2/UNC5B/AGRN/EPHB4/COL2A1/NCAN/EPHA7/SLIT1/SHC1/EPHA4/UNC5D/DOK1/MAGOHB/SEMA4A/PLXNB3/EPHB1/RHOB/CRMP1/PSMB3/PSMB4/RDX/DSCAML1/HDAC2/HRAS/PSMA5/SLIT2/VLDLR/PSMB2/MYL12A/PLXNA4/PLXND1/DOK2/EFNA1/MYL6/NCAM1/COL9A3/PFN1/SCN3B/SEMA6D/CNTN6/MAG/RPL5/RPL11/RPL26L1/RPS20/RELN/MYL9/RPS12/COL5A1/ROBO2/EPHA6/DAG1/PSMC3/PSMD6/GSK3B/CACNB3/GSPT2/GAB1/DNM1/NCBP1/AP2B1/GFRA3/SRGAP2/EFNB3/GFRA2/NUMB/EIF4G1/PRX/YAP1/PSMC5/MMP9/EFNA5/ERBB2/HSP90AA1/EGFR/MAPK3/MAP2K1/MAPK1/NRP1/RET/SEMA3A/CNTN2/GFRA1/NTN4/RGMB/HJV/ABL2/LYN/CSNK2A1/EPHA1/EPHA3/RPS6KA3/CHL1/MAP2K2/EPHA5/FYN/PAK6/PSMA1/RPS7/PSMD7/CFL1/L1CAM/PSMA2/RPS27A/PLCG1/PLXNC1/EPHA2/EIF4A3/EPHA10/EPHB6/NRCAM/SEMA6A/UNC5C/HMGCR/SEMA3E/ALCAM/GRB2/HSP90AB1/RGMA/FGFR1/SEMA4D/ROBO1/GDNF/HSPA8/NELL2/UBC/UBB/NTN1/SEMA7A/ST8SIA4/NFASC/ANK2/ST8SIA2/UNC5A/DLG4/EPHB2/SCN2B/ADAM10/GPC1/PIK3R1/NEO1/PLXNA1/DSCAM/EPHB3/EZR/ENAH/RPS4X/VASP/VAV3/PITPNA",189,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-422475","Axon guidance","182/2233","263/4194",0.692015209125475,1.29973658176097,5.35715359833376,3.92643350342142e-08,2.27536821523271e-05,1.91568624087982e-05,"PSMB6/NRAS/EFNA2/CACNB4/COL6A1/COL6A5/COL6A3/DNM2/EVL/MET/PTPN11/TREM2/RPS6KA1/PSMA7/SH3GL2/PSMB5/PSMB1/DPYSL5/RPS6KA6/ARPC1B/DPYSL3/EFNB1/FLRT3/SHANK3/RND1/NCK2/AP2A2/CLTC/PAK4/RAP1GAP/EFNA4/ITSN1/PSMA4/EFNB2/EFNA3/AGAP2/GAP43/NRP2/UNC5B/AGRN/EPHB4/COL2A1/NCAN/EPHA7/SLIT1/SHC1/EPHA4/UNC5D/DOK1/MAGOHB/SEMA4A/PLXNB3/EPHB1/RHOB/CRMP1/PSMB3/PSMB4/RDX/DSCAML1/HRAS/PSMA5/SLIT2/VLDLR/PSMB2/MYL12A/PLXNA4/PLXND1/DOK2/EFNA1/MYL6/NCAM1/COL9A3/PFN1/SCN3B/SEMA6D/CNTN6/RPL5/RPL11/RPL26L1/RPS20/RELN/MYL9/RPS12/COL5A1/ROBO2/EPHA6/DAG1/PSMC3/PSMD6/GSK3B/CACNB3/GSPT2/GAB1/DNM1/NCBP1/AP2B1/GFRA3/SRGAP2/EFNB3/GFRA2/NUMB/EIF4G1/PSMC5/MMP9/EFNA5/ERBB2/HSP90AA1/EGFR/MAPK3/MAP2K1/MAPK1/NRP1/RET/SEMA3A/CNTN2/GFRA1/NTN4/RGMB/HJV/ABL2/LYN/CSNK2A1/EPHA1/EPHA3/RPS6KA3/CHL1/MAP2K2/EPHA5/FYN/PAK6/PSMA1/RPS7/PSMD7/CFL1/L1CAM/PSMA2/RPS27A/PLCG1/PLXNC1/EPHA2/EIF4A3/EPHA10/EPHB6/NRCAM/SEMA6A/UNC5C/SEMA3E/ALCAM/GRB2/HSP90AB1/RGMA/FGFR1/SEMA4D/ROBO1/GDNF/HSPA8/NELL2/UBC/UBB/NTN1/SEMA7A/ST8SIA4/NFASC/ANK2/ST8SIA2/UNC5A/DLG4/EPHB2/SCN2B/ADAM10/GPC1/PIK3R1/NEO1/PLXNA1/DSCAM/EPHB3/EZR/ENAH/RPS4X/VASP/VAV3/PITPNA",182,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","200/2233","308/4194",0.649350649350649,1.21960439918344,4.27201719240619,1.07329633465579e-05,0.0041465015062202,0.00349103755166989,"ELK1/NCF2/STAT3/PDGFRA/STAT1/STAT6/NRAS/NRG3/COL1A1/COL6A1/COL6A5/COL6A3/WWP1/PTK2B/RBFOX2/DNM2/GGA3/MET/JAK2/PTPN11/CBL/RPS6KA1/DUSP6/YWHAB/SH3GL2/PPP2R1A/AHCYL1/ELMO1/HNRNPM/VEGFD/SPP1/FLRT2/FLRT3/USP8/NCK2/AP2A2/HGS/PDGFC/FGFR3/CLTC/FGF19/FGF16/NAB1/FLT3LG/SPARC/NRG4/HNRNPH1/RALA/AKT2/NRP2/ID2/COL2A1/AKT1/BRAF/PGR/FLT4/SHC1/FLT1/STAT5B/JUP/STMN1/WWOX/SH3GL3/LRIG1/HDAC2/HRAS/MEMO1/TIAL1/POLR2K/JUND/POLR2I/FN1/LAMA3/GFAP/COL9A3/STAT5A/POLR2E/POLR2F/GTF2F2/BRK1/ARC/TIA1/NOS3/SH2B3/MAP2K5/COL5A1/PPP2R5D/GIPC1/LTK/THEM4/ATP6V1C1/MKNK1/APOE/BDNF/EPN1/GAB1/CTNNA1/FGF8/DNM1/NCBP1/KIT/AP2B1/DIAPH1/ATP6V1F/YAP1/MMP9/PIK3C3/RAPGEF1/VEGFA/ERBB2/ERBB3/ERBB4/HSP90AA1/IL2RG/MST1R/PRKCZ/NTRK3/EGFR/HGF/SPINT2/MAPK3/MAP2K1/PTPN1/TGFBR3/FGF2/FGF5/MAPK1/IDE/NRP1/THBS2/THBS4/CSK/LYN/AKT3/CMA1/FLT3/INSR/PDGFRB/RPS6KA3/THBS1/NTRK1/MAP2K2/KDR/FYN/MAPKAPK2/NTF4/EPS15L1/IGF1R/PTPN6/ADAM12/PDPK1/RPS27A/FGF7/PDGFA/FLRT1/LCK/PLCG1/ADCYAP1/NTRK2/CRK/FGFR4/MAPK11/MAPK13/MAPK14/CD274/VAV1/GRB2/PRKCB/CTSD/EGF/FGFR1/CILP/NGF/PTPRS/UBC/FURIN/ALKAL2/UBB/NRG2/DLG4/ALK/PTPRJ/PTPRU/HGFAC/ADAM10/IGF1/CTNNB1/PIK3R1/MEF2C/ADAM17/THBS3/NRG1/BTC/KITLG/VEGFB/FGF22/LAMC2/VAV3/CRKL/TNS4",200,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-112316","Neuronal System","94/2233","134/4194",0.701492537313433,1.3175368121328,3.98613000411193,3.75246860931177e-05,0.0101269929442408,0.0085261545427648,"NEFL/NRAS/SLITRK3/SLITRK1/GRIA4/ACHE/CACNB4/GABBR1/GAD1/PLCB1/GJD2/RPS6KA1/PRKAR1B/HOMER2/RPS6KA6/HCN1/KCNF1/SHANK1/SHANK3/ARL6IP5/KCNG4/AP2A2/GABBR2/NSF/EPB41L1/BCHE/LIN7B/NLGN1/NRXN3/CASK/SLITRK6/VAMP2/NLGN3/RAB3A/ALDH5A1/NCALD/NRGN/CPLX1/COMT/HRAS/CAMK4/LIN7A/HOMER1/GLUL/LRRTM1/STX1A/DLG2/IL1RAPL1/GRIK2/CHRNB3/SYT1/SLITRK2/PRKAR1A/LRFN3/LRFN4/NLGN4Y/HOMER3/NRXN1/PDLIM5/PPM1F/CACNB3/DLGAP4/AP2B1/GNG12/SYT12/PRKAR2B/BEGAIN/ERBB4/NTRK3/MAPK3/MAPK1/CAMK2A/CAMK2B/CAMK2D/RPS6KA3/PDPK1/SLITRK5/NLGN4X/PRKCB/PRKCG/HSPA8/PTPRS/LRRTM4/LRRTM2/SLITRK4/NPTN/LRFN2/SYT9/DLG4/CACNA2D3/KCNMB3/NLGN2/NRG1/PTPRD",94,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-5663202","Diseases of signal transduction by growth factor receptors and second messengers","171/2233","263/4194",0.650190114068441,1.22118107407212,3.95314105434652,4.3688494151168e-05,0.0101269929442408,0.0085261545427648,"RAF1/FOXM1/STAT3/PDGFRA/STAT1/MCL1/PSMB6/NRAS/NRG3/FOXO3/MET/JAK2/PTPN11/CBL/SMAD4/DUSP6/YWHAB/PSMA7/RHOG/PSMB5/PSMB1/PPP2R1A/ATG7/FXR1/PPP2R5A/FGFR3/CLTC/IL10/FGF19/FGF16/IL22/FLT3LG/PSMA4/TGFB1/RNF43/NRG4/AKT2/SQSTM1/AKT1/BRAF/DKK2/SHC1/STAT5B/KREMEN1/CUL1/CDKN1A/MRAS/PSMB3/PSMB4/HDAC2/HRAS/PSMA5/RAC2/POLR2K/PSMB2/PPP1CC/KAT2A/IRF4/IHH/POLR2I/FN1/FZD5/STAT5A/POLR2E/POLR2F/FZD8/GTF2F2/DUSP10/NPM1/TSC2/MAP3K11/PRKAR1A/BIN2/CEP43/APBB1IP/PPM1B/PPP2R5D/LRP6/FZD4/DKK4/MAPK9/AKT1S1/PSMC3/PSMD6/GSK3B/EEF1G/BDNF/GAB1/SND1/FGF8/NCBP1/KIT/VCP/HDAC6/PSMC5/FKBP1A/LRP5/CD80/ERBB2/ERBB3/ERBB4/HSP90AA1/NTRK3/EGFR/HGF/MAPK3/MAP2K1/FGF2/VWF/FGF5/MAPK1/KREMEN2/DLL4/CAMK2A/CAMK2B/CSK/LYN/AKT3/CAMK2D/FLT3/PDGFRB/MAP2K2/KDR/FYN/MAPK8/PTEN/ZAP70/PSMA1/PSMD7/SKP1/NTF4/PEBP1/PSMA2/PTPN6/DHH/BCL2L1/PDPK1/RPS27A/FGF7/PDGFA/LCK/PLCG1/NTRK2/FGFR4/RB1/JAG1/JAG2/NOTCH1/TYK2/VAV1/CD86/DLL1/GRB2/EGF/FGFR1/BAD/UBC/UBB/QKI/NRG2/ALK/ADAM10/CTNNB1/PIK3R1/ERLEC1/ADAM17/NRG1/BTC/KITLG/FGF22/TNKS",171,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-2454202","Fc epsilon receptor (FCERI) signaling","49/2233","64/4194",0.765625,1.43798981191223,3.76744538762183,9.18802226872446e-05,0.0177481963490861,0.0149426256896624,"PSMB6/NRAS/LAT/SYK/UBE2V1/PSMA7/CDC34/PSMB5/PSMB1/AHCYL1/PSMA4/MAPK10/PPP3R1/SHC1/CUL1/PSMB3/PSMB4/UBE2D2/HRAS/PSMA5/BTK/PSMB2/IKBKG/MAPK9/PSMC3/PSMD6/IKBKB/PSMC5/MAPK3/MAPK1/LYN/FYN/MAPK8/PSMA1/PSMD7/SKP1/UBE2N/PSMA2/PDPK1/RPS27A/PLCG1/VAV1/GRB2/UBC/UBB/PIK3R1/FCER1A/VAV3/NFKB1",49,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-6794362","Protein-protein interactions at synapses","42/2233","54/4194",0.777777777777778,1.46081504702194,3.63656501996914,0.000157485290045402,0.0260750644518029,0.0219532126123439,"SLITRK3/SLITRK1/GRIA4/HOMER2/SHANK1/SHANK3/EPB41L1/LIN7B/NLGN1/NRXN3/CASK/SLITRK6/NLGN3/LIN7A/HOMER1/LRRTM1/STX1A/DLG2/IL1RAPL1/SYT1/SLITRK2/LRFN3/LRFN4/NLGN4Y/HOMER3/NRXN1/PDLIM5/DLGAP4/SYT12/BEGAIN/NTRK3/SLITRK5/NLGN4X/PTPRS/LRRTM4/LRRTM2/SLITRK4/LRFN2/SYT9/DLG4/NLGN2/PTPRD",42,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","29/2233","35/4194",0.828571428571429,1.55621521335807,3.52574112375865,0.000237067682563113,0.0275297142195887,0.0231779166082909,"LRP1/COL1A1/MSR1/SPARC/STAB1/FTL/HPX/AMBP/HSPH1/ALB/MARCO/SCARB1/HYOU1/APOE/HMGB1/FTH1/HSP90AA1/CD36/STAB2/PRDX1/SAA1/CD163/SCARF1/CALR/COLEC12/HSP90B1/S100A9/MASP1/APOL1",29,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-9839923","Dengue Virus Infection","113/2233","170/4194",0.664705882352941,1.24844445615237,3.5285216038911,0.000245325948809721,0.0275297142195887,0.0231779166082909,"RPN1/DHX9/PUF60/HSPA1A/P4HA2/P4HB/PCBP1/SRSF6/DNAJA2/ELAVL1/MAP1LC3B/CLINT1/TJP1/NRBP1/ATG7/HNRNPM/RBM22/NPLOC4/TSG101/PRKG1/VTN/HNRNPR/EMC4/HDLBP/U2AF2/AP2A2/NCL/TYRO3/H2BC21/HNRNPH1/DYNLT1/GAS6/AGRN/VIM/HSPG2/SDC3/MAPRE3/CD14/DDOST/SNRPB2/RBM17/SMNDC1/EIF4A2/EIF4A1/GPC4/HSPA1B/POLR2K/BAG2/SNRPG/KPNA1/MERTK/POLR2I/C1S/BUD31/POLR2E/POLR2F/GTF2F2/NUDT21/SF3B6/ELAVL2/SNRPE/SNRPA1/HYOU1/PPIL3/TXNL4A/H2AC1/H2BC12/H2AC11/CD209/CSTF1/NCBP1/CLDN1/AP2B1/VCP/PML/EIF4G1/MMP9/PIK3C3/HSP90AA1/MRC1/UBE2I/MBL2/CD33/GPC2/CAMK2A/CAMK2B/LYN/CAMK2D/NACA/EIF4G2/RPS27A/CLU/PDIA3/GPC5/EIF4A3/CALR/GPC6/HSP90AB1/CD300A/HSPA8/UBC/FURIN/UBB/DNAJB11/C4BPB/DNAJC10/CTNNB1/GPC1/PIK3R1/PABPN1/PRPF6/YBX1/PPIL1",113,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-111447","Activation of BAD and translocation to mitochondria","13/2233","13/4194",1,1.8781907747425,3.38367356827694,0.000271813083270284,0.0275297142195887,0.0231779166082909,"YWHAB/YWHAE/AKT2/PPP3R1/AKT1/YWHAH/AKT3/BCL2/YWHAG/SFN/YWHAZ/BAD/YWHAQ",13,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-9824446","Viral Infection Pathways","266/2233","435/4194",0.611494252873563,1.14850286455518,3.49069008646047,0.000274338251744644,0.0275297142195887,0.0231779166082909,"ELK1/CUL3/STAT1/RPN1/DHX9/PSMB6/MGAT1/PUF60/SUDS3/HSPA1A/P4HA2/SYK/P4HB/PCBP1/VPS4A/DYNLL2/SRSF6/DNAJA2/ELAVL1/MAP1LC3B/UBE2V1/CLINT1/JAK2/PTPN11/TJP1/SMAD4/YWHAB/PSMA7/CHMP3/FEN1/PSMB5/PSMB1/NRBP1/ATG7/ELMO1/NUP98/HNRNPM/SAP18/SAP30/HERC5/RBM22/NPLOC4/TSG101/PRKG1/VTN/ATP1B1/HNRNPR/EMC4/HDLBP/U2AF2/AP2A2/NCL/TYRO3/CLTC/APOBEC3G/PSMA4/TGFB1/IFNA10/H2BC21/ISG15/YWHAE/RAB5C/HNRNPH1/DYNLT1/AKT2/SEC13/GAS6/IFNA4/AGRN/VIM/IL6R/HSPG2/AKT1/SDC3/MAPRE3/CD14/IRF3/PTGES3/DDOST/RAB5A/SNRPB2/RBM17/FKBP4/CHMP2A/SMNDC1/RANBP1/TAF10/PSMB3/PSMB4/COMT/PPIG/EIF4A2/EIF4A1/GPC4/HDAC2/HSPA1B/PSMA5/POLR2K/BTK/RAB5B/BAG2/ARF1/PSMB2/SNRPG/PPP1CC/KPNA1/MERTK/POLR2I/C1S/BUD31/MED20/POLR2E/POLR2F/GTF2F2/NUDT21/RPL5/SF3B6/ELAVL2/NPM1/SNRPE/RPL11/SNRPA1/GTF2E2/CHMP4A/HYOU1/RPL26L1/PPIL3/RPS20/TXNL4A/SAR1B/MGAT5/NELFE/RPS12/SNF8/IKBKG/YWHAH/GEMIN7/SAP30L/H2AC1/H2BC12/SRPK1/H2AC11/MED28/MED11/CD209/ZBP1/MVB12B/TKFC/PSMC3/PSMD6/GSK3B/CSTF1/NELFA/NCBP1/CLDN1/PYCARD/AP2B1/IKBKB/AP1B1/DYNC1LI1/VCP/TRIM28/PML/EIF4G1/FXYD6/PSMC5/MMP9/DOCK2/FKBP1A/PIK3C3/VEGFA/HSP90AA1/MRC1/EGFR/XRCC6/UBE2I/IL1R1/IL17RA/MBL2/CD33/NRP1/GPC2/CAMK2A/CAMK2B/LYN/AKT3/TBK1/CAMK2D/CSNK2A1/B2M/FYN/TLR2/PPIA/NACA/PSMA1/RPS7/PSMD7/SKP1/UBE2N/YWHAG/EIF4G2/IGF1R/PSMA2/PTPN6/BCL2L1/PDPK1/RPS27A/CLU/LCK/PPIB/PDIA3/SFN/GPC5/EIF4A3/RB1/IMPDH1/TYK2/CALR/VAV1/GPC6/GRB2/HSP90AB1/IL17RC/CD300A/ST3GAL1/PRKCSH/IFNGR1/YWHAZ/HSPA8/ST6GAL1/IFNAR1/UBC/FURIN/UBB/MGAT2/MAN1B1/GALNT1/DNAJB11/MGAT4B/C4BPB/IFNA14/MGAT4C/ATP1B2/YWHAQ/CD79A/ST6GALNAC2/PARP16/FUT8/DNAJC10/CTNNB1/KEAP1/GPC1/PIK3R1/PABPN1/RIPK2/MASP1/IFNGR2/CD8B/PRPF6/YBX1/RPS4X/G3BP2/CCNH/NFKB1/PPIL1/XRCC4",266,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-5684996","MAPK1/MAPK3 signaling","105/2233","157/4194",0.668789808917197,1.25611484935008,3.4899821577952,0.000285035867674775,0.0275297142195887,0.0231779166082909,"RAF1/CUL3/NEFL/PDGFRA/CSF2RA/PSMB6/NRAS/LAT/NRG3/MET/JAK2/PTPN11/DUSP6/YWHAB/PSMA7/LAMTOR3/PSMB5/PSMB1/PPP2R1A/PDE6D/PPP2R5A/FGFR3/FGF19/FGF16/IL3RA/FLT3LG/PSMA4/NRG4/IL6R/BRAF/SHC1/MRAS/PSMB3/PSMB4/PEA15/HRAS/PSMA5/PSMB2/PPP1CC/DLG2/FN1/NCAM1/DUSP10/MAP3K11/APBB1IP/PPP2R5D/PSMC3/PSMD6/FGF8/KIT/GFRA3/GFRA2/PSMC5/IL6/ERBB2/ERBB3/ERBB4/IL6ST/IL2RG/EGFR/HGF/ANGPT1/MAPK3/MAP2K1/FGF2/VWF/FGF5/MAPK1/RET/GFRA1/CAMK2A/CAMK2B/CSK/IL17RD/CAMK2D/FLT3/PDGFRB/MAP2K2/IL5/TEK/FYN/PSMA1/PSMD7/PEBP1/PSMA2/BCL2L1/RPS27A/FGF7/PDGFA/IL3/FGFR4/TYK2/GRB2/EGF/FGFR1/GDNF/UBC/UBB/NRG2/DLG4/PIK3R1/NRG1/BTC/KITLG/FGF22",105,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-2871837","FCERI mediated NF-kB activation","30/2233","37/4194",0.810810810810811,1.52285738492635,3.4084905332934,0.000388204228385167,0.0346099000537238,0.0291388922844575,"PSMB6/UBE2V1/PSMA7/CDC34/PSMB5/PSMB1/PSMA4/CUL1/PSMB3/PSMB4/UBE2D2/PSMA5/PSMB2/IKBKG/PSMC3/PSMD6/IKBKB/PSMC5/LYN/PSMA1/PSMD7/SKP1/UBE2N/PSMA2/PDPK1/RPS27A/UBC/UBB/FCER1A/NFKB1",30,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-109606","Intrinsic Pathway for Apoptosis","21/2233","24/4194",0.875,1.64341692789969,3.37285811319597,0.000419113832918762,0.0346966380252032,0.029211919031255,"STAT3/DYNLL2/YWHAB/YWHAE/AKT2/PPP3R1/AKT1/CASP8/YWHAH/MAPK3/MAPK1/AKT3/BCL2/MAPK8/YWHAG/BCL2L1/SFN/C1QBP/YWHAZ/BAD/YWHAQ",21,"non-CN","CN_vs_nonCN","Reactome"
"R-HSA-109581","Apoptosis","51/2233","70/4194",0.728571428571429,1.36839613588382,3.31644465241934,0.000561594010523528,0.0433924972131179,0.0365331682635305,"BIRC2/STAT3/PSMB6/DYNLL2/TJP1/YWHAB/PSMA7/PSMB5/PSMB1/DAPK1/PSMA4/YWHAE/AKT2/UNC5B/VIM/PPP3R1/AKT1/FADD/CD14/CASP8/PSMB3/PSMB4/PSMA5/PSMB2/KPNA1/YWHAH/PSMC3/PSMD6/HMGB1/PSMC5/MAPK3/MAPK1/AKT3/BCL2/MAPK8/PSMA1/PSMD7/YWHAG/PSMA2/DAPK2/BCL2L1/RPS27A/SFN/C1QBP/YWHAZ/BAD/UBC/UBB/YWHAQ/UNC5A/CTNNB1",51,"non-CN","CN_vs_nonCN","Reactome"
"GO:0048812","neuron projection morphogenesis","118/836","319/5700",0.369905956112853,2.52208606440581,11.5986846105594,1.6345006143022e-24,6.66712800573866e-21,6.34186238349253e-21,"SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/DPYSL5/EFNB1/SPP1/FLRT3/ISLR2/SHANK3/SHANK1/CSF1R/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/EPHA7/NLGN1/SLIT1/EPHA4/UNC5D/GDI1/MAPRE3/SEMA4A/PLXNB3/DCLK1/SYT4/STMN1/RAB3A/GAS7/DSCAML1/SLIT2/HPRT1/LRP4/PLXNA4/PLXND1/NCAM1/SEMA6D/NECTIN1/SYT1/DCC/ADGRB1/YWHAH/CHN1/ROBO2/NRXN1/EPHA6/DAG1/TWF2/PDLIM5/SRGAP2/EFNB3/VEGFA/EFNA5/NTRK3/MAP2K1/NBL1/NRP1/CNTN4/CNTN5/LRP8/EPHA3/BSG/CHL1/EPHA5/L1CAM/FLRT1/KIRREL3/PLXNC1/SLITRK5/BMPR2/NTRK2/EPHA10/EPHB6/RTN4R/NOTCH1/NRCAM/UNC5C/ALCAM/RGMA/SEMA3G/NTNG1/OLFM1/ROBO1/NOG/PTPRS/EDN3/UBB/CCK/CNTNAP2/NEGR1/DRAXIN/SLITRK4/NFASC/NPTN/APLP1/APLP2/ST8SIA2/UNC5A/DLG4/EPHB2/PTPRJ/NEO1/PLXNA1/DSCAM/EPHB3/PTPRD/FSTL4/PCDHAC2/LRRC4C/CDH11/BRSK2",118,"AD","AD_vs_nonAD","GO_BP"
"GO:0120039","plasma membrane bounded cell projection morphogenesis","118/836","325/5700",0.363076923076923,2.47552447552448,11.355455196582,1.07599700899208e-23,2.19449589983935e-20,2.08743419744463e-20,"SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/DPYSL5/EFNB1/SPP1/FLRT3/ISLR2/SHANK3/SHANK1/CSF1R/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/EPHA7/NLGN1/SLIT1/EPHA4/UNC5D/GDI1/MAPRE3/SEMA4A/PLXNB3/DCLK1/SYT4/STMN1/RAB3A/GAS7/DSCAML1/SLIT2/HPRT1/LRP4/PLXNA4/PLXND1/NCAM1/SEMA6D/NECTIN1/SYT1/DCC/ADGRB1/YWHAH/CHN1/ROBO2/NRXN1/EPHA6/DAG1/TWF2/PDLIM5/SRGAP2/EFNB3/VEGFA/EFNA5/NTRK3/MAP2K1/NBL1/NRP1/CNTN4/CNTN5/LRP8/EPHA3/BSG/CHL1/EPHA5/L1CAM/FLRT1/KIRREL3/PLXNC1/SLITRK5/BMPR2/NTRK2/EPHA10/EPHB6/RTN4R/NOTCH1/NRCAM/UNC5C/ALCAM/RGMA/SEMA3G/NTNG1/OLFM1/ROBO1/NOG/PTPRS/EDN3/UBB/CCK/CNTNAP2/NEGR1/DRAXIN/SLITRK4/NFASC/NPTN/APLP1/APLP2/ST8SIA2/UNC5A/DLG4/EPHB2/PTPRJ/NEO1/PLXNA1/DSCAM/EPHB3/PTPRD/FSTL4/PCDHAC2/LRRC4C/CDH11/BRSK2",118,"AD","AD_vs_nonAD","GO_BP"
"GO:0048858","cell projection morphogenesis","118/836","327/5700",0.36085626911315,2.4603836530442,11.275559553694,1.98791908245765e-23,2.70290731244825e-20,2.57104201331189e-20,"SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/DPYSL5/EFNB1/SPP1/FLRT3/ISLR2/SHANK3/SHANK1/CSF1R/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/EPHA7/NLGN1/SLIT1/EPHA4/UNC5D/GDI1/MAPRE3/SEMA4A/PLXNB3/DCLK1/SYT4/STMN1/RAB3A/GAS7/DSCAML1/SLIT2/HPRT1/LRP4/PLXNA4/PLXND1/NCAM1/SEMA6D/NECTIN1/SYT1/DCC/ADGRB1/YWHAH/CHN1/ROBO2/NRXN1/EPHA6/DAG1/TWF2/PDLIM5/SRGAP2/EFNB3/VEGFA/EFNA5/NTRK3/MAP2K1/NBL1/NRP1/CNTN4/CNTN5/LRP8/EPHA3/BSG/CHL1/EPHA5/L1CAM/FLRT1/KIRREL3/PLXNC1/SLITRK5/BMPR2/NTRK2/EPHA10/EPHB6/RTN4R/NOTCH1/NRCAM/UNC5C/ALCAM/RGMA/SEMA3G/NTNG1/OLFM1/ROBO1/NOG/PTPRS/EDN3/UBB/CCK/CNTNAP2/NEGR1/DRAXIN/SLITRK4/NFASC/NPTN/APLP1/APLP2/ST8SIA2/UNC5A/DLG4/EPHB2/PTPRJ/NEO1/PLXNA1/DSCAM/EPHB3/PTPRD/FSTL4/PCDHAC2/LRRC4C/CDH11/BRSK2",118,"AD","AD_vs_nonAD","GO_BP"
"GO:0007409","axonogenesis","95/836","242/5700",0.392561983471074,2.67655897821187,11.0488082642147,6.19609886714273e-22,6.3184718197688e-19,6.01021590112845e-19,"SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/DPYSL5/EFNB1/SPP1/FLRT3/ISLR2/CSF1R/EFNB2/EFNA3/GAP43/NRP2/UNC5B/EPHA7/SLIT1/EPHA4/UNC5D/GDI1/SEMA4A/PLXNB3/DCLK1/STMN1/RAB3A/DSCAML1/SLIT2/LRP4/PLXNA4/PLXND1/NCAM1/SEMA6D/NECTIN1/DCC/ADGRB1/CHN1/ROBO2/NRXN1/EPHA6/DAG1/TWF2/EFNB3/VEGFA/EFNA5/NTRK3/MAP2K1/NRP1/CNTN4/CNTN5/EPHA3/BSG/CHL1/EPHA5/L1CAM/PLXNC1/SLITRK5/BMPR2/NTRK2/EPHA10/EPHB6/RTN4R/NOTCH1/NRCAM/UNC5C/ALCAM/RGMA/SEMA3G/NTNG1/OLFM1/ROBO1/NOG/PTPRS/EDN3/CCK/DRAXIN/SLITRK4/NFASC/NPTN/APLP1/APLP2/UNC5A/EPHB2/PTPRJ/NEO1/DSCAM/EPHB3/FSTL4/PCDHAC2/LRRC4C/CDH11/BRSK2",95,"AD","AD_vs_nonAD","GO_BP"
