"protein_id","n_valid","loess_corr","loess_mae_z","loess_converged","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X17857.6",124,-0.998193349385455,1.66636527074709,TRUE,6708,"ACADL","Long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADL","P28330"
"X18193.165",124,-0.998193349385455,1.63858532186141,TRUE,6709,"MORF4L1","Mortality factor 4-like protein 1","MO4L1","Q9UBU8"
"X18932.84",124,-0.998193349385455,1.69341791967996,TRUE,6710,"NMNAT1","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1","NMNA1","Q9HAN9"
"X19388.2",124,-0.998193349385455,1.58645746007012,TRUE,6711,"CDH12","Cadherin-12:Extracellular domain","Cadherin-12:ECD","P55289"
"X20447.11",124,-0.998193349385455,1.5681549702875,TRUE,6712,"TGIF2LY","Homeobox protein TGIF2LY","TF2LY","Q8IUE0"
"X20968.22",124,-0.998193349385455,1.69045399664155,TRUE,6713,"EXOSC5","Exosome complex component RRP46","EXOS5","Q9NQT4"
"X21239.31",124,-0.998193349385455,1.65290098815899,TRUE,6714,"CYTH1","Cytohesin-1","CYH1","Q15438"
"X21330.13",124,-0.998193349385455,1.75558514638619,TRUE,6715,"YARS2","Tyrosyl-tRNA synthetase, mitochondrial","SYYM","Q9Y2Z4"
"X23039.56",124,-0.998193349385455,1.74778742154615,TRUE,6716,"MEOX2","Homeobox protein MOX-2","MEOX2","P50222"
"X24656.6",124,-0.998193349385455,1.61750443985156,TRUE,6717,"PHETA2","Sesquipedalian-2","SESQ2","Q6ICB4"
"X24952.28",124,-0.998193349385455,1.73982310654381,TRUE,6718,"FUBP3","Far upstream element-binding protein 3","FUBP3","Q96I24"
"X25264.102",124,-0.998193349385455,1.62964796008224,TRUE,6719,"INPP5D","SHIP","SHIP","Q92835"
"X3361.26",124,-0.998193349385455,1.58957231687404,TRUE,6720,"CD207","C-type lectin domain family 4 member K","CLC4K","Q9UJ71"
"X3399.31",124,-0.998193349385455,1.68778469422182,TRUE,6721,"STAB2","Stabilin-2","STAB2","Q8WWQ8"
"X3400.49",124,-0.998193349385455,1.72121588542831,TRUE,6722,"TBK1","Serine/threonine-protein kinase TBK1","TBK1","Q9UHD2"
"X3432.21",124,-0.998193349385455,1.65199977682798,TRUE,6723,"EPHA3","Ephrin type-A receptor 3","EPHA3","P29320"
"X3538.26",124,-0.998193349385455,1.67563097686105,TRUE,6724,"DDC","Aromatic-L-amino-acid decarboxylase","dopa decarboxylase","P20711"
"X3898.5",124,-0.998193349385455,1.69406527229207,TRUE,6725,"PSMD7","26S proteasome non-ATPase regulatory subunit 7","PSD7","P51665"
"X5508.62",124,-0.998193349385455,1.70341757635963,TRUE,6726,"CTSD","Cathepsin D","Cathepsin D","P07339"
"X5593.11",124,-0.998193349385455,1.60770348492256,TRUE,6727,"PDIA5","Protein disulfide-isomerase A5","PDIA5","Q14554"
"X7951.146",124,-0.998193349385455,1.67176529088834,TRUE,6728,"FCRL2","Fc receptor-like protein 2","FCRL2","Q96LA5"
"X9177.6",124,-0.998193349385455,1.6938327104228,TRUE,6729,"FAM3B","Protein FAM3B","FAM3B","P58499"
"X9850.38",124,-0.998193349385455,1.73680388357658,TRUE,6730,"EIF1AX","Eukaryotic translation initiation factor 1A, X-chromosomal","IF1AX","P47813"
"X12583.77",124,-0.998193360758159,1.75160670198482,TRUE,6731,"ARAF","Serine/threonine-protein kinase A-Raf","ARAF","P10398"
"X5363.51",124,-0.998193360758159,1.5784713451182,TRUE,6732,"SEMA3E","Semaphorin-3E","Semaphorin 3E","O15041"
"X23298.148",125,-0.998199493645995,1.65372942200826,TRUE,6733,"THEM4","Acyl-coenzyme A thioesterase THEM4","THEM4","Q5T1C6"
"X24294.13",125,-0.998199493645995,1.60521817309174,TRUE,6734,"CHTF8","Chromosome transmission fidelity protein 8 homolog","CTF8","P0CG13"
"X6387.61",125,-0.998199493645995,1.5835856479414,TRUE,6735,"DEFA5","Defensin-5","HD-5","Q01523"
"X8424.269",125,-0.998199493645995,1.64846813694989,TRUE,6736,"CTNNB1","Catenin beta-1","b-Catenin","P35222"
"X3222.11",125,-0.998211783791756,1.71940139363323,TRUE,6737,"SEMA3A","Semaphorin-3A","Semaphorin 3A","Q14563"
"X12875.28",125,-0.998217928864636,1.61680917637718,TRUE,6738,"UBTD2","Ubiquitin domain-containing protein 2","UBTD2","Q8WUN7"
"X14287.6",125,-0.998217928864636,1.52071287861392,TRUE,6739,"RAB5C","Ras-related protein Rab-5C","RAB5C","P51148"
"X23915.18",125,-0.998217928864636,1.62003247641176,TRUE,6740,"RAB7A","Ras-related protein Rab-7","Rab-7","P51149"
"X4436.1",125,-0.998217928864636,1.64456198188438,TRUE,6741,"ENTPD3","Ectonucleoside triphosphate diphosphohydrolase 3","ENTP3","O75355"
"X15347.12",124,-0.998231130219661,1.69414078124148,TRUE,6742,"HPX","Hemopexin","Hemopexin","P02790"
"X10056.5",125,-0.998236364083278,1.69042736178117,TRUE,6743,"FOXM1","Forkhead box protein M1","FOXM1","Q08050"
"X10073.22",125,-0.998236364083278,1.66753214441098,TRUE,6744,"TDP1","Tyrosyl-DNA phosphodiesterase 1","TYDP1","Q9NUW8"
"X10496.11",125,-0.998236364083278,1.74149161901522,TRUE,6745,"CLCA1","Calcium-activated chloride channel regulator 1","CaCC","A8K7I4"
"X10589.7",125,-0.998236364083278,1.66228690038448,TRUE,6746,"RAET1L","Retinoic acid early transcript 1L protein","RET1L","Q5VY80"
"X10754.113",125,-0.998236364083278,1.59397518758538,TRUE,6747,"PROK2","Prokineticin-2","Prokineticin-2","Q9HC23"
"X11204.80",125,-0.998236364083278,1.63985107170697,TRUE,6748,"CXADR","Coxsackievirus and adenovirus receptor","CXAR","P78310"
"X11232.46",125,-0.998236364083278,1.706436512806,TRUE,6749,"TCN1","Transcobalamin-1","Holo-TC I","P20061"
"X11275.94",125,-0.998236364083278,1.64270042020532,TRUE,6750,"LRP1B","Low-density lipoprotein receptor-related protein 1B","LRP1B","Q9NZR2"
"X11292.13",125,-0.998236364083278,1.67661976476433,TRUE,6751,"SCARA3","Scavenger receptor class A member 3:region 2","SCAR3:region 2","Q6AZY7"
"X11320.29",125,-0.998236364083278,1.66168895921669,TRUE,6752,"CHFR","E3 ubiquitin-protein ligase CHFR","CHFR","Q96EP1"
"X11540.37",125,-0.998236364083278,1.65788503751267,TRUE,6753,"FOXO3","Forkhead box protein O3","FOXO3A","O43524"
"X11643.73",125,-0.998236364083278,1.66817552319131,TRUE,6754,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L","Q8TDB6"
"X11671.19",125,-0.998236364083278,1.66219083954584,TRUE,6755,"BRPF1","Peregrin","BRPF1","P55201"
"X12343.14",125,-0.998236364083278,1.7566369512301,TRUE,6756,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2","CENB2","Q15057"
"X12408.333",125,-0.998236364083278,1.6424591107814,TRUE,6757,"RAB22A","Ras-related protein Rab-22A","RB22A","Q9UL26"
"X12434.25",125,-0.998236364083278,1.68226845233449,TRUE,6758,"IST1","IST1 homolog","K0174","P53990"
"X12438.127",125,-0.998236364083278,1.66357151357096,TRUE,6759,"MPG","DNA-3-methyladenine glycosylase","3MG","P29372"
"X12510.3",125,-0.998236364083278,1.60951453927521,TRUE,6760,"STAP1","Signal-transducing adaptor protein 1","STAP1","Q9ULZ2"
"X12558.3",125,-0.998236364083278,1.71640385174942,TRUE,6761,"UBASH3B","Ubiquitin-associated and SH3 domain-containing protein B","UBS3B","Q8TF42"
"X12573.80",125,-0.998236364083278,1.6303880161804,TRUE,6762,"TRIM3","Tripartite motif-containing protein 3","TRIM3","O75382"
"X12594.5",125,-0.998236364083278,1.67177929149654,TRUE,6763,"GCA","Grancalcin","GRAN","P28676"
"X12641.3",125,-0.998236364083278,1.60088818617637,TRUE,6764,"INPP5B","Type II inositol 1,4,5-trisphosphate 5-phosphatase","I5P2","P32019"
"X12695.62",125,-0.998236364083278,1.68245791585288,TRUE,6765,"KLHL12","Kelch-like protein 12","KLH12","Q53G59"
"X12772.8",125,-0.998236364083278,1.69050967905813,TRUE,6766,"NUP98","Nuclear pore complex protein Nup98-Nup96","NUP98","P52948"
"X12804.5",125,-0.998236364083278,1.7000176538312,TRUE,6767,"GMEB2","Glucocorticoid modulatory element-binding protein 2","GMEB2","Q9UKD1"
"X12848.9",125,-0.998236364083278,1.66820402516572,TRUE,6768,"ARHGEF2","Rho guanine nucleotide exchange factor 2","ARHG2","Q92974"
"X12876.39",125,-0.998236364083278,1.6272760701221,TRUE,6769,"SPEF1","Sperm flagellar protein 1","SPEF1","Q9Y4P9"
"X12940.35",125,-0.998236364083278,1.62971791409665,TRUE,6770,"ALDH3B1","Aldehyde dehydrogenase family 3 member B1","AL3B1","P43353"
"X13130.150",125,-0.998236364083278,1.64575423754893,TRUE,6771,"HK2","Hexokinase-2","HXK2","P52789"
"X13476.16",125,-0.998236364083278,1.73991368149207,TRUE,6772,"KIN","DNA/RNA-binding protein KIN17","KIN17","O60870"
"X13503.19",125,-0.998236364083278,1.69391488594413,TRUE,6773,"ARL6IP5","PRA1 family protein 3","PRAF3","O75915"
"X13535.2",125,-0.998236364083278,1.68953785113691,TRUE,6774,"CERT1","Collagen type IV alpha-3-binding protein:PH domain","C43BP:PH domain","Q9Y5P4"
"X13623.4",125,-0.998236364083278,1.65351690144308,TRUE,6775,"KMT2D","Histone-lysine N-methyltransferase 2D","MLL2","O14686"
"X13711.10",125,-0.998236364083278,1.62278732261101,TRUE,6776,"CLTC","Clathrin heavy chain 1","CLH1","Q00610"
"X13976.9",125,-0.998236364083278,1.62536679913738,TRUE,6777,"ARHGEF1","Rho guanine nucleotide exchange factor 1","ARHG1","Q92888"
"X14034.22",125,-0.998236364083278,1.62794772211305,TRUE,6778,"TACSTD2","Tumor-associated calcium signal transducer 2","GA733-1 protein","P09758"
"X14129.1",125,-0.998236364083278,1.60691966173711,TRUE,6779,"IFNA7","Interferon alpha-7","IFNA7","P01567"
"X15310.61",125,-0.998236364083278,1.70722503861728,TRUE,6780,"PRC1","Protein regulator of cytokinesis 1","PRC1","O43663"
"X15315.64",125,-0.998236364083278,1.7110970096824,TRUE,6781,"CUTC","Copper homeostasis protein cutC homolog","CUTC","Q9NTM9"
"X15384.15",125,-0.998236364083278,1.71347023836983,TRUE,6782,"KL","Klotho","KLOTHO","Q9UEF7"
"X15403.53",125,-0.998236364083278,1.58297243975985,TRUE,6783,"ID2","DNA-binding protein inhibitor ID-2","ID2","Q02363"
"X15405.23",125,-0.998236364083278,1.70812272263894,TRUE,6784,"IFNA4","Interferon alpha-4","IFNA4","P05014"
"X15426.5",125,-0.998236364083278,1.70511170075926,TRUE,6785,"NEU1","Sialidase-1","NEUR1","Q99519"
"X15511.37",125,-0.998236364083278,1.69143036777232,TRUE,6786,"NPTXR","Neuronal pentraxin receptor","NPTXR","O95502"
"X15579.26",125,-0.998236364083278,1.64426163228548,TRUE,6787,"ENPP6","Ectonucleotide pyrophosphatase/phosphodiesterase family member 6","ENPP6","Q6UWR7"
"X15591.28",125,-0.998236364083278,1.6740745851008,TRUE,6788,"GPX1","Glutathione peroxidase 1","Glutathione peroxidase","P07203"
"X16070.7",125,-0.998236364083278,1.67968286677463,TRUE,6789,"WIF1","Wnt inhibitory factor 1","WIF-1","Q9Y5W5"
"X17333.20",125,-0.998236364083278,1.65016288159856,TRUE,6790,"ACADM","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADM","P11310"
"X17370.186",125,-0.998236364083278,1.66583949134489,TRUE,6791,"ABHD10","Mycophenolic acid acyl-glucuronide esterase, mitochondrial","ABHDA","Q9NUJ1"
"X17383.4",125,-0.998236364083278,1.63625461337047,TRUE,6792,"STARD5","StAR-related lipid transfer protein 5","STAR5","Q9NSY2"
"X17396.23",125,-0.998236364083278,1.67353140435676,TRUE,6793,"ADH1A","Alcohol dehydrogenase 1A","ADH1A","P07327"
"X17513.11",125,-0.998236364083278,1.61908379703129,TRUE,6794,"ANXA11","Annexin A11","ANX11","P50995"
"X17683.2",125,-0.998236364083278,1.70524437888508,TRUE,6795,"COMMD9","COMM domain-containing protein 9","COMD9","Q9P000"
"X17778.19",125,-0.998236364083278,1.66850206552703,TRUE,6796,"RAB32","Ras-related protein Rab-32","RAB32","Q13637"
"X18156.7",125,-0.998236364083278,1.6801712321808,TRUE,6797,"ATG3","Ubiquitin-like-conjugating enzyme ATG3","ATG3","Q9NT62"
"X18222.34",125,-0.998236364083278,1.66950001381781,TRUE,6798,"SH3GLB2","Endophilin-B2","SHLB2","Q9NR46"
"X18227.3",125,-0.998236364083278,1.61913780919659,TRUE,6799,"CDK2AP2","Cyclin-dependent kinase 2-associated protein 2","CDKA2","O75956"
"X18876.77",125,-0.998236364083278,1.67081926287512,TRUE,6800,"CHST4","Carbohydrate sulfotransferase 4","CHST4","Q8NCG5"
"X19126.4",125,-0.998236364083278,1.60112659139527,TRUE,6801,"RPRD1B","Regulation of nuclear pre-mRNA domain-containing protein 1B","C20orf77","Q9NQG5"
"X19131.184",125,-0.998236364083278,1.62324605855188,TRUE,6802,"TIAL1","Nucleolysin TIAR","TIAR","Q01085"
"X19169.88",125,-0.998236364083278,1.6457796589593,TRUE,6803,"FIBP","Acidic fibroblast growth factor intracellular-binding protein","FIBP","O43427"
"X19202.10",125,-0.998236364083278,1.60442951134032,TRUE,6804,"BTK","Tyrosine-protein kinase BTK","BTK","Q06187"
"X19258.24",125,-0.998236364083278,1.67857684888751,TRUE,6805,"GCDH","Glutaryl-CoA dehydrogenase, mitochondrial","GCDH","Q92947"
"X19276.124",125,-0.998236364083278,1.69854714496776,TRUE,6806,"SNRPG","Small nuclear ribonucleoprotein G","RUXG","P62308"
"X19281.86",125,-0.998236364083278,1.68713391838274,TRUE,6807,"MAFG","Transcription factor MafG","MAFG","O15525"
"X19295.32",125,-0.998236364083278,1.67468346089078,TRUE,6808,"PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PP1G","P36873"
"X19364.163",125,-0.998236364083278,1.68661602818075,TRUE,6809,"PCNA","Proliferating cell nuclear antigen","PCNA","P12004"
"X19574.5",125,-0.998236364083278,1.71086654446172,TRUE,6810,"ITGA2B|ITGB3","Integrin alpha-IIb: beta-3 complex","gpIIbIIIa","P08514|P05106"
"X20167.6",125,-0.998236364083278,1.58630008041691,TRUE,6811,"RAB8B","Ras-related protein Rab-8B","RAB8B","Q92930"
"X20401.19",125,-0.998236364083278,1.70413398192656,TRUE,6812,"BUD31","Protein BUD31 homolog","BUD31","P41223"
"X20433.19",125,-0.998236364083278,1.69358895662073,TRUE,6813,"MRPL1","39S ribosomal protein L1, mitochondrial","RM01","Q9BYD6"
"X20921.1",125,-0.998236364083278,1.72026019352985,TRUE,6814,"GIPC2","PDZ domain-containing protein GIPC2","GIPC2","Q8TF65"
"X21135.16",125,-0.998236364083278,1.64387458891929,TRUE,6815,"SF3B6","Splicing factor 3B subunit 6","SF3B6","Q9Y3B4"
"X21210.33",125,-0.998236364083278,1.6881550246202,TRUE,6816,"POLB","DNA polymerase beta","DPOLB","P06746"
"X21227.18",125,-0.998236364083278,1.66917041185903,TRUE,6817,"SULT1A1","SULT 1A1*2","SULT 1A1*2","P50225"
"X21289.36",125,-0.998236364083278,1.60304417486325,TRUE,6818,"SPAG7","Sperm-associated antigen 7","Sperm-associated antigen 7","O75391"
"X21720.13",125,-0.998236364083278,1.62254503425314,TRUE,6819,"FUT11","Alpha-(1,3)-fucosyltransferase 11","FUT11","Q495W5"
"X22010.36",125,-0.998236364083278,1.60828842538773,TRUE,6820,"PRKRA","Interferon-inducible double-stranded RNA-dependent protein kinase activator A","PRKRA","O75569"
"X22421.79",125,-0.998236364083278,1.69211733938267,TRUE,6821,"PELI1","E3 ubiquitin-protein ligase pellino homolog 1","PELI1","Q96FA3"
"X22583.47",125,-0.998236364083278,1.60746867874724,TRUE,6822,"ULBP2","NKG2D ligand 2","ULBP-2","Q9BZM5"
"X22847.18",125,-0.998236364083278,1.61504309239978,TRUE,6823,"STK4","Serine/threonine-protein kinase 4","STK4","Q13043"
"X23203.3",125,-0.998236364083278,1.68363754087636,TRUE,6824,"SCPEP1","Retinoid-inducible serine carboxypeptidase","RISC","Q9HB40"
"X23281.29",125,-0.998236364083278,1.62128999397951,TRUE,6825,"ARL8A","ADP-ribosylation factor-like protein 8A","ARL8A","Q96BM9"
"X2333.72",125,-0.998236364083278,1.61479485635367,TRUE,6826,"TGFB1","Transforming growth factor beta-1","TGF-b1","P01137"
"X23555.11",125,-0.998236364083278,1.59657705298177,TRUE,6827,"RRAD","GTP-binding protein RAD","RAD","P55042"
"X23579.3",125,-0.998236364083278,1.63677912485065,TRUE,6828,"CT83","Kita-kyushu lung cancer antigen 1","KKLC1","Q5H943"
"X23683.79",125,-0.998236364083278,1.70066025091169,TRUE,6829,"TRIM55","Tripartite motif-containing protein 55","TRI55","Q9BYV6"
"X2421.7",125,-0.998236364083278,1.64556180077641,TRUE,6830,"BDNF","Brain-derived neurotrophic factor","BDNF","P23560"
"X24309.14",125,-0.998236364083278,1.68154156087339,TRUE,6831,"SYTL2","Synaptotagmin-like protein 2","synaptotagmin-like 2","Q9HCH5"
"X2431.17",125,-0.998236364083278,1.64783559990733,TRUE,6832,"CTSG","Cathepsin G","Cathepsin G","P08311"
"X24419.3",125,-0.998236364083278,1.64725302927695,TRUE,6833,"MOCOS","Molybdenum cofactor sulfurase","MOCOS","Q96EN8"
"X2443.10",125,-0.998236364083278,1.60264620177304,TRUE,6834,"FGF8","Fibroblast growth factor 8 isoform B","FGF-8B","P55075"
"X24440.11",125,-0.998236364083278,1.67857791159937,TRUE,6835,"KCTD3","BTB/POZ domain-containing protein KCTD3","KCTD3","Q9Y597"
"X24453.75",125,-0.998236364083278,1.62539581408958,TRUE,6836,"HCCS","Cytochrome c-type heme lyase","CCHL","P53701"
"X24456.3",125,-0.998236364083278,1.69061822394787,TRUE,6837,"VSX1","Visual system homeobox 1","VSX1","Q9NZR4"
"X24686.19",125,-0.998236364083278,1.73075306692755,TRUE,6838,"ACBD4","Acyl-CoA-binding domain-containing protein 4","ACBD4","Q8NC06"
"X24723.58",125,-0.998236364083278,1.64788119594785,TRUE,6839,"EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","eIF-2-beta","P20042"
"X24942.22",125,-0.998236364083278,1.59404003042068,TRUE,6840,"UNC13D","Protein unc-13 homolog D","UN13D","Q70J99"
"X24973.11",125,-0.998236364083278,1.70303058289614,TRUE,6841,"MICALL1","MICAL-like protein 1","MILK1","Q8N3F8"
"X2500.2",125,-0.998236364083278,1.65958919710298,TRUE,6842,"ANGPT4","Angiopoietin-4","Angiopoietin-4","Q9Y264"
"X2505.49",125,-0.998236364083278,1.66667581380819,TRUE,6843,"GFRA3","GDNF family receptor alpha-3","GFRa-3","O60609"
"X25094.9",125,-0.998236364083278,1.68710540702464,TRUE,6844,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA","Q9NR19"
"X25100.11",125,-0.998236364083278,1.65517691305135,TRUE,6845,"CMIP","C-Maf-inducing protein","CMIP","Q8IY22"
"X2523.31",125,-0.998236364083278,1.7091677709967,TRUE,6846,"CCL5","C-C motif chemokine 5","RANTES","P13501"
"X25907.47",125,-0.998236364083278,1.66501558833334,TRUE,6847,"EML2","Echinoderm microtubule-associated protein-like 2","EMAL2","O95834"
"X2609.59",125,-0.998236364083278,1.68458372394433,TRUE,6848,"CST3","Cystatin-C","Cystatin C","P01034"
"X2622.18",125,-0.998236364083278,1.62577651278597,TRUE,6849,"HMOX2","Heme oxygenase 2","HO-2","P30519"
"X2632.5",125,-0.998236364083278,1.62070004479095,TRUE,6850,"IL12RB1","Interleukin-12 receptor subunit beta-1","IL-12 Rb1","P42701"
"X2634.2",125,-0.998236364083278,1.69825567237498,TRUE,6851,"IL2RG","Cytokine receptor common subunit gamma","IL-2 sRg","P31785"
"X2645.54",125,-0.998236364083278,1.71097484523305,TRUE,6852,"PRKCZ","Protein kinase C zeta type","PKC-Z","Q05513"
"X2649.77",125,-0.998236364083278,1.71155927430973,TRUE,6853,"ICAM3","Intercellular adhesion molecule 3","sICAM-3","P32942"
"X2751.16",125,-0.998236364083278,1.70130132725968,TRUE,6854,"AZU1","Azurocidin","Azurocidin","P20160"
"X2891.1",125,-0.998236364083278,1.65668286577593,TRUE,6855,"CD22","B-cell receptor CD22","CD22","P20273"
"X2949.6",125,-0.998236364083278,1.68336405932149,TRUE,6856,"PLA2G10","Group 10 secretory phospholipase A2","GX","O15496"
"X2982.82",125,-0.998236364083278,1.58835817359399,TRUE,6857,"LGALS4","Galectin-4","Galectin-4","P56470"
"X3010.53",125,-0.998236364083278,1.64721439266238,TRUE,6858,"TSLP","Thymic stromal lymphopoietin","TSLP","Q969D9"
"X3037.62",125,-0.998236364083278,1.61723606105892,TRUE,6859,"IL1B","Interleukin-1 beta","IL-1b","P01584"
"X3189.61",125,-0.998236364083278,1.65126756887644,TRUE,6860,"TMPRSS15","Enteropeptidase","Enterokinase","P98073"
"X3202.28",125,-0.998236364083278,1.62794272460015,TRUE,6861,"KREMEN2","Kremen protein 2","KREM2","Q8NCW0"
"X3208.2",125,-0.998236364083278,1.70580248581107,TRUE,6862,"MATN3","Matrilin-3","MATN3","O15232"
"X3210.1",125,-0.998236364083278,1.67688856631017,TRUE,6863,"METAP1","Methionine aminopeptidase 1","METAP1","P53582"
"X3302.58",125,-0.998236364083278,1.67182152387219,TRUE,6864,"CST7","Cystatin-F","CYTF","O76096"
"X3412.7",125,-0.998236364083278,1.5677326880226,TRUE,6865,"BCL2","Apoptosis regulator Bcl-2","Bcl-2","P10415"
"X3423.59",125,-0.998236364083278,1.68141919250571,TRUE,6866,"CMA1","Chymase","Chymase","P23946"
"X3441.64",125,-0.998236364083278,1.67243612036703,TRUE,6867,"GSK3A","Glycogen synthase kinase-3 alpha","GSK-3 alpha","P49840"
"X3453.87",125,-0.998236364083278,1.61299212000318,TRUE,6868,"LYN","Tyrosine-protein kinase Lyn","LYN","P07948"
"X3477.63",125,-0.998236364083278,1.66685042644313,TRUE,6869,"NTRK1","High affinity nerve growth factor receptor","TrkA","P04629"
"X3485.28",125,-0.998236364083278,1.64747889202697,TRUE,6870,"B2M","Beta-2-microglobulin","b2-Microglobulin","P61769"
"X3806.55",125,-0.998236364083278,1.55917688318019,TRUE,6871,"EPHA5","Ephrin type-A receptor 5","EphA5","P54756"
"X3809.1",125,-0.998236364083278,1.69300396999623,TRUE,6872,"FGFR3","Fibroblast growth factor receptor 3:Cytoplasmic domain","FGFR-3:CD","P22607"
"X3817.18",125,-0.998236364083278,1.66625968963999,TRUE,6873,"PRKCQ","Protein kinase C theta type","KPCT","Q04759"
"X3839.60",125,-0.998236364083278,1.69787911795219,TRUE,6874,"AIP","AH receptor-interacting protein","AIP","O00170"
"X3864.5",125,-0.998236364083278,1.64385628406402,TRUE,6875,"RPS7","40S ribosomal protein S7","RS7","P62081"
"X3868.8",125,-0.998236364083278,1.60205180310926,TRUE,6876,"SGTA","Small glutamine-rich tetratricopeptide repeat-containing protein alpha","SGTA","O43765"
