"protein_id","n_valid","loess_corr","loess_mae_z","loess_converged","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X8951.162",95,0.479623122261266,0.547077978601266,TRUE,2057,"CSPG4","Chondroitin sulfate proteoglycan 4","CSPG4","Q6UVK1"
"X4540.11",96,0.478323395537828,0.805269564824922,TRUE,2058,"CBX5","Chromobox protein homolog 5","CBX5","P45973"
"X5440.26",92,0.477941176470588,0.785440603781624,TRUE,2059,"TNNI2","Troponin I, fast skeletal muscle","Troponin I, skeletal, fast twitch","P48788"
"X18938.3",97,0.477777120198852,0.6667725703933,TRUE,2060,"VLDLR","Very low-density lipoprotein receptor","VLDLR","P98155"
"X15603.20",95,0.477282113382939,0.692602726777701,TRUE,2061,"ITGA2","Integrin alpha-2","Integrin alpha-2","P17301"
"X8945.7",97,0.477224753901087,0.593700343631261,TRUE,2062,"ABRAXAS2","BRISC complex subunit Abro1","F175B","Q15018"
"X10953.14",96,0.476356186871256,0.512949371016431,TRUE,2063,"CLEC2A","C-type lectin domain family 2 member A","CLC2A","Q6UVW9"
"X11444.49",95,0.475997144017136,0.807684498381028,TRUE,2064,"POLR3F","DNA-directed RNA polymerase III subunit RPC6","RPC6","Q9H1D9"
"X15534.26",97,0.47594905078482,0.640250276863212,TRUE,2065,"MDH2","Malate dehydrogenase, mitochondrial","Malate dehydrogenase 2","P40926"
"X5604.30",96,0.475799941662088,0.780398059481883,TRUE,2066,"HPSE","Heparanase","HPSE","Q9Y251"
"X12727.7",97,0.475607109743347,0.685877738848704,TRUE,2067,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP","Q9P2B2"
"X4556.10",96,0.47559643731727,0.625504558197596,TRUE,2068,"IL34","Interleukin-34","IL-34","Q6ZMJ4"
"X8644.46",93,0.475123858413418,0.529543491250013,TRUE,2069,"CTSH","Cathepsin H","Cathepsin H","P09668"
"X21483.155",97,0.474647044511517,0.72014584558201,TRUE,2070,"PRKAR1A","cAMP-dependent protein kinase type I-alpha regulatory subunit","KAP0","P10644"
"X3115.64",97,0.474541831883372,0.666388071322767,TRUE,2071,"MAPK1","Mitogen-activated protein kinase 1","MK01","P28482"
"X5246.64",97,0.474068375056716,0.675934361828975,TRUE,2072,"PDE2A","cGMP-dependent 3',5'-cyclic phosphodiesterase","cGMP-stimulated PDE","O00408"
"X3151.6",91,0.474004460019114,0.832410332793035,TRUE,2073,"IL2RA","Interleukin-2 receptor subunit alpha","IL-2 sRa","P01589"
"X5957.30",97,0.473384492973769,0.778102095664092,TRUE,2074,"SST","Somatostatin-28","Somatostatin-28","P61278"
"X23321.42",95,0.473151473151473,0.812343508679497,TRUE,2075,"INO80E","Coiled-coil domain-containing protein 95","CCD95","Q8NBZ0"
"X21452.3",92,0.47306275337968,0.693653516654954,TRUE,2076,"DNM1L","Dynamin-1-like protein","DNM1L","O00429"
"X25255.4",97,0.472384973006385,0.629369094928792,TRUE,2077,"TMUB1","Transmembrane and ubiquitin-like domain-containing protein 1","TMUB1","Q9BVT8"
"X6993.8",96,0.472256138922806,0.662648626581889,TRUE,2078,"NT5E","5'-Nucleotidase","5'-Nucleotidase","P21589"
"X8070.88",93,0.472143256855064,0.695273598643952,TRUE,2079,"DLG4","Disks large homolog 4","DLG4","P78352"
"X15631.18",96,0.471634886071484,0.799652645400596,TRUE,2080,"PSG1","Pregnancy-specific beta-1-glycoprotein 1","PSG1","P11464"
"X9582.93",96,0.470915837386462,0.560262487837569,TRUE,2081,"SUSD1","Sushi domain-containing protein 1","SUSD1","Q6UWL2"
"X22082.25",96,0.470400293046256,0.821121298319669,TRUE,2082,"BEX2","Protein BEX2","BEX2","Q9BXY8"
"X13429.3",97,0.47035962991458,0.936110537179063,TRUE,2083,"WFDC10A","WAP four-disulfide core domain protein 10A","WF10A","Q9H1F0"
"X24968.10",96,0.470346025220972,0.730763019617757,TRUE,2084,"TIAM2","T-lymphoma invasion and metastasis-inducing protein 2","TIAM2","Q8IVF5"
"X12830.4",97,0.469662596253115,0.714539615615223,TRUE,2085,"SAP18","Histone deacetylase complex subunit SAP18","SAP18","O00422"
"X5062.60",94,0.469116711948668,0.808151542236964,TRUE,2086,"CD226","CD226 antigen","CD226","Q15762"
"X19784.16",97,0.468873501542023,0.672560849841252,TRUE,2087,"LY6D","Lymphocyte antigen 6D","LY6D","Q14210"
"X25073.13",92,0.468319113351368,0.642726416679525,TRUE,2088,"UBE4A","Ubiquitin conjugation factor E4 A","UBE4A","Q14139"
"X10398.110",97,0.468163316302039,0.681859018657726,TRUE,2089,"ANKRD1","Ankyrin repeat domain-containing protein 1","ANKR1","Q15327"
"X21991.79",97,0.468097558409448,0.830961526721321,TRUE,2090,"PPP1R9B","Neurabin-2","NEB2","Q96SB3"
"X24710.1",95,0.467817467817468,0.699738669343269,TRUE,2091,"MTUS2","Microtubule-associated tumor suppressor candidate 2","MTUS2","Q5JR59"
"X12347.29",97,0.467098038442064,0.745044354374996,TRUE,2092,"CCM2","Cerebral cavernous malformations 2 protein","CCM2","Q9BSQ5"
"X4915.64",97,0.466861310028736,0.809077277683272,TRUE,2093,"HBA1|HBB","Hemoglobin","Hemoglobin","P69905|P68871"
"X25296.3",94,0.466472050407538,0.567401120785754,TRUE,2094,"AMOT","Angiomotin","AMOT","Q4VCS5"
"X10014.31",93,0.46642790524156,0.707140550620292,TRUE,2095,"SNAI2","Zinc finger protein SNAI2","SLUG","O43623"
"X10080.9",96,0.466205399538733,0.653419231989218,TRUE,2096,"EIF2B1","Translation initiation factor eIF-2B subunit alpha","EI2BA","Q14232"
"X18875.125",96,0.465733260071769,0.589894225600215,TRUE,2097,"COL2A1","Chondrocalcin","Chondrocalcin","P02458"
"X2823.7",94,0.46520030059541,0.637569639312665,TRUE,2098,"COMMD7","COMM domain-containing protein 7","COMMD7","Q86VX2"
"X13439.6",94,0.465189713352554,0.654053670014362,TRUE,2099,"IQCF3","IQ domain-containing protein F3","IQCF3","P0C7M6"
"X16081.38",97,0.464388813267312,0.669377688791981,TRUE,2100,"AKR1B10","Aldo-keto reductase family 1 member B10","Aldose reductase-like","O60218"
"X24319.19",96,0.464224664224664,0.571440926463538,TRUE,2101,"CRPPA","D-ribitol-5-phosphate cytidylyltransferase","ISPD","A4D126"
"X8272.22",96,0.463634020268895,0.715427464024958,TRUE,2102,"HSD17B7","3-keto-steroid reductase:Cytoplasmic domain","DHB7:CD","P56937"
"X5704.74",96,0.463467578366131,0.79067121918112,TRUE,2103,"GZMM","Granzyme M","Granzyme M","P51124"
"X22511.28",97,0.463270929093264,0.685783898181288,TRUE,2104,"NFYA","Nuclear transcription factor Y subunit alpha","NFYA","P23511"
"X7118.24",97,0.462994745944382,0.734786755237886,TRUE,2105,"IGDCC3","Immunoglobulin superfamily DCC subclass member 3:Extracellular domain","IGDC3:ECD","Q8IVU1"
"X6219.14",96,0.462599293161576,0.679308539130668,TRUE,2106,"PDZD11","PDZ domain-containing protein 11","PDZ11","Q5EBL8"
"X14085.28",95,0.46229875402492,0.668983294058622,TRUE,2107,"IL13","Interleukin-13","IL-13","P35225"
"X7066.199",97,0.461850558613298,0.704569079329568,TRUE,2108,"FAM209B","Protein FAM209B","F209B","Q5JX69"
"X3634.5",97,0.461784800720706,0.676361067007433,TRUE,2109,"OPCML","Opioid-binding protein/cell adhesion molecule","OBCAM","Q14982"
"X7767.1",95,0.461125461125461,0.758328138836506,TRUE,2110,"CLPSL2","Colipase-like protein 2","CF126","Q6UWE3"
"X6430.36",96,0.460900827567494,0.806957091478882,TRUE,2111,"TAFA2","Protein FAM19A2","F19A2","Q8N3H0"
"X6913.189",97,0.460417036554812,0.622818328766202,TRUE,2112,"HMGB2","High mobility group protein B2","HMG-2","P26583"
"X12411.60",97,0.460114550248894,0.678447234479224,TRUE,2113,"MAX","Protein max","MAX","P61244"
"X16858.384",97,0.459864670257048,0.606088360763939,TRUE,2114,"RCN3","Reticulocalbin-3","RCN3","Q96D15"
"X14031.18",95,0.45984880302394,0.841288132105835,TRUE,2115,"FGF7","Fibroblast growth factor 7","FGF7","P21781"
"X6947.4",95,0.459748150325837,0.785615140936522,TRUE,2116,"ST3GAL6","Type 2 lactosamine alpha-2,3-sialyltransferase","SIA10","Q9Y274"
"X16748.1",96,0.45940115861021,0.79036576439524,TRUE,2117,"BMP3","Bone morphogenetic protein 3","BMP-3","P12645"
"X14057.68",95,0.459361459361459,0.832650455419349,TRUE,2118,"TNFSF15","Tumor necrosis factor ligand superfamily member 15","TNFSF15","O95150"
"X17744.31",95,0.458521458521458,0.666248911216304,TRUE,2119,"RAB11A","Ras-related protein Rab-11A","RB11A","P62491"
"X5992.50",97,0.458247026099308,0.705286996951391,TRUE,2120,"CD8A","T-cell surface glycoprotein CD8 alpha chain","CD8A","P01732"
"X21909.2",97,0.458089207157089,0.718771169818941,TRUE,2121,"ITGA5|ITGB1","Integrin a5b1","Integrin a5b1","P08648|P05556"
"X13089.6",96,0.457783023667555,0.830913441666708,TRUE,2122,"HIF1A","Hypoxia-inducible factor 1-alpha","HIF-1a","Q16665"
"X15412.40",96,0.457461097016647,0.658842896822493,TRUE,2123,"BIRC7","Baculoviral IAP repeat-containing protein 7","KIAP","Q96CA5"
"X7089.42",97,0.456931868247486,0.768435598850498,TRUE,2124,"SYT11","Synaptotagmin-11","SYT11","Q9BT88"
"X3418.12",97,0.455853438808993,0.825418212560882,TRUE,2125,"CAMK1D","Calcium/calmodulin-dependent protein kinase type 1D","CAMK1D","Q8IU85"
"X20078.6",89,0.45575590403705,0.70427613102589,TRUE,2126,"MYL6B","Myosin light chain 6B","MYL6B","P14649"
"X13589.10",95,0.453061453061453,0.69536282472969,TRUE,2127,"APBB3","Amyloid beta A4 precursor protein-binding family B member 3:Phosphotyrosine Interaction Domain 2, Isoform IV","APBB3:PID 2","O95704"
"X8635.283",96,0.45302102199882,0.804442662565891,TRUE,2128,"ZPBP","Zona pellucida-binding protein 1","ZPBP1","Q9BS86"
"X7132.55",97,0.452973243113505,0.763922573795978,TRUE,2129,"C1QL4","Complement C1q-like protein 4","C1QL4","Q86Z23"
"X25048.30",97,0.452697059964622,0.822351130077008,TRUE,2130,"PACSIN2","Protein kinase C and casein kinase substrate in neurons protein 2","PACN2","Q9UNF0"
"X21763.46",96,0.452264987993325,0.806795864211976,TRUE,2131,"USP4","Ubiquitin carboxyl-terminal hydrolase 4","UBP4","Q13107"
"X13747.9",94,0.452205643267459,0.686594577904293,TRUE,2132,"CA6","Carbonic anhydrase 6","Carbonic anhydrase 6","P23280"
"X8892.14",95,0.452123452123452,0.813706605347699,TRUE,2133,"PEAR1","Platelet endothelial aggregation receptor 1:Cytoplasmic domain","PEAR1:CD","Q5VY43"
"X12515.45",96,0.451569357672453,0.707363633290425,TRUE,2134,"UCK2","Uridine-cytidine kinase 2","UCK2","Q9BZX2"
"X22071.38",96,0.451067380288569,0.789831569304685,TRUE,2135,"ASB8","Ankyrin repeat and SOCS box protein 8","ASB8","Q9H765"
"X13470.43",97,0.450763777922445,0.81266699502941,TRUE,2136,"PTH1R","Parathyroid hormone/parathyroid hormone-related peptide receptor","PTH1R","Q03431"
"X23361.20",95,0.450751450751451,0.689136237083465,TRUE,2137,"RBM4","RNA-binding protein 4","RBM4","Q9BWF3"
"X24938.7",97,0.449882622161725,0.777647854008672,TRUE,2138,"AP2B1","AP-2 complex subunit beta-1","AP2B1","P63010"
"X7038.45",92,0.449778024417314,0.776028444159934,TRUE,2139,"ST8SIA4","CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase","SIA8D","Q92187"
"X24011.27",93,0.449747056453418,0.791168682347414,TRUE,2140,"VSIG10L","V-set and immunoglobulin domain-containing protein 10-like","VS10L","Q86VR7"
"X18210.12",96,0.449737818569093,0.729220408962026,TRUE,2141,"SPIN1","Spindlin-1","SPIN1","Q9Y657"
"X23571.93",93,0.449668335559353,0.81576241221601,TRUE,2142,"YJU2","Coiled-coil domain-containing protein 94","CCD94","Q9BW85"
"X17796.15",92,0.449590356617109,0.678908856623517,TRUE,2143,"IMPA1","Inositol monophosphatase 1","IMPA1","P29218"
"X5837.49",97,0.449422316913588,0.778666551450776,TRUE,2144,"LIFR","Leukemia inhibitory factor receptor","LIF sR","P42702"
"X15303.63",97,0.449093527450632,0.762033807998524,TRUE,2145,"S100A5","Protein S100-A5","S100A5","P33763"
"X18409.61",95,0.448875448875449,0.61071710374325,TRUE,2146,"ARF5","ADP-ribosylation factor 5","ARF5","P84085"
"X3858.5",97,0.44859376746694,0.836678781156145,TRUE,2147,"ACP1","Low molecular weight phosphotyrosine protein phosphatase","PPAC","P24666"
"X8245.27",97,0.448422796946203,0.794171269783463,TRUE,2148,"ICAM5","Intercellular adhesion molecule 5","sICAM-5","Q9UMF0"
"X9952.57",97,0.445884542292189,0.761627418077736,TRUE,2149,"TFAM","Transcription factor A, mitochondrial","TFAM","Q00059"
"X12904.180",96,0.445760412427079,0.700585793595682,TRUE,2150,"CUBN","cubilin","cubilin","O60494"
"X16892.23",94,0.444780045089312,0.749179020623546,TRUE,2151,"ENPP2","Ectonucleotide pyrophosphatase/phosphodiesterase family member 2","ENPP2","Q13822"
"X22143.6",96,0.443022175190107,0.615499053761995,TRUE,2152,"FBXO28","F-box only protein 28","FBX28","Q9NVF7"
"X13941.82",97,0.441939068736725,0.748259874260534,TRUE,2153,"FARS2","Phenylalanine--tRNA ligase, mitochondrial","SYFM","O95363"
"X15431.31",93,0.441462413728782,0.615012012468291,TRUE,2154,"OTC","Ornithine carbamoyltransferase, mitochondrial","OTCase","P00480"
"X13377.3",96,0.441326305649959,0.734066100319564,TRUE,2155,"CYB561D1","Cytochrome b561 domain-containing protein 1","C56D1","Q8N8Q1"
"X11311.79",96,0.441041399567214,0.744664801703408,TRUE,2156,"RAG1","V(D)J recombination-activating protein 1","RAG-1","P15918"
"X2938.55",97,0.440321424578985,0.839246001127073,TRUE,2157,"APOE","Apolipoprotein E (isoform E4)","Apo E4","P02649"
"X23274.27",97,0.439519178289374,0.853086847626784,TRUE,2158,"EFCAB1","EF-hand calcium-binding domain-containing protein 1","EFCB1","Q9HAE3"
"X15610.72",95,0.439283214335713,0.71445787061816,TRUE,2159,"LAP3","Cytosol aminopeptidase","LAP","P28838"
"X24648.8",97,0.438993115148646,0.787863094289231,TRUE,2160,"SLBP","Histone RNA hairpin-binding protein","SLBP","Q14493"
"X18265.18",95,0.438991438991439,0.678684678979316,TRUE,2161,"ZNF34","Zinc finger protein 34","ZNF34","Q8IZ26"
"X9360.33",90,0.438956719330166,0.809769831619759,TRUE,2162,"EDIL3","EGF-like repeat and discoidin I-like domain-containing protein 3","EDIL3","O43854"
"X3837.6",97,0.438190868859035,0.711037010466648,TRUE,2163,"ZAP70","Tyrosine-protein kinase ZAP-70","ZAP70","P43403"
"X19139.3",96,0.437690361355882,0.767994935678333,TRUE,2164,"HSF2BP","Heat shock factor 2-binding protein","HSF2B","O75031"
"X3806.55",97,0.436744195222032,0.708905233496551,TRUE,2165,"EPHA5","Ephrin type-A receptor 5","EphA5","P54756"
"X11325.8",97,0.436612679436849,0.710978191203202,TRUE,2166,"BTG2","Protein BTG2","BTG2","P78543"
"X25286.33",96,0.436025451437409,0.744894927545015,TRUE,2167,"RABGAP1L","Rab GTPase-activating protein 1-like","RBG1L","Q5R372"
"X20579.50",97,0.43542903737021,0.583834115187089,TRUE,2168,"MAG","Myelin-associated glycoprotein","MAG","P20916"
"X9475.22",95,0.43528538828767,0.832089649866309,TRUE,2169,"GPX5","Epididymal secretory glutathione peroxidase","GPX5","O75715"
"X8249.124",97,0.435179157378364,0.767464791076915,TRUE,2170,"ALK","ALK tyrosine kinase receptor","ALK","Q9UM73"
"X12595.11",94,0.434432626163362,0.871531248433606,TRUE,2171,"TMOD1","Tropomodulin-1","TMOD1","P28289"
"X9800.20",97,0.434429517402826,0.699499125892025,TRUE,2172,"NDUFB8","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial","NDUB8","O95169"
"X17355.56",97,0.434390062667272,0.767392754725056,TRUE,2173,"SYT4","Synaptotagmin-4","SYT4","Q9H2B2"
"X17764.108",97,0.434284850039126,0.847812007880381,TRUE,2174,"RHOC","Rho-related GTP-binding protein RhoC","RHOC","P08134"
"X6413.79",97,0.433416845856924,0.85687304917946,TRUE,2175,"LIPK","Lipase member K","LIPK","Q5VXJ0"
"X5747.67",94,0.433334296780161,0.702471994920279,TRUE,2176,"BGLAP","Osteocalcin","Osteocalcin","P02818"
"X22386.11",97,0.43293023745175,0.661977309785969,TRUE,2177,"OTX1","Homeobox protein OTX1","OTX1","P32242"
"X23606.18",97,0.432456780625095,0.836850093749078,TRUE,2178,"SAMD4B","Sterile alpha motif domain-containing protein 4B","SAM4B","Q5PRF9"
"X25260.62",97,0.43219374905473,0.807867269807391,TRUE,2179,"FAM219B","Uncharacterized protein C15orf17","CO017","Q5XKK7"
"X5680.54",97,0.431352048029565,0.788296601446632,TRUE,2180,"OBP2B","Odorant-binding protein 2b","OBP2B","Q9NPH6"
"X9283.8",97,0.430339376483662,0.656730831388877,TRUE,2181,"CD44","CD44 antigen","CD44","P16070"
"X19290.5",97,0.430260467012553,0.820958590030865,TRUE,2182,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT","P00492"
"X14074.2",97,0.430076344913298,0.812532433708774,TRUE,2183,"SHC2","SHC-transforming protein 2","SHC2","P98077"
"X10876.300",97,0.43006319333478,0.703426802735288,TRUE,2184,"BRAT1","BRCA1-associated ATM activator 1","BRAT1","Q6PJG6"
"X11690.47",97,0.429800161764416,0.74304511908517,TRUE,2185,"ANAPC7","Anaphase-promoting complex subunit 7","APC7","Q9UJX3"
"X23373.77",95,0.429051429051429,0.626088206610269,TRUE,2186,"DPH5","Diphthine methyl ester synthase","DPH5","Q9H2P9"
"X7891.45",95,0.428967428967429,0.744500703556252,TRUE,2187,"UGT1A6","UDP-glucuronosyltransferase 1-6","UGT 1A6","P19224"
"X19109.32",94,0.428288594241121,0.726296451840623,TRUE,2188,"TCEAL8","Transcription elongation factor A protein-like 8","TCAL8","Q8IYN2"
"X18398.1",97,0.42770906078002,0.843739205983162,TRUE,2189,"AKR1D1","3-oxo-5-beta-steroid 4-dehydrogenase","AK1D1","P51857"
"X19270.26",96,0.427691514547169,0.677685748631842,TRUE,2190,"YARS1","Tyrosine--tRNA ligase, cytoplasmic","SYYC","P54577"
"X25499.37",97,0.427380271317065,0.727885221004843,TRUE,2191,"DDHD2","Phospholipase DDHD2","DDHD2","O94830"
"X24929.26",96,0.427230238032249,0.669391050957134,TRUE,2192,"SOX6","Transcription factor SOX-6","SOX6","P35712"
"X9313.27",96,0.427166289055611,0.778892958073721,TRUE,2193,"CBLN1","Cerebellin-1","CBLN1","P23435"
"X13727.44",96,0.426755394561007,0.735394505332765,TRUE,2194,"SPOP","Speckle-type POZ protein","SPOP","O43791"
"X6448.36",95,0.426475426475426,0.595323128489336,TRUE,2195,"SEMA3C","Semaphorin-3C","Sema E","Q99985"
"X23617.15",96,0.426373626373626,0.734126991429306,TRUE,2196,"HYPK","Huntingtin-interacting protein K","HYPK","Q9NX55"
"X18375.28",96,0.425140926758786,0.686285089944981,TRUE,2197,"IL36RN","Interleukin-36 receptor antagonist protein","IL-1F5","Q9UBH0"
"X16308.14",96,0.424693217200187,0.822303811398029,TRUE,2198,"BTLA","B- and T-lymphocyte attenuator","BTLA","Q7Z6A9"
"X6207.10",95,0.424501424501424,0.787133313249795,TRUE,2199,"PSAP","Prosaposin","prosaposin","P07602"
"X5666.64",97,0.424421166150467,0.839386579113555,TRUE,2200,"IL1R2","Interleukin-1 receptor type 2","IL-1 sRII","P27930"
"X6228.58",97,0.424394862993431,0.81857996882046,TRUE,2201,"SPACA1","Sperm acrosome membrane-associated protein 1","sperm acrosome associated 1","Q9HBV2"
"X8776.10",97,0.424052921951957,0.845233893667622,TRUE,2202,"ERLIN1","Erlin-1","ERLN1","O75477"
"X6054.6",95,0.423367423367423,0.841971662316353,TRUE,2203,"NXPH3","Neurexophilin-3","NXPH3","O95157"
"X19148.58",97,0.422948189356428,0.848202193875521,TRUE,2204,"TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A","TIM8A","O60220"
"X11816.84",97,0.422895583042355,0.804014283784055,TRUE,2205,"JAK2","Tyrosine-protein kinase JAK2","JAK2","O60674"
"X8040.9",89,0.422891586779955,0.715303635384046,TRUE,2206,"LEMD1","LEM domain-containing protein 1","LEMD1","Q68G75"
"X3352.80",97,0.422474732529772,0.748102520443353,TRUE,2207,"CA6","Carbonic anhydrase 6","Carbonic anhydrase 6","P23280"
"X8107.12",97,0.422290610430517,0.71596297254686,TRUE,2208,"TMEM234","Transmembrane protein 234","TM234","Q8WY98"
"X10449.31",97,0.422224852537926,0.764634629141708,TRUE,2209,"SHISA2","Protein shisa-2 homolog","TMM46","Q6UWI4"
"X7825.7",96,0.422034093761235,0.704656056936785,TRUE,2210,"ABHD12","Monoacylglycerol lipase ABHD12","ABD12","Q8N2K0"
"X22509.9",97,0.42160672834757,0.917006159429539,TRUE,2211,"NDUFAF5","Arginine-hydroxylase NDUFAF5, mitochondrial","NDUF5","Q5TEU4"
"X11158.40",97,0.421106968363878,0.771188384917255,TRUE,2212,"BICDL1","Bicaudal D-related protein 1","BICR1","Q6ZP65"
"X7267.2",97,0.420922846264623,0.808870551731991,TRUE,2213,"SPTLC2","Serine palmitoyltransferase 2","LCB2","O15270"
"X24253.5",96,0.420704532041759,0.827490099463279,TRUE,2214,"GSPT2","Eukaryotic peptide chain release factor GTP-binding subunit ERF3B","ERF3B","Q8IYD1"
"X15381.45",97,0.420686117851295,0.629560831536923,TRUE,2215,"DDR2","Discoidin domain-containing receptor 2","Discoidin domain receptor 2","Q16832"
"X9526.3",91,0.420395355134679,0.729080464661574,TRUE,2216,"CLPSL1","Colipase-like protein 1","COLL1","A2RUU4"
"X4801.13",97,0.41962083999132,0.738477522654838,TRUE,2217,"LPO","Lactoperoxidase","PERL","P22079"
"X12451.62",97,0.41939726315651,0.74033791942247,TRUE,2218,"BACH1","Transcription regulator protein BACH1","BACH1","O14867"
"X21883.17",97,0.419370959999474,0.734505499008748,TRUE,2219,"BMP5","Bone morphogenetic protein 5","BMP-5","P22003"
"X11280.6",96,0.419185032933786,0.755811845165878,TRUE,2220,"GAD1","Glutamate decarboxylase 1","DCE1","Q99259"
"X21111.49",95,0.418929418929419,0.744861212342567,TRUE,2221,"HSPBP1","Hsp70-binding protein 1","HPBP1","Q9NZL4"
"X18184.28",93,0.418189415249621,0.806246019167261,TRUE,2222,"GMPS","GMP synthase [glutamine-hydrolyzing]","GUAA","P49915"
"X15434.5",97,0.417897983205434,0.708908112497244,TRUE,2223,"PNOC","Prepronociceptin","PNOC","Q13519"
"X21512.6",94,0.417726458176773,0.822140862872977,TRUE,2224,"EDEM2","ER degradation-enhancing alpha-mannosidase-like 2","EDEM2","Q9BV94"
"X6900.30",94,0.417600601186476,0.797059386535359,TRUE,2225,"UBE2J1","Ubiquitin-conjugating enzyme E2 J1","UB2J1","Q9Y385"
"X3644.5",97,0.417095736915823,0.714324478549449,TRUE,2226,"DKKL1","Dickkopf-like protein 1","Soggy-1","Q9UK85"
"X3361.26",97,0.416977372709159,0.747606411704327,TRUE,2227,"CD207","C-type lectin domain family 4 member K","CLC4K","Q9UJ71"
"X12678.66",97,0.41601730747733,0.697601225655863,TRUE,2228,"SNRPA","U1 small nuclear ribonucleoprotein A","SNRPA","P09012"
"X5122.92",97,0.415320273815865,0.703156747877772,TRUE,2229,"SEMA6A","Semaphorin-6A","Semaphorin-6A","Q9H2E6"
"X13103.125",97,0.41528081908031,0.827624401076465,TRUE,2230,"CSH1|CSH2","Chorionic somatomammotropin hormone","CSH","P0DML2|P0DML3"
"X13743.56",96,0.41487074082365,0.778870099404538,TRUE,2231,"CUL4B","Cullin-4B","CUL4B","Q13620"
"X21196.29",96,0.414684773908207,0.745488264010759,TRUE,2232,"SAMSN1","SAM domain-containing protein SAMSN-1","SAMN1","Q9NSI8"
"X25093.96",95,0.413847413847414,0.843929845599824,TRUE,2233,"VANGL1","Vang-like protein 1","VANG1","Q8TAA9"
"X3192.3",97,0.413360688616651,0.618819289712915,TRUE,2234,"CNDP2","Cytosolic non-specific dipeptidase","Glutamate carboxypeptidase","Q96KP4"
"X9577.26",95,0.413147413147413,0.765957764482541,TRUE,2235,"SYT2","Synaptotagmin-2","SYT2","Q8N9I0"
"X18267.74",96,0.41292904626238,0.738589545059208,TRUE,2236,"CARD17","Caspase recruitment domain-containing protein 17","CAR17","Q5XLA6"
"X12879.5",95,0.41259974800504,0.740841349174855,TRUE,2237,"RBL1","Retinoblastoma-like protein 1","p107","P28749"
"X9778.45",93,0.412020145495244,0.814696689922975,TRUE,2238,"TMEM52B","Transmembrane protein 52B","TM52B","Q4KMG9"
"X20936.8",95,0.411009533942796,0.82643262802691,TRUE,2239,"TATDN3","Putative deoxyribonuclease TATDN3","TATD3","Q17R31"
"X21909.10",97,0.410099097144135,0.763171382899688,TRUE,2240,"ITGA5|ITGB1","Integrin a5b1","Integrin a5b1","P08648|P05556"
"X12740.55",97,0.409980732937471,0.823475237510959,TRUE,2241,"FEV","Protein FEV","FEV","Q99581"
"X4707.50",97,0.409533579267852,0.79646233537377,TRUE,2242,"YWHAH","14-3-3 protein eta","14-3-3 eta","Q04917"
"X20964.13",96,0.409362556557249,0.695197257595341,TRUE,2243,"RPS14","40S ribosomal protein S14","RS14","P62263"
"X13459.30",97,0.409257396118969,0.839469844864772,TRUE,2244,"TOR4A","Torsin-4A","CI167","Q9NXH8"
"X6379.62",97,0.409152183490823,0.785004199855211,TRUE,2245,"ADAMTSL2","ADAMTS-like protein 2","ATL2","Q86TH1"
"X7853.19",97,0.409152183490823,0.777782001118222,TRUE,2246,"SCO1","Protein SCO1 homolog, mitochondrial","SCO1","O75880"
"X13984.23",95,0.408483830323394,0.709824262025182,TRUE,2247,"DDX25","ATP-dependent RNA helicase DDX25","DDX25","Q9UHL0"
"X8985.13",94,0.407639169894214,0.6978743662192,TRUE,2248,"SERAC1","Protein SERAC1","SRAC1","Q96JX3"
"X16292.288",97,0.407258356184201,0.796373484580114,TRUE,2249,"GIP","Gastric inhibitory polypeptide","GIP","P09681"
"X3894.15",97,0.406955869878282,0.843264755008459,TRUE,2250,"NAGK","N-acetyl-D-glucosamine kinase","NAGK","Q9UJ70"
"X24273.43",97,0.406508716208663,0.869108545550169,TRUE,2251,"NME8","Thioredoxin domain-containing protein 3","TXND3","Q8N427"
"X23679.43",94,0.406324064974854,0.739452923787238,TRUE,2252,"DSCC1","Sister chromatid cohesion protein DCC1","DCC1","Q9BVC3"
"X18899.82",95,0.406203406203406,0.680332418773402,TRUE,2253,"HDGFL3","Hepatoma-derived growth factor-related protein 3","HDGR3","Q9Y3E1"
"X3761.4",96,0.406133620952807,0.616200563032345,TRUE,2254,"PTGS2","Prostaglandin G/H synthase 2","COX-2","P35354"
"X18397.5",92,0.405381241955498,0.737778942071562,TRUE,2255,"AKR1C4","Aldo-keto reductase family 1 member C4","AK1C4","P17516"
"X9243.10",90,0.405303498069434,0.766286867834897,TRUE,2256,"LYG1","Lysozyme g-like protein 1","LYG1","Q8N1E2"
"X22826.2",97,0.405259316249433,0.73146668272582,TRUE,2257,"VHLL","Von Hippel-Lindau-like protein","VHLL","Q6RSH7"
"X13673.21",96,0.40455985401955,0.948552753338349,TRUE,2258,"CCT7","T-complex protein 1 subunit eta","TCPH","Q99832"
"X22142.4",97,0.404154583653903,0.754562158809149,TRUE,2259,"FAM86B1","Putative protein N-methyltransferase FAM86B1","F86B1","Q8N7N1"
