"protein_id","rank_EMCI","loess_corr_EMCI","rank_LMCI","loess_corr_LMCI","rank_AD","loess_corr_AD"
"X13943.38",2825,0.533035911805914,2502,0.231951069959006,5490,-0.601533474055224
"X25052.3",2826,0.532951018840844,989,0.600708035586887,694,0.749843825005096
"X6629.3",2827,0.532783963817811,2869,0.161301767389485,5384,-0.57457273809289
"X19277.4",2828,0.532710222943244,3908,-0.048532831486759,3565,-0.055611449764258
"X9525.1",2829,0.531862202885726,2680,0.198874876238355,6574,-0.844351068236965
"X3041.55",2830,0.531628690116265,1125,0.563520479968821,6296,-0.795058951950708
"X23308.31",2831,0.531315801897927,3517,0.0311924120353459,600,0.773507773507773
"X21342.25",2832,0.530663913674016,211,0.817163589500492,2508,0.25731720949807
"X7861.9",2833,0.530640764964717,2838,0.166241819605181,6057,-0.750290978674715
"X23575.58",2834,0.530590172799449,2064,0.329009475743749,5105,-0.505128205128205
"X5457.5",2835,0.530502275631543,3969,-0.0626472663887486,5264,-0.541851610739579
"X12916.3",2836,0.529630298495911,5683,-0.411721151213417,1825,0.451802752625384
"X21308.44",2837,0.529589836972507,1406,0.489771167188933,3372,0.00115997476546124
"X8008.28",2838,0.528967785594007,3910,-0.0493850965450486,5009,-0.480736225365449
"X4407.10",2839,0.528475476833999,5606,-0.391879727497828,3929,-0.175765696061595
"X25256.23",2840,0.52835717545599,5414,-0.339422694121462,5882,-0.713636083364163
"X12476.50",2841,0.528175159157388,767,0.660274035995665,5843,-0.703931664398019
"X14101.2",2842,0.526417668313546,38,0.885356852249633,3781,-0.127063975853702
"X6603.18",2843,0.526153430179682,2756,0.184956943260743,2381,0.294179097390396
"X24499.36",2844,0.525966171600801,4668,-0.18169972206694,4708,-0.401544875824644
"X13499.30",2845,0.525914734903923,5005,-0.243277325507406,4487,-0.343630443630444
"X23385.18",2846,0.524133264088885,6756,-0.7607325493963,922,0.692671692671693
"X4498.62",2847,0.523750706683381,1439,0.479979483936153,1842,0.448948860086932
"X6918.183",2848,0.523578644642726,1346,0.507488686758537,1008,0.667475488745537
"X21153.5",2849,0.523425017820711,4212,-0.108536042863273,6911,-0.931310500145845
"X9956.7",2850,0.523283681144458,845,0.637447986764825,1844,0.447686308549184
"X22839.23",2851,0.522921121844505,2893,0.157430408201026,4030,-0.208616914245132
"X12533.135",2852,0.522736769658088,2913,0.153488694954668,4753,-0.41177747478242
"X24265.6",2853,0.522609886218781,905,0.623723048563683,542,0.787509945881254
"X5463.22",2854,0.522576997763193,649,0.689112217470277,4183,-0.24826892347754
"X13465.5",2855,0.522503289388819,6591,-0.691071495936254,2066,0.38395582628987
"X9111.40",2856,0.522275889192046,2549,0.22558149816919,1597,0.508551813931467
"X20577.5",2857,0.522228901821432,3670,-1.54256119147426e-05,6053,-0.749146791343631
"X21721.6",2858,0.522158083137154,1435,0.480731482516997,810,0.721272554605888
"X12643.4",2859,0.521741267851437,1974,0.349174151302114,6142,-0.769505434889823
"X4922.13",2860,0.521329547968439,1350,0.506284008653768,2469,0.269731442099622
"X12807.89",2861,0.521204605399825,1539,0.455240658827885,5443,-0.590275722843634
"X15312.14",2862,0.520659735024457,1500,0.465864672533577,6393,-0.80943314340114
"X22826.2",2863,0.520489161594974,6717,-0.741480572462846,3626,-0.0756676070045307
"X25218.10",2864,0.520312229513872,2392,0.253030168640502,2171,0.355072892623937
"X19199.3",2865,0.520084100795055,5876,-0.459289881955505,4120,-0.234215167548501
"X17490.4",2866,0.519910036133029,5970,-0.491618108125827,5816,-0.697382052358953
"X18255.6",2867,0.519525360779315,1510,0.462318392702836,1389,0.568095945515103
"X8389.8",2868,0.519218551973453,5934,-0.478786880040515,350,0.838444362002226
"X5740.17",2869,0.519102085523458,1437,0.480330416607214,1871,0.440847487719714
"X19821.10",2870,0.518895865791669,2452,0.241620672550764,1936,0.424552681935649
"X13950.9",2871,0.51829388196544,2812,0.171783470685553,6451,-0.820278529613274
"X3647.49",2872,0.518134176856617,808,0.650858013440045,5456,-0.594734107961308
"X24944.12",2873,0.518017353685815,3098,0.118233458923524,2446,0.276554340673956
"X13937.75",2874,0.517929800211841,498,0.734795837570389,5648,-0.649355649355649
"X9864.38",2875,0.517446508495062,1741,0.402420447191887,2257,0.331488227273652
"X7839.99",2876,0.517249219575744,2049,0.33258004928483,5001,-0.479421067513628
"X13512.28",2877,0.516745323599538,5020,-0.246647821710777,1309,0.590920150191027
"X11371.1",2878,0.516654895852481,6100,-0.532988741825665,6499,-0.828043110874383
"X22959.32",2879,0.516603986923285,3175,0.101500526399007,4609,-0.373471950970915
"X11117.2",2880,0.515381758436833,6236,-0.574559970395682,2155,0.360217345751714
"X13634.209",2881,0.515269974662827,2648,0.205547505692403,504,0.796676596108448
"X9830.109",2882,0.515145651732245,6665,-0.723236212655297,344,0.84128125466361
"X21810.50",2883,0.514496226925251,2483,0.236736866055555,1091,0.643881556883865
"X12452.32",2884,0.514311613589581,6329,-0.602357322541405,1223,0.61042161042161
"X11543.84",2885,0.513903970539635,1473,0.471121326294112,1372,0.574038272383782
"X25233.2",2886,0.513752673106703,3101,0.117670229142634,422,0.818087365936096
"X12783.29",2887,0.513476144827078,3747,-0.0148240130500677,5108,-0.505434889822651
"X8409.3",2888,0.513377823660989,267,0.798410390692186,1075,0.647836114502781
"X10761.5",2889,0.513261067276258,3802,-0.0244573076908245,5047,-0.490941850295582
"X12516.13",2890,0.513105321775225,1981,0.348428153289255,1888,0.43542979362969
"X23625.44",2891,0.512837057247499,2264,0.281193101202989,264,0.864157345485392
"X10438.19",2892,0.512708010717007,5041,-0.248908537617561,2440,0.278123006713881
"X22398.5",2893,0.512693806379322,5782,-0.434604697741423,6873,-0.911818666035391
"X7131.207",2894,0.511746627581114,4684,-0.184404980769004,6841,-0.898522420153479
"X9959.60",2895,0.511712508910356,2090,0.323120292778114,2961,0.126776423343305
"X21117.18",2896,0.511695029491533,1531,0.458082827823176,5534,-0.613054256837177
"X15608.5",2897,0.510515746866679,4526,-0.157321596982081,2109,0.370535776785339
"X11405.150",2898,0.510396142442574,3996,-0.0668262360393202,1069,0.649160889443623
"X6594.64",2899,0.510293751986831,4435,-0.14373163663549,1141,0.630637917316026
"X8016.19",2900,0.509368247928021,5495,-0.362369447714129,1004,0.668342185772333
"X22580.29",2901,0.50936376741346,4501,-0.152123077892118,1669,0.490284271369671
"X11227.31",2902,0.509334128255766,5901,-0.470210653665438,3206,0.054005054005054
"X21383.37",2903,0.509199174102205,6477,-0.646700115937351,5333,-0.560759201725705
"X13493.5",2904,0.509119991744279,4320,-0.12762531641583,5542,-0.615159716993291
"X25075.2",2905,0.508748406590812,2718,0.191207675076865,1122,0.634974901641568
"X23424.4",2906,0.508627682324312,4660,-0.180698463773707,2953,0.129001404179979
"X12753.6",2907,0.508050045473539,4620,-0.174897743064441,5702,-0.669527134994378
"X13094.75",2908,0.507305312324921,1199,0.545526765364874,3762,-0.121934860231599
"X12486.8",2909,0.506304412144255,455,0.746267036981957,2349,0.303748524603508
"X13725.3",2910,0.505146137721347,4583,-0.167467467664502,803,0.72238332905907
"X17791.25",2911,0.504885332940049,398,0.762815791198917,1474,0.543542850940862
"X25263.4",2912,0.504858127567159,5814,-0.44078982576995,149,0.894301012334439
"X21119.1",2913,0.50432853413862,631,0.694465769281784,507,0.795952976929391
"X11307.33",2914,0.504289260870634,749,0.664786027480728,4948,-0.467781920525011
"X24476.18",2915,0.503957426935083,1862,0.373903222305735,6764,-0.885173567957494
"X21758.65",2916,0.503882410336308,4250,-0.114279752929922,3877,-0.158265328964773
"X19467.3",2917,0.503817673082526,3431,0.0474337566378336,1446,0.550594571860776
"X17694.32",2918,0.503370956268846,3571,0.020816745331418,5214,-0.529725855345788
"X12332.7",2919,0.503166021124433,1397,0.494417856688353,4203,-0.258690829738498
"X23267.5",2920,0.50283287859794,5532,-0.372981533100345,5968,-0.73033173033173
"X20970.14",2921,0.50231384251261,1760,0.395109775311687,287,0.85703946337569
"X18916.25",2922,0.502313638611681,415,0.757277137976925,4045,-0.212655256856401
"X21514.1",2923,0.502184842513972,5466,-0.353987387307725,1405,0.562048053833318
"X6938.21",2924,0.502138485362436,4658,-0.180525936238233,3130,0.075812274368231
"X14064.21",2925,0.501579283730305,1067,0.577749821140041,2660,0.213233118305025
"X5490.53",2926,0.501478607754548,1056,0.579378270711776,805,0.721936175389451
"X13963.7",2927,0.500593295291092,1388,0.497396466590165,550,0.78577393751685
"X23319.6",2928,0.500577636850773,1172,0.551976109036684,5909,-0.719674103884319
"X23903.3",2929,0.499757643666946,367,0.774321584105886,3869,-0.155664088997422
"X22809.32",2930,0.49866153754635,1483,0.469943488291707,3305,0.0217592866583812
"X14634.13",2931,0.498360160395828,6527,-0.668742696936859,3212,0.0517974919939766
"X5481.16",2932,0.498079884726987,3373,0.0594299770495625,5719,-0.673729673729674
"X14696.45",2933,0.498021286532458,6555,-0.677878515593365,1456,0.54773036633722
"X12826.5",2934,0.496556530601539,5355,-0.325496329895986,4967,-0.472858731094381
"X22568.7",2935,0.496523567503418,834,0.641443223653698,5718,-0.673703438229786
"X21204.70",2936,0.495785517792732,618,0.698786904154996,3984,-0.193151193151193
"X6927.7",2937,0.495766044785291,1180,0.5500252936325,1532,0.52662208281549
"X19743.12",2938,0.495709978156455,6045,-0.514019953029012,834,0.715446658119484
"X19370.30",2939,0.495471081287024,2491,0.234573423984513,1894,0.434100727939871
"X10630.5",2940,0.495413403430801,6103,-0.533719238975073,4934,-0.464457464457464
"X21832.31",2941,0.49507287646596,1866,0.372938694374322,5883,-0.713726226949535
"X18894.1",2942,0.494865905448056,1518,0.461834346877173,1726,0.473246535069299
"X2640.3",2943,0.494375790098295,5437,-0.344884126107897,4653,-0.386922810802011
"X21492.19",2944,0.494270021874951,5940,-0.480773571818477,5586,-0.630637630637631
"X6113.31",2945,0.49424197569085,4977,-0.237828430407119,1037,0.6606361545819
"X5486.73",2946,0.494235921638031,2499,0.232421551122406,6298,-0.795378660077419
"X19504.22",2947,0.493418626944916,1485,0.469379295343125,2050,0.389403389403389
"X12662.82",2948,0.493197404321215,3897,-0.0468724669146995,2650,0.215380200057399
"X11364.18",2949,0.492644347761964,6474,-0.645699851220739,4647,-0.385308371637306
"X20542.47",2950,0.492601332251801,5873,-0.458185666830838,2504,0.258829641027664
"X9951.36",2951,0.492554281370832,6265,-0.582073896393878,6878,-0.915804726157261
"X25492.7",2952,0.49205442076543,6837,-0.793532040924148,1695,0.48212214330776
"X19631.13",2953,0.491392370196942,6017,-0.506569612977648,447,0.809764138464356
"X14067.6",2954,0.491179201485608,156,0.832330274587332,2734,0.193975644527983
"X23678.132",2955,0.491137999535616,1835,0.378980289924376,1269,0.598666429938253
"X7249.307",2956,0.490026546714844,126,0.846612628288658,1146,0.629760273507984
"X3212.30",2957,0.489852505229901,580,0.709015113243273,2939,0.133987990722074
"X6232.54",2958,0.48968100341501,4700,-0.187304662249101,6484,-0.825439098327777
"X18905.5",2959,0.489222134775842,3712,-0.00935487738046308,6868,-0.908635984033984
"X23627.3",2960,0.489207274466973,5636,-0.398991022342773,890,0.701235590801786
"X10752.8",2961,0.48859198488176,5433,-0.34388514131956,561,0.783472411276163
"X18483.36",2962,0.488385812255733,3658,0.00151526722159477,1350,0.579530883194255
"X23367.8",2963,0.487551697438577,5033,-0.247820515596428,1276,0.596588480532376
"X23152.49",2964,0.487427180886365,6723,-0.743939405868875,1127,0.6334418667752
"X12980.31",2965,0.48737187523044,2990,0.139716806895136,3201,0.0564136960538689
"X23343.6",2966,0.486966300420323,4659,-0.180651635450249,4517,-0.350713914099081
"X3521.16",2967,0.48674484935943,2440,0.244405590892191,5645,-0.647313848043643
"X10801.11",2968,0.486708207359339,54,0.873367295388899,3577,-0.0598199548900857
"X6480.1",2969,0.486626336894188,948,0.610611821638438,4394,-0.316510307495065
"X10643.16",2970,0.486275435531844,2447,0.242486762896776,1432,0.553109361951168
"X13934.3",2971,0.486044539488238,5646,-0.400916470486343,2735,0.19314700271692
"X14645.253",2972,0.485957348004295,3063,0.124476975346016,2957,0.127116582167775
"X10023.32",2973,0.485811026718777,4552,-0.161189999094549,315,0.850045701735351
"X10980.11",2974,0.485701653152681,1894,0.365845950434544,NA,NA
"X19267.14",2975,0.485374726544257,933,0.614915537149089,1972,0.413531659137388
"X3628.3",2976,0.485310688229036,6448,-0.636726839407811,4261,-0.275216507861356
"X10814.7",2977,0.485178084212079,4839,-0.213977804635123,676,0.75356572172575
"X21834.8",2978,0.484885033377407,3109,0.116088851732239,1186,0.621089871311804
"X8048.9",2979,0.484411296331468,4616,-0.173994669635116,4275,-0.277675010116192
"X23606.18",2980,0.484004375291891,3150,0.106564653501011,2169,0.355230711566156
"X10626.116",2981,0.483697121647863,3683,-0.00227913416040323,6238,-0.786050550136347
"X8991.115",2982,0.483021299800056,4452,-0.145384564917882,2167,0.35689913646323
"X15693.9",2983,0.482421297141454,2377,0.256414445518303,6674,-0.87035377767501
"X7192.37",2984,0.482289899958213,152,0.835165767482039,3344,0.00915763339619314
"X19242.21",2985,0.482008449159921,292,0.790677487358254,3151,0.0712110712110712
"X23645.49",2986,0.481810584273529,6143,-0.543089518682344,713,0.744583193597812
"X13054.87",2987,0.481803640593811,6120,-0.538183543195029,4955,-0.469965082559034
"X14197.2",2988,0.481699972961679,6799,-0.777991236806985,637,0.763677187841294
"X4908.6",2989,0.481368139026129,4245,-0.113686759811653,6182,-0.776410013611884
"X8418.30",2990,0.481019152384999,6115,-0.536852920971669,634,0.765599416069914
"X3822.54",2991,0.479838015878868,4732,-0.192249322386538,5832,-0.700416502733723
"X12534.10",2992,0.479785342209213,2833,0.167591560647721,4232,-0.267425059525021
"X10637.50",2993,0.479444731214512,3310,0.0732832258039636,6207,-0.781236642928067
"X13599.15",2994,0.479082171914559,1647,0.429996644929409,6099,-0.76062811939003
"X22771.6",2995,0.478639342474446,4915,-0.228809939511803,382,0.829612595562249
"X13698.28",2996,0.478271022294324,4657,-0.180493250536633,1766,0.46322337315235
"X22027.13",2997,0.477635757608186,1800,0.387173349920084,2353,0.302229850137763
"X23306.37",2998,0.477361551508001,6415,-0.628515552053257,3227,0.0486850486850487
"X12575.30",2999,0.477350051114357,3572,0.0203469300279049,6301,-0.796075079536281
"X25921.3",3000,0.47651158215867,823,0.645292437795548,1283,0.5953785353087
"X13548.53",3001,0.476132536931888,5875,-0.458661288269979,659,0.758142471050088
"X7099.33",3002,0.475792694058178,1585,0.444406170465305,2573,0.238193436351056
"X18892.48",3003,0.47544812174433,1831,0.379529716515036,4867,-0.440535356787859
"X5360.9",3004,0.475265568197913,1950,0.354282103721609,6339,-0.79971720169679
"X11433.11",3005,0.475238736725483,1796,0.388222048130637,4812,-0.42495098937029
"X9880.33",3006,0.475064129801866,6158,-0.546555840481033,2351,0.303526730295692
"X7898.29",3007,0.47474375046088,829,0.642912509785623,961,0.679285606254891
"X17783.9",3008,0.47463313914903,3090,0.119228410892025,3152,0.0711708045041378
"X10588.39",3009,0.474286865355017,1379,0.49913885790653,101,0.914446773438613
"X7195.119",3010,0.473533171103409,353,0.777262939094628,2713,0.200065121390342
"X21925.15",3011,0.473497845772813,200,0.819957997970237,6082,-0.756385756385756
"X12814.17",3012,0.472582045494009,1145,0.559809804780604,1725,0.473476554023397
"X3359.11",3013,0.472413955903876,6726,-0.745137089951024,3903,-0.167138118398828
"X13947.371",3014,0.472359462183222,2066,0.328636053963782,1837,0.44958858204956
"X11218.84",3015,0.472343050668211,5899,-0.469652036759233,4871,-0.442188948728571
"X2917.3",3016,0.472064498684954,4549,-0.161032529318904,2975,0.124499418042651
"X24027.32",3017,0.471769535186687,3841,-0.0346420679575333,5826,-0.698828851932953
"X24247.13",3018,0.471609763648501,6403,-0.62421095152062,619,0.769470278190439
"X23242.2",3019,0.471606721897765,1813,0.383388158529014,2502,0.258959278780602
"X11211.7",3020,0.471394685740973,4220,-0.110096448638497,6257,-0.788667284790857
"X20435.41",3021,0.470701462826671,1893,0.366023734914293,4089,-0.224543475830687
"X10705.14",3022,0.470471467382099,3535,0.02798698127224,1291,0.59361622378726
"X21379.30",3023,0.469987464051324,4950,-0.23361317964282,2990,0.120698611850887
"X6024.68",3024,0.469311506034462,6215,-0.565051733645959,797,0.724020974514472
"X9026.40",3025,0.469280780670059,1739,0.403089956754778,74,0.930552163885497
"X24488.8",3026,0.468905931224344,2705,0.193294452265349,5669,-0.655155104228142
"X4383.97",3027,0.468887496005703,6391,-0.618911332706079,3867,-0.155043968986871
"X3636.37",3028,0.468875205859942,331,0.784874416236999,3862,-0.154156227601218
"X7976.19",3029,0.468668515170843,554,0.717215220271124,2341,0.306769232856455
"X21162.30",3030,0.468521668752482,283,0.794634931127069,3542,-0.0465199627266863
"X7123.25",3031,0.468027185802424,5287,-0.306920402965156,2594,0.231816298751258
"X20076.7",3032,0.467818253324485,839,0.640015510803432,6122,-0.765599416069914
"X9245.1",3033,0.467572213138809,5993,-0.50073654573115,2089,0.375970750889375
"X4717.55",3034,0.466534472719261,783,0.65726050909778,1676,0.487798623029729
"X25951.17",3035,0.466323402381396,5988,-0.498649331494202,1510,0.533325954997829
"X11243.90",3036,0.46629670886076,1832,0.379482236748449,1107,0.639865096775156
"X23270.14",3037,0.465532286212915,5568,-0.381830171725625,3754,-0.119836112279369
"X22059.56",3038,0.464893198633336,1244,0.533077575669297,3065,0.0983277767914094
"X6544.33",3039,0.464692452050433,1011,0.59292515584995,892,0.70061746661143
"X4547.59",3040,0.464112774377504,393,0.7639225788538,804,0.722264964852406
"X19492.5",3041,0.463733343652851,4105,-0.0910114007922074,6473,-0.823689938384855
"X8653.132",3042,0.463025096477644,5486,-0.360719951814249,534,0.790087655270824
"X13717.15",3043,0.462686567164179,6341,-0.604329631481358,4940,-0.465584023552236
"X20376.64",3044,0.462572623981281,2837,0.166270835793608,6387,-0.807676131815653
"X24914.10",3045,0.462199562061215,4368,-0.134090987971879,3016,0.114651752617546
"X24945.16",3046,0.46174463373928,2076,0.32592972196264,4667,-0.39067618647627
"X18257.64",3047,0.4616505084585,2400,0.251575864362478,2698,0.203049203049203
"X6631.17",3048,0.461027947791461,5521,-0.37024964127381,2851,0.156655027519678
"X12794.6",3049,0.460979425085847,5238,-0.296376138120929,3210,0.0520999782998954
"X14091.42",3050,0.460935771698252,3851,-0.0374842369528246,6936,-0.945697132298304
"X6042.52",3051,0.460659586924089,3134,0.110831164843298,6644,-0.86417049706391
"X12655.30",3052,0.460284393972912,2971,0.143203013971506,337,0.843575125104391
"X20561.15",3053,0.460218939045809,1823,0.382007566262644,543,0.787036489054599
"X24699.20",3054,0.459970995256004,3589,0.0167038076461182,3243,0.0428675701801109
"X5742.14",3055,0.459635240237392,4373,-0.134617895820712,3049,0.104139104139104
"X23685.132",3056,0.459530731807092,3006,0.136986096096417,1505,0.534441770898817
"X16605.2",3057,0.459030799105277,6755,-0.760391870372498,1215,0.612330920018675
"X21969.5",3058,0.458967942967754,6367,-0.610565434596897,1229,0.609555936951333
"X21945.4",3059,0.458815160805001,785,0.657030801090591,2226,0.338843844732464
"X4459.68",3060,0.458686675023966,967,0.605142899012375,1586,0.511063765428446
"X4559.64",3061,0.458489526777143,5257,-0.300963115036444,4426,-0.324298198891322
"X19506.6",3062,0.458484499611402,2996,0.138744924050209,855,0.708587323193466
"X7743.5",3063,0.458413987378625,5802,-0.438615705586771,551,0.78505871100348
"X9598.23",3064,0.45818277904776,4978,-0.238023439376105,6210,-0.781618038705096
"X8240.207",3065,0.458004571934223,596,0.704672803489273,6964,-0.960979266536466
"X3200.49",3066,0.457605142196986,2567,0.222205939631868,4735,-0.407740331811087
"X6907.17",3067,0.457242582897033,533,0.721410043833008,5153,-0.514479334133784
"X2773.50",3068,0.457015215200452,6608,-0.699050683565293,5960,-0.728535080323233
"X4450.26",3069,0.456945554807154,5390,-0.33375389032684,6811,-0.889917716409912
"X10817.26",3070,0.456689526337782,6733,-0.748130608656082,506,0.796334655066974
"X22806.1",3071,0.456369982547993,3863,-0.0396075853190928,5035,-0.487259408310482
"X10722.13",3072,0.456234790944621,5446,-0.346806319873201,2389,0.291866406265412
"X3216.2",3073,0.456012740898347,3038,0.130481394783829,1424,0.555685194481
"X10852.114",3074,0.455819425813655,3979,-0.0638090039359899,5012,-0.481457362448022
"X9178.30",3075,0.455743185114175,3825,-0.0312523236768858,4485,-0.34324166655361
"X17758.79",3076,0.455587413481381,2863,0.16196259457542,5564,-0.622689377751548
"X9855.10",3077,0.455509672344714,4265,-0.117489173148637,5365,-0.569049075115241
"X21393.62",3078,0.455469005608304,6350,-0.607486900483039,2602,0.229469942612164
"X23254.31",3079,0.455250886521893,3711,-0.00934695887217516,2542,0.248308378213095
"X8843.34",3080,0.454970649796201,2623,0.211775613001518,707,0.745927745927746
"X8013.9",3081,0.454775506350031,1366,0.501721883929983,5401,-0.580536844461629
"X3221.54",3082,0.454010274561856,803,0.652356840680424,1212,0.613659229449015
"X12692.56",3083,0.45394267876017,3695,-0.00562503391298581,2383,0.294012235926584
"X23024.25",3084,0.453792435427639,512,0.729505690821639,3920,-0.173700981986083
"X13671.40",3085,0.452754240088834,3676,-0.000911646281242878,6369,-0.805147805147805
"X17820.170",3086,0.452299178622911,6310,-0.594214744395822,5930,-0.723645880596819
"X15447.45",3087,0.452172897770568,716,0.673058011870008,6135,-0.76806462801318
"X17804.102",3088,0.452129882260404,5179,-0.282065026667027,2768,0.181906058274644
"X10047.12",3089,0.451796245121221,6126,-0.539889258214467,4173,-0.245109675828157
"X22033.32",3090,0.45140620011545,2456,0.241093150879072,1665,0.491218033444464
"X25409.5",3091,0.451275717130005,5043,-0.2489990744902,4994,-0.477998236968742
"X19119.10",3092,0.450464498428519,2122,0.31560185974903,4870,-0.441691415028217
"X4543.65",3093,0.449661226293096,2689,0.197666293331339,1258,0.602413602413602
"X12891.1",3094,0.449202742088797,5971,-0.49201917403561,915,0.693818100517515
"X21193.1",3095,0.449164972270659,4109,-0.0913196225352765,2044,0.392331314566031
"X23589.21",3096,0.448864124579458,6257,-0.58019345161938,1260,0.602176139793918
"X22796.17",3097,0.448492159227986,6643,-0.714388320904252,3642,-0.0814363712725746
"X12856.14",3098,0.44816631025244,5845,-0.450392387383314,6554,-0.840142563111137
"X17814.8",3099,0.447956286277893,1307,0.517938678306338,4506,-0.347613047739045
"X10582.36",3100,0.446845119583118,2583,0.219524677482216,587,0.775449948380054
"X25060.18",3101,0.446808249145835,906,0.623616087846895,3038,0.107994187002295
"X10362.35",3102,0.446277324016807,526,0.723962531188659,1464,0.545303458895514
"X19252.67",3103,0.446069590670884,166,0.830246801259588,4604,-0.372641061471462
"X23658.1",3104,0.445702136027333,759,0.662214856121551,2505,0.25836233270247
"X6247.9",3105,0.44522896541553,2088,0.323432661419388,3764,-0.122276801273073
"X20090.63",3106,0.444749649730846,3633,0.00696433998050907,4947,-0.467699332945337
"X20142.42",3107,0.444620603200354,6621,-0.705818155173943,879,0.703914745246478
"X4916.2",3108,0.444122852297028,3193,0.0989286129050672,4992,-0.477671907570706
"X9599.6",3109,0.443877049381806,108,0.853287005078883,2023,0.399064922767355
"X25499.37",3110,0.443657526595657,659,0.68729197192031,1948,0.419607688412802
"X9264.11",3111,0.443588230956419,2223,0.291715301958731,4676,-0.392383920880104
"X12893.159",3112,0.443551360519136,1543,0.455066871652649,3377,-0.000278122604584275
"X8851.42",3113,0.443450106259816,424,0.75628274513508,3278,0.0297455517341962
"X23262.11",3114,0.443188053481507,581,0.708570769891752,3470,-0.0295094198843499
"X2615.60",3115,0.442654179878573,60,0.870980181945092,3615,-0.0724980765816417
"X20996.107",3116,0.442578331591915,6300,-0.592705999406114,632,0.765671530420508
"X22103.25",3117,0.442510453276286,2622,0.211816114598288,4055,-0.214641214641215
"X21814.13",3118,0.442279330432859,3587,0.0172111264938741,1249,0.605071248676622
"X3182.38",3119,0.44179253864288,505,0.732138514810297,3887,-0.161255748958743
"X17347.80",3120,0.441769289383772,3475,0.0385895385011134,5371,-0.570219565603362
"X7825.7",3121,0.441371799794784,4300,-0.122546916151281,1693,0.482664821560607
"X23553.1",3122,0.44137148164392,2109,0.318558168054329,3705,-0.102720404016492
"X4237.70",3123,0.440980495220589,6796,-0.776383698714752,5908,-0.719313240671022
"X14007.22",3124,0.44000565346705,1573,0.446428325384468,2601,0.229654653126844
"X3035.80",3125,0.439769099293753,5165,-0.278609803446762,5037,-0.487430722652157
"X7756.37",3126,0.439728812705767,4976,-0.237439364293757,1437,0.552385410095172
"X8255.34",3127,0.439319639675935,681,0.682108212067195,4780,-0.417319313750633
"X11814.29",3128,0.439080430827726,954,0.609202551802737,4116,-0.233315578702334
"X5259.2",3129,0.43902244180616,3764,-0.0177392548588516,1702,0.480578406423231
"X21819.9",3130,0.438909929738983,1901,0.364945721108846,3067,0.0969863157825518
"X14204.55",3131,0.438876881283338,1163,0.554376565011536,2653,0.214736825338675
"X7851.30",3132,0.438770493818057,237,0.805706705127859,3667,-0.0908576801930652
"X25301.48",3133,0.43874359057048,1720,0.408518737955999,1133,0.632362617608553
"X17773.26",3134,0.438658667858514,748,0.664999979903295,2369,0.297337462928988
"X3170.6",3135,0.438591129617603,147,0.836281887375564,5163,-0.518142412340503
"X21182.8",3136,0.437938305143001,1839,0.378280284730121,4804,-0.424599424599425
"X22955.28",3137,0.437785402853384,2366,0.258510257187511,2898,0.14450296896885
"X13117.232",3138,0.437780766167133,2872,0.160690173158929,4148,-0.239930822696994
"X4959.2",3139,0.437540311137484,101,0.856262627109408,300,0.853330732045696
"X24412.1",3140,0.43741144111355,6205,-0.561131828282007,4771,-0.415815594397273
"X17210.2",3141,0.437068473448117,3262,0.0840713103282661,5798,-0.692396399329792
"X7752.31",3142,0.435536362892413,500,0.734131967545479,121,0.90307286632078
"X12537.88",3143,0.435063594850494,2393,0.253001442943444,2253,0.331773133356397
"X12768.3",3144,0.433883143667547,4396,-0.137825921164696,1921,0.428178614943854
"X20139.57",3145,0.432908094289998,99,0.856296498751995,4723,-0.404125711417272
"X6388.21",3146,0.432818108232745,977,0.603526535625568,4559,-0.361308397267615
"X12684.5",3147,0.432567529217512,1316,0.515238576370276,6502,-0.82864808348622
"X17826.341",3148,0.432520954698523,4933,-0.231216614348244,5969,-0.731325731325731
"X23669.20",3149,0.432237798774999,5594,-0.388707683959847,2974,0.124525721199687
"X18224.11",3150,0.431550296850259,2808,0.174067963174723,3361,0.00445197328816027
"X21746.13",3151,0.431427131725782,3274,0.0813613480842854,6585,-0.847887285726884
"X15620.4",3152,0.431015411842784,179,0.825455344781708,1747,0.467676707896865
"X8994.65",3153,0.430527877748365,997,0.596749170009405,5647,-0.648744566320638
"X6027.31",3154,0.430260344610741,5953,-0.48539273907495,1277,0.596317953031516
"X20987.21",3155,0.430173536858147,3443,0.0446663018616864,4925,-0.459587428858273
"X23649.6",3156,0.429909298724283,1068,0.577413278271294,1165,0.625074799602822
"X8828.21",3157,0.42988625846128,2013,0.341968235083693,3007,0.116437500410987
"X10748.216",3158,0.429736074920668,3770,-0.0184490318500322,2801,0.169485201842393
"X15583.18",3159,0.429660516819365,3050,0.127700114559262,4059,-0.215257215257215
"X3466.8",3160,0.429602045080255,2743,0.186819585899448,4922,-0.457668356644506
"X16751.15",3161,0.429380822456554,4981,-0.2387190571866,3031,0.109664437474108
"X23675.16",3162,0.42927825706525,6835,-0.793019139327983,1738,0.470383177700934
"X23593.14",3163,0.429197328414864,6920,-0.841542101512891,2129,0.366884416315622
"X4342.10",3164,0.429122729395571,4854,-0.217165620938726,5554,-0.618709435600008
"X25266.14",3165,0.428962957500676,4914,-0.228773393904569,5687,-0.663056558363418
"X16594.44",3166,0.428826655659039,5590,-0.386986182508127,620,0.769189797005386
