"gene","rho_median","rho_mean","n_proteins"
"ICAM5",0.51990867130859,0.501501927561098,3
"ICOSLG",0.288211272412478,0.288211272412478,2
"ID1",0.144490882743737,0.144490882743737,1
"ID2",-0.309655364999854,-0.309655364999854,1
"IDH1",0.32645248054473,0.32645248054473,1
"IDH3G",-0.161859531792718,-0.161859531792718,1
"IER3",-0.312260724830236,-0.312260724830236,1
"IFI16",0.0622913451646965,0.0622913451646965,2
"IFNA10",0.012866971914602,0.012866971914602,2
"IFNA4",-0.357877936925903,-0.357877936925903,1
"IFNA6",-0.121736202158999,-0.121736202158999,1
"IFNA8",-0.144276548077675,-0.144276548077675,1
"IFNAR1",0.040814155110208,0.040814155110208,2
"IFNB1",0.153954932684347,0.153954932684347,1
"IFNGR1",0.526540516908405,0.526540516908405,1
"IFNGR2",0.466298796156676,0.466298796156676,2
"IFNL1",0.110488904278542,0.110488904278542,1
"IFNL2",-0.11463569934436,-0.11463569934436,1
"IFNL3",0.248857108341552,0.248857108341552,1
"IFNLR1",0.241304244931148,0.241304244931148,1
"IFNW1",-0.141734802972271,-0.141734802972271,1
"IGBP1",0.542947465221693,0.542947465221693,1
"IGDCC3",0.0355220046923485,0.0355220046923485,2
"IGDCC4",0.403941189491662,0.403941189491662,1
"IGF1",0.050678796406274,0.050678796406274,2
"IGF1R",0.432261689098451,0.432261689098451,1
"IGF2R",0.465770572716126,0.465770572716126,2
"IGFBP4",0.233911596773835,0.233911596773835,1
"IGFBP7",-0.285255598588496,-0.285255598588496,1
"IGFBPL1",0.274615512876974,0.274615512876974,1
"IGFL3",-0.305510970949959,-0.305510970949959,1
"IGFLR1",0.416647381615782,0.416647381615782,1
"IGHE",-0.240539762107187,-0.240539762107187,1
"IGHG1",-0.206288744637474,-0.206288744637474,1
"IGSF11",0.317457592719763,0.317457592719763,2
"IGSF3",0.367630879741969,0.367630879741969,1
"IGSF8",0.467832630701179,0.467832630701179,1
"IGSF9B",0.112041443818081,0.112041443818081,1
"IHH",-0.141071592497016,-0.141071592497016,1
"IKBKB",0.547990491317362,0.547990491317362,1
"IKBKG",-0.378012283553524,-0.378012283553524,1
"IL10",-0.000579164494978496,-0.000579164494978496,2
"IL12RB1",-0.360843687254479,-0.360843687254479,1
"IL13",0.045702105080443,0.045702105080443,2
"IL13RA1",-0.178512534473442,-0.178512534473442,1
"IL15RA",0.055102021914293,0.055102021914293,2
"IL16",0.223629394441491,0.223629394441491,1
"IL17B",0.102486091813409,0.102486091813409,2
"IL17C",0.269393262139272,0.269393262139272,1
"IL17D",0.140204852623516,0.140204852623516,1
"IL17F",-0.111904549436432,-0.111904549436432,1
"IL17RA",0.306720995910724,0.306720995910724,1
"IL17RB",-0.0364853896323645,-0.0364853896323645,2
"IL17RC",0.157758347829413,0.157758347829413,1
"IL17RD",0.211175554217079,0.211175554217079,1
"IL18BP",0.491085046265834,0.491085046265834,1
"IL19",-0.137705367929234,-0.137705367929234,1
"IL1A",0.235999642697468,0.235999642697468,1
"IL1B",-0.347931086637989,-0.347931086637989,1
"IL1R1",0.169888209859493,0.169888209859493,1
"IL1RAP",0.101450698528028,0.101450698528028,1
"IL1RAPL1",0.285336741079713,0.285336741079713,1
"IL20RB",0.359841786693909,0.359841786693909,1
"IL21R",-0.214505221204939,-0.214505221204939,1
"IL22",0.136000838318337,0.136000838318337,2
"IL22RA1",-0.249712099932784,-0.249712099932784,1
"IL22RA2",-0.150662598010438,-0.150662598010438,1
"IL24",-0.113598442480311,-0.113598442480311,1
"IL27RA",0.303939564358448,0.303939564358448,1
"IL2RB",0.145669097968091,0.145669097968091,1
"IL2RG",-0.367641277757527,-0.367641277757527,1
"IL3",-0.21332674995084,-0.21332674995084,1
"IL36G",0.269666814493661,0.269666814493661,1
"IL36RN",-0.213702590020022,-0.213702590020022,1
"IL3RA",0.218441678639089,0.218441678639089,1
"IL5",-0.186918682025797,-0.186918682025797,1
"IL6",-0.276458589781041,-0.276458589781041,2
"IL6R",0.319938818040458,0.32128597397287,3
"IL6ST",0.469700773375106,0.469700773375106,1
"IL7",0.189275735638521,0.189275735638521,1
"IL9",0.214566035671867,0.214566035671867,1
"ILF3",-0.216418145270087,-0.216418145270087,1
"ILK",-0.319047764109123,-0.319047764109123,1
"IMPDH2",0.136158264188111,0.136158264188111,1
"ING1",-0.103629145064492,-0.103629145064492,1
"INHA",0.373377834290636,0.373377834290636,1
"INHBA",0.24655004026197,0.2348319784672,3
"INHBB",0.0161123482702845,0.0161123482702845,2
"INPP4B",-0.136052406241503,-0.136052406241503,1
"INPP5D",-0.191682382214416,-0.191682382214416,1
"INSR",0.395229776081303,0.395229776081303,1
"IRAG1",0.125354706665325,0.125354706665325,1
"IRF1",0.0354789455058061,0.0354789455058061,2
"IRF2",-0.24769946279337,-0.24769946279337,1
"IRF3",0.32934431552817,0.32934431552817,1
"IRF4",0.00402075182506741,0.00402075182506741,2
"IRF5",-0.175297578949278,-0.175297578949278,1
"IRF9",-0.12101169183111,-0.12101169183111,1
"ISG15",0.31807409462542,0.31807409462542,2
"ISLR2",0.536647284807797,0.536647284807797,2
"IST1",-0.339820247954946,-0.339820247954946,1
"ITCH",0.167233455719611,0.167233455719611,1
"ITGA11",-0.158496967830486,-0.158496967830486,1
"ITGA6",0.151585584208729,0.151585584208729,1
"ITGAL",-0.160121813629544,-0.160121813629544,1
"ITGAM",0.1028237898625,0.1028237898625,1
"ITGB2",0.2867359449545,0.2867359449545,1
"ITGB5",-0.0989635600588931,-0.0989635600588931,1
"ITGB6",-0.142135172896276,-0.142135172896276,1
"ITGB7",0.34820520173245,0.34820520173245,1
"ITLN1",-0.243910797393611,-0.243910797393611,1
"ITM2B",0.197789992038873,0.197789992038873,1
"ITPKA",-0.184881248791204,-0.184881248791204,1
"ITSN1",0.690733403659475,0.690733403659475,1
"JAG1",0.155955941868954,0.155955941868954,2
"JAG2",-0.187951587222336,-0.187951587222336,1
"JAK2",-0.259465637577261,-0.259465637577261,1
"JAM2",0.544223782447,0.544223782447,1
"JAM3",0.415962909142724,0.415962909142724,1
"JUND",0.243993531847572,0.243993531847572,1
"JUP",0.237018841389167,0.237018841389167,1
"KAT2A",0.376500076177917,0.376500076177917,2
"KCNIP3",0.166959942175284,0.166959942175284,1
"KDR",0.178040471965939,0.178040471965939,1
"KEAP1",0.236706434000739,0.236706434000739,1
"KHSRP",0.120210391411899,0.120210391411899,1
"KIAA0319L",0.349045794275803,0.349045794275803,1
"KIF1C",-0.141431649760176,-0.141431649760176,1
"KIF22",-0.263641821039465,-0.263641821039465,1
"KIF3A",0.181194311598646,0.181194311598646,1
"KIR2DL2",-0.381881488737827,-0.381881488737827,1
"KIR2DL4",-0.134783973895669,-0.134783973895669,2
"KIR2DL5A",0.206318676304903,0.206318676304903,1
"KIR2DS2",0.124558039175336,0.124558039175336,1
"KIR3DL1",0.226595279007874,0.226595279007874,1
"KIR3DL2",-0.104791934877901,-0.104791934877901,1
"KIR3DL3",0.399414654749444,0.399414654749444,2
"KIRREL1",0.214729081784024,0.214729081784024,1
"KIRREL3",0.573413181651757,0.573413181651757,1
"KIT",0.396930688834049,0.396930688834049,1
"KITLG",0.246801340550949,0.246801340550949,1
"KL",-0.203331942332106,-0.203331942332106,1
"KLHL13",-0.114686746840954,-0.114686746840954,1
"KLHL2",0.599288618649935,0.599288618649935,1
"KLK3",-0.252121509881908,-0.252121509881908,1
"KLRB1",-0.218376562288914,-0.218376562288914,1
"KLRC3",0.354888493147563,0.354888493147563,1
"KLRG2",-0.272261778370489,-0.272261778370489,1
"KLRK1",-0.291512251802443,-0.291512251802443,1
"KMT2D",-0.382123050330624,-0.382123050330624,1
"KNG1",-0.241819139171057,-0.206374335669455,3
"KPNA2",-0.238260048877812,-0.238260048877812,1
"KPNA6",0.206103034825984,0.206103034825984,1
"KRAS",-0.168704202243336,-0.168704202243336,1
"KREMEN1",0.290770982124631,0.290770982124631,2
"KREMEN2",-0.356336405388852,-0.356336405388852,1
"KRT18",0.284018004477804,0.284018004477804,1
"KRT20",0.10167921036904,0.10167921036904,1
"L1CAM",0.480099087237733,0.480099087237733,1
"LAD1",-0.126363394735957,-0.126363394735957,1
"LAIR2",-0.132017336117782,-0.132017336117782,1
"LAMA3",0.21472842618093,0.21472842618093,1
"LAMTOR3",0.328666573977025,0.328666573977025,1
"LASP1",0.315552784051989,0.315552784051989,1
"LAT",-0.226345914690501,-0.226345914690501,1
"LCK",-0.248367537261632,-0.248367537261632,2
"LCT",0.154132202633477,0.154132202633477,1
"LDHA",0.291719879829105,0.291719879829105,2
"LDHB",0.370420715580804,0.370420715580804,1
"LECT2",-0.180239169337326,-0.180239169337326,2
"LEFTY2",0.190095092353258,0.190095092353258,1
"LEP",-0.136465929307947,-0.136465929307947,1
"LEPR",0.112318912127784,0.112318912127784,1
"LGALS3",0.111396347234892,0.111396347234892,1
"LGALS8",0.178808920331087,0.178808920331087,1
"LGMN",-0.169345659951023,-0.169345659951023,1
"LIF",-0.35849747734106,-0.35849747734106,1
"LIFR",0.418496016398027,0.418496016398027,1
"LILRA1",0.410621930522013,0.410621930522013,1
"LILRA2",0.381386006175575,0.381386006175575,1
"LILRA5",-0.340699061174043,-0.340699061174043,1
"LILRB1",0.318442605854112,0.318442605854112,1
"LILRB2",0.179693215140098,0.179693215140098,2
"LILRB3",-0.27785611960466,-0.27785611960466,2
"LIMA1",0.140658732154702,0.140658732154702,1
"LIMD1",0.4786142435998,0.4786142435998,1
"LIMK1",0.108647631458158,0.108647631458158,1
"LINGO1",0.279405306434707,0.279405306434707,1
"LMNB1",-0.102349142305529,-0.102349142305529,1
"LONP1",-0.15575078582701,-0.15575078582701,1
"LPIN1",0.169787546015133,0.169787546015133,1
"LPL",0.446433600479516,0.446433600479516,1
"LRFN2",0.364751093296726,0.364751093296726,1
"LRFN3",-0.0992052451515674,-0.0992052451515674,1
"LRFN4",0.556816493669124,0.556816493669124,1
"LRFN5",0.398178114064835,0.398178114064835,1
"LRIG1",0.257732169133441,0.257732169133441,1
"LRP1",0.0386945206665575,0.0386945206665575,2
"LRP12",0.53940267566096,0.53940267566096,2
"LRP1B",-0.113972201240107,-0.113972201240107,1
"LRP2",0.382153403120451,0.382153403120451,1
"LRP4",0.369014139745494,0.369014139745494,1
"LRP6",0.415370722426521,0.415370722426521,1
"LRP8",0.506268130797644,0.506268130797644,1
"LRRC4",0.418823006838966,0.418823006838966,1
"LRRC4B",-0.0979140863753447,-0.0979140863753447,1
"LRRC4C",0.431992283146383,0.431992283146383,1
"LRRC52",0.211308354664702,0.211308354664702,1
"LRRN1",0.511924893492254,0.511924893492254,1
"LRRTM1",0.431783164687225,0.431783164687225,1
"LRRTM2",0.552191967918656,0.552191967918656,1
"LRRTM4",0.281683322943331,0.281683322943331,1
"LRTM2",0.47731320853228,0.47731320853228,1
"LSAMP",0.448343242988473,0.448343242988473,1
"LSP1",-0.206205812206618,-0.206205812206618,1
"LTB4R",0.23363839951283,0.23363839951283,1
"LTK",-0.232186200898468,-0.232186200898468,1
"LY9",-0.179515450032989,-0.179515450032989,1
"LYN",-0.27811945909461,-0.27811945909461,2
"LYPD3",0.134755658704441,0.134755658704441,1
"MACROD1",-0.303247698727337,-0.303247698727337,1
"MAD1L1",-0.365023488265579,-0.365023488265579,1
"MAD2L1",0.418349203566748,0.418349203566748,1
"MAD2L1BP",0.250312319403789,0.250312319403789,1
"MADCAM1",0.418946296438478,0.418946296438478,1
"MAFG",-0.302990261187996,-0.302990261187996,1
"MAG",0.191743645709767,0.191743645709767,1
"MAGEA3",-0.114032993825461,-0.114032993825461,1
"MAGEA6",0.224840976535948,0.224840976535948,2
"MAGI2",0.783458654241573,0.783458654241573,1
"MALT1",-0.12587893331092,-0.12587893331092,1
"MAP1LC3A",0.7775874965982,0.7775874965982,1
"MAP1LC3B",0.731372490917374,0.731372490917374,1
"MAP2K1",0.437531756004951,0.437531756004951,1
"MAP2K2",-0.2538285212104,-0.2538285212104,1
"MAP2K5",-0.264822526579015,-0.264822526579015,1
"MAP2K6",0.228616011713566,0.228616011713566,1
"MAP3K11",-0.20234437775915,-0.20234437775915,1
"MAP3K3",-0.321890495634576,-0.321890495634576,1
"MAP4K1",0.228171247168367,0.228171247168367,1
"MAP4K3",-0.151822883844173,-0.151822883844173,1
"MAPK1",0.394573893910694,0.394573893910694,1
"MAPK10",0.356647720110761,0.356647720110761,1
"MAPK11",0.199646413908696,0.199646413908696,1
"MAPK13",-0.406282851140455,-0.406282851140455,1
"MAPK14",0.134176318315386,0.134176318315386,1
"MAPK3",0.230161102276758,0.230161102276758,1
"MAPK6",-0.102050547488755,-0.102050547488755,1
"MAPK8",0.54122780385648,0.54122780385648,1
"MAPK9",-0.023421776405275,-0.023421776405275,2
"MAPKAPK2",0.0977531418397245,0.0977531418397245,1
"MAPKAPK5",0.185294134665961,0.185294134665961,1
"MAPRE1",0.196227011363854,0.196227011363854,2
"MAPRE2",-0.113680706924002,-0.113680706924002,1
"MAPRE3",0.530448654515983,0.530448654515983,2
"MAPT",-0.151510768456684,-0.151510768456684,1
"MARS1",-0.222666389577794,-0.222666389577794,1
"MASP1",-0.355886554528105,-0.355886554528105,1
"MATK",-0.130681230537288,-0.130681230537288,1
"MAX",-0.251891970517018,-0.251891970517018,1
"MBD4",-0.383877553516501,-0.383877553516501,1
"MBL2",-0.297119812364954,-0.297119812364954,1
"MCAM",0.294340198209724,0.294340198209724,1
"MCL1",0.345291488921806,0.345291488921806,1
"MDGA1",0.303812980303287,0.303812980303287,1
"MDM2",-0.157256783205266,-0.157256783205266,1
"ME1",0.713189869869616,0.713189869869616,1
"MED1",-0.157007875961456,-0.157007875961456,1
"MED28",-0.247429339872168,-0.247429339872168,1
"MEF2C",-0.19088294360143,-0.19088294360143,1
"MEF2D",-0.0989981577666746,-0.0989981577666746,1
"MEN1",-0.154107699188046,-0.154107699188046,1
"MERTK",0.346805829503885,0.346805829503885,2
"MET",0.460330391972609,0.460330391972609,2
"METTL1",0.208965525591707,0.208965525591707,1
"METTL3",-0.122351127580387,-0.122351127580387,1
"MFAP2",0.212494556618738,0.212494556618738,2
"MFAP3L",-0.363407740841405,-0.363407740841405,1
"MFAP5",0.202689712232939,0.202689712232939,1
"MFGE8",0.373060310663757,0.373060310663757,1
"MFN1",-0.129497736833166,-0.129497736833166,1
"MFNG",0.336981047119445,0.336981047119445,1
"MGMT",0.125695123210956,0.125695123210956,1
"MIA",-0.122800988892352,-0.122800988892352,1
"MICB",0.206906807287002,0.206906807287002,1
"MIF",0.333469996993409,0.333469996993409,2
"MILR1",0.334739282668292,0.334739282668292,1
"MKNK1",-0.176829913741884,-0.176829913741884,1
"MMP13",0.135588096550398,0.135588096550398,1
"MMP14",0.21219563404635,0.21219563404635,1
"MMP16",0.682289172576001,0.682289172576001,1
"MMP19",0.28584281149582,0.28584281149582,1
"MMP20",-0.209564900498194,-0.209564900498194,1
"MMP3",0.242599983003801,0.242599983003801,1
"MMP9",0.163418958036665,0.163418958036665,1
"MMRN2",-0.156597122142586,-0.156597122142586,1
"MOB1A",-0.359891841371168,-0.359891841371168,1
"MOB1B",0.183167821048992,0.183167821048992,1
"MOG",0.342804820494419,0.342804820494419,1
"MPG",-0.348728180853007,-0.348728180853007,1
"MPIG6B",0.197028606603205,0.197028606603205,1
