"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module","Source","Module_Size","tau_related"
"GO:0071375","cellular response to peptide hormone stimulus","40/549","345/18860",0.115942028985507,3.98299939283546,9.68256286738061,9.2483011900745e-14,2.61918212850065e-10,1.77610403970815e-10,"MDM2/AKT1/PDPK1/AKT2/RAF1/PRKCI/PRKCZ/MAPK3/MAPK1/STAT1/GSK3B/PPARG/GSK3A/STAT6/PRKCB/CFL1/CAMK2A/AKT3/HNF4A/RPS6KB1/PRKCQ/NR1H4/RAP1GDS1/GSTP1/YWHAG/NCL/PIK3C2A/TSC2/FOXO4/USF1/GCK/EEF2K/PIP4K2B/NDEL1/AHCYL1/PRKAR1A/FOXC2/GHRL/SYAP1/PKLR",40,1,"GO_BP",554,FALSE
"GO:0006979","response to oxidative stress","44/549","418/18860",0.105263157894737,3.61614418560061,9.36559296517721,1.61930469503994e-13,2.61918212850065e-10,1.77610403970815e-10,"MDM2/PRKN/PARK7/AKT1/DAPK1/MAPK8/MAP2K1/CHEK2/STAT1/MYB/FOXO3/BCL2/CFL1/PCNA/MAPK9/PML/BLVRA/PPARGC1A/HSPA1A/MAPK13/PPIF/SOD1/GSTP1/CRYAA/S100A7/PKD2/HSPA1B/PRDX1/NOS3/FOXO4/MAPT/SOD2/AMBP/PRDX3/MPO/HMOX1/AIFM1/IDH1/NUDT1/NFE2L1/TXNIP/CYGB/PRDX6/RHOB",44,1,"GO_BP",554,FALSE
"GO:0062197","cellular response to chemical stress","39/549","335/18860",0.116417910447761,3.99934752467172,9.59090425124149,1.67004173974537e-13,2.61918212850065e-10,1.77610403970815e-10,"MDM2/PRKN/PARK7/AKT1/DAPK1/PRKCI/MAPK8/BAD/MYB/FOXO3/CFL1/PCNA/MAPK9/PML/PPARGC1A/HSPA1A/ARHGEF2/MAPK13/PPIF/SOD1/CAPN3/XRCC6/PKD2/HSPA1B/PRDX1/NOS3/RELB/FOXO4/MAPT/SOD2/AMBP/PRDX3/MPO/EFHD1/AIFM1/RCSD1/NFE2L1/CYGB/RHOB",39,1,"GO_BP",554,FALSE
"GO:0032869","cellular response to insulin stimulus","31/549","219/18860",0.141552511415525,4.86280576556795,9.95588327759189,3.02933551375543e-13,2.85430445915266e-10,1.93554378112684e-10,"AKT1/PDPK1/AKT2/RAF1/PRKCI/PRKCZ/MAPK3/MAPK1/STAT1/GSK3B/PPARG/GSK3A/PRKCB/AKT3/RPS6KB1/PRKCQ/NR1H4/GSTP1/YWHAG/NCL/PIK3C2A/TSC2/FOXO4/USF1/GCK/EEF2K/PIP4K2B/NDEL1/FOXC2/SYAP1/PKLR",31,1,"GO_BP",554,FALSE
"GO:0000302","response to reactive oxygen species","30/549","205/18860",0.146341463414634,5.02732240437158,10.0388779246971,3.03326722545447e-13,2.85430445915266e-10,1.93554378112684e-10,"MDM2/PARK7/AKT1/MAPK8/STAT1/MYB/FOXO3/BCL2/CFL1/PCNA/MAPK9/MAPK13/PPIF/SOD1/GSTP1/CRYAA/S100A7/PKD2/PRDX1/NOS3/MAPT/SOD2/AMBP/PRDX3/MPO/HMOX1/AIFM1/TXNIP/CYGB/RHOB",30,1,"GO_BP",554,FALSE
"GO:0006913","nucleocytoplasmic transport","39/549","350/18860",0.111428571428571,3.82794691647151,9.24680154731199,6.80940372662966e-13,4.57689207625608e-10,3.10365454066384e-10,"MAPK14/MDM2/PARK7/AKT1/GSK3B/TRIM28/CFL1/KPNA2/ELAVL1/CDKN1A/PML/STK4/RANBP3/YWHAB/PPP1CC/PPP3R1/STK3/YWHAE/CAMK1/FMR1/NPM1/SFN/DHX9/HSPA9/FLNA/CDKN1B/TSC2/IER3/PHB2/XPO5/MED1/AHCYL1/RAN/TXNIP/NUP98/SSB/BACH2/NCBP1/THOC1",39,1,"GO_BP",554,FALSE
"GO:0051169","nuclear transport","39/549","350/18860",0.111428571428571,3.82794691647151,9.24680154731199,6.80940372662966e-13,4.57689207625608e-10,3.10365454066384e-10,"MAPK14/MDM2/PARK7/AKT1/GSK3B/TRIM28/CFL1/KPNA2/ELAVL1/CDKN1A/PML/STK4/RANBP3/YWHAB/PPP1CC/PPP3R1/STK3/YWHAE/CAMK1/FMR1/NPM1/SFN/DHX9/HSPA9/FLNA/CDKN1B/TSC2/IER3/PHB2/XPO5/MED1/AHCYL1/RAN/TXNIP/NUP98/SSB/BACH2/NCBP1/THOC1",39,1,"GO_BP",554,FALSE
"GO:0043434","response to peptide hormone","45/549","461/18860",0.0976138828633406,3.3533658120266,8.85793041338979,1.22661894102244e-12,7.21405264688825e-10,4.89195001347241e-10,"MAPK14/MDM2/AKT1/PDPK1/AKT2/PRKCG/RAF1/PRKCI/PRKCZ/MAPK3/MAPK1/STAT1/GSK3B/PPARG/GSK3A/STAT6/PRKCB/CFL1/CAMK2A/AKT3/HNF4A/RPS6KB1/PRKCQ/NR1H4/JUND/RAP1GDS1/GSTP1/YWHAG/NCL/PIK3C2A/TSC2/FOXO4/USF1/GCK/EEF2K/NEFL/PIP4K2B/NDEL1/AHCYL1/SRSF6/PRKAR1A/FOXC2/GHRL/SYAP1/PKLR",45,1,"GO_BP",554,FALSE
"GO:0048545","response to steroid hormone","38/549","343/18860",0.110787172011662,3.80591268513651,9.0808263392725,1.62265997190691e-12,8.48290574202445e-10,5.752377046608e-10,"ZFP36/MDM2/PRKN/PARK7/KRAS/MAP2K1/KMT2D/FOXO3/GSK3A/BCL2/PCNA/YAP1/CEBPA/RPS6KB1/HSPA1A/RXRA/NR3C1/NR3C2/YWHAH/JUND/UBE2L3/HMGB1/SKP2/PPP1R9B/GSTP1/EGLN2/HSPA1B/SCGB2A1/ESRRA/AIFM1/NEFL/PHB2/PGR/MED1/RAN/IDH1/TXNIP/CLDN1",38,1,"GO_BP",554,FALSE
"GO:0061136","regulation of proteasomal protein catabolic process","29/549","209/18860",0.138755980861244,4.76673551738263,9.4814919425272,2.97747818141636e-12,1.4009034843564e-09,9.4997224924979e-10,"MDM2/PRKN/PARK7/AKT1/PRKCG/MAPK3/GSK3B/GSK3A/BAG2/STUB1/MAPK9/PSME3/RPL11/ARAF/CEBPA/HSPA1A/CSNK1D/RAD23B/PBK/FMR1/VCP/HSPA1B/ATXN3/NUB1/NFE2L1/USP14/NKD2/USP19/UBQLN2",29,1,"GO_BP",554,FALSE
"GO:0007249","canonical NF-kappaB signal transduction","22/69","359/18860",0.0612813370473538,16.7502321262767,18.2576766312449,1.93960390491913e-21,3.13052070253947e-18,2.10702234723846e-18,"IKBKB/IKBKG/BCL10/TNFAIP3/TNIP1/IRF3/RIPK2/TBK1/CYLD/PPM1A/ITCH/UBE2N/TANK/SQSTM1/TAX1BP1/NFKBIB/MALT1/CARD9/UBE2V1/PPM1B/USP15/NFKB1",22,2,"GO_BP",69,TRUE
"GO:0043122","regulation of canonical NF-kappaB signal transduction","21/69","332/18860",0.0632530120481928,17.289156626506,18.1452225601942,9.58598311470169e-21,7.73588837356427e-18,5.20670240756429e-18,"IKBKB/IKBKG/BCL10/TNFAIP3/TNIP1/IRF3/RIPK2/TBK1/CYLD/PPM1A/ITCH/UBE2N/TANK/SQSTM1/TAX1BP1/NFKBIB/MALT1/CARD9/UBE2V1/PPM1B/USP15",21,2,"GO_BP",69,TRUE
"GO:0045089","positive regulation of innate immune response","19/69","432/18860",0.0439814814814815,12.0216049382716,14.0428915192335,7.52737541826418e-16,4.04972797502613e-13,2.72570225671882e-13,"IKBKB/BCL10/TNFAIP3/TNIP1/IRF3/RIPK2/TBK1/CYLD/ITCH/SQSTM1/TAX1BP1/DHX58/ZBP1/CARD9/USP15/IRF4/CD274/CCL5/IRF5",19,2,"GO_BP",69,FALSE
"GO:0002833","positive regulation of response to biotic stimulus","19/69","465/18860",0.0408602150537634,11.168458781362,13.4536660162447,2.88227207671557e-15,1.16299678295473e-12,7.82764416623807e-13,"IKBKB/BCL10/TNFAIP3/TNIP1/IRF3/RIPK2/TBK1/CYLD/ITCH/SQSTM1/TAX1BP1/DHX58/ZBP1/CARD9/USP15/IRF4/CD274/CCL5/IRF5",19,2,"GO_BP",69,FALSE
"GO:0006995","cellular response to nitrogen starvation","7/69","12/18860",0.583333333333333,159.444444444444,33.2693205815103,5.00691387197276e-15,1.34685983156067e-12,9.06514932609804e-13,"ATG7/MAP1LC3B/GABARAPL1/GABARAPL2/MAP1LC3A/GABARAP/ATG5",7,2,"GO_BP",69,FALSE
"GO:0043562","cellular response to nitrogen levels","7/69","12/18860",0.583333333333333,159.444444444444,33.2693205815103,5.00691387197276e-15,1.34685983156067e-12,9.06514932609804e-13,"ATG7/MAP1LC3B/GABARAPL1/GABARAPL2/MAP1LC3A/GABARAP/ATG5",7,2,"GO_BP",69,FALSE
"GO:0002218","activation of innate immune response","17/69","362/18860",0.0469613259668508,12.8360957642726,13.7787334056824,1.07893762764107e-14,2.48772190144669e-12,1.6743814010911e-12,"IKBKB/BCL10/TNFAIP3/TNIP1/IRF3/RIPK2/TBK1/CYLD/ITCH/SQSTM1/TAX1BP1/DHX58/ZBP1/USP15/IRF4/CD274/IRF5",17,2,"GO_BP",69,FALSE
"GO:0002221","pattern recognition receptor signaling pathway","16/69","325/18860",0.0492307692307692,13.4564102564103,13.7261018814027,3.50815070447166e-14,7.07769404627158e-12,4.76369937765099e-12,"IKBKB/BCL10/TNFAIP3/TNIP1/IRF3/RIPK2/TBK1/CYLD/ITCH/SQSTM1/TAX1BP1/DHX58/USP15/IRF4/CD274/IRF5",16,2,"GO_BP",69,FALSE
"GO:0016236","macroautophagy","17/69","403/18860",0.0421836228287841,11.5301902398677,12.9484300084436,6.23797317824214e-14,1.11867652329809e-11,7.5293430642642e-12,"ATG7/MAP1LC3B/ATG3/IKBKG/RIPK2/ATG4A/TBK1/GABARAPL1/SQSTM1/GABARAPL2/MAP1LC3A/NBR1/GABARAP/SPART/ATG5/TBC1D25/STX17",17,2,"GO_BP",69,TRUE
"GO:0002758","innate immune response-activating signaling pathway","16/69","342/18860",0.0467836257309941,12.7875243664717,13.3305339718292,7.72263770528661e-14,1.24643372563326e-11,8.38922327563767e-12,"IKBKB/BCL10/TNFAIP3/TNIP1/IRF3/RIPK2/TBK1/CYLD/ITCH/SQSTM1/TAX1BP1/DHX58/USP15/IRF4/CD274/IRF5",16,2,"GO_BP",69,FALSE
"GO:0007219","Notch signaling pathway","19/37","191/18860",0.0994764397905759,50.706098768926,30.611288144453,7.68168255721934e-29,1.0262727896445e-25,5.71678901889902e-26,"NOTCH1/JAG2/DLL1/JAG1/MFNG/NOTCH2/NOTCH3/DLL4/SYNJ2BP/POFUT1/NEURL1/CNTN6/HIF1AN/RFNG/DLK1/DLK2/DNER/CD46/HES5",19,3,"GO_BP",37,TRUE
"GO:0008593","regulation of Notch signaling pathway","16/37","105/18860",0.152380952380952,77.6731016731017,34.9297050704024,3.0165948637187e-27,2.01508536896409e-24,1.1224908256048e-24,"NOTCH1/JAG2/DLL1/JAG1/MFNG/DLL4/SYNJ2BP/POFUT1/NEURL1/CNTN6/HIF1AN/RFNG/DLK1/DLK2/CD46/HES5",16,3,"GO_BP",37,TRUE
"GO:0045747","positive regulation of Notch signaling pathway","9/37","50/18860",0.18,91.7513513513513,28.4878370338747,3.55301693570886e-16,1.58227687536901e-13,8.813975345776e-14,"NOTCH1/JAG2/DLL1/JAG1/MFNG/DLL4/CNTN6/RFNG/HES5",9,3,"GO_BP",37,TRUE
"GO:0045746","negative regulation of Notch signaling pathway","6/37","43/18860",0.13953488372093,71.125078566939,20.4102426231802,2.15386533869621e-10,7.19391023124534e-08,4.0073231433111e-08,"DLL1/DLL4/NEURL1/HIF1AN/DLK1/DLK2",6,3,"GO_BP",37,TRUE
"GO:0045165","cell fate commitment","9/37","304/18860",0.0296052631578947,15.0906827880512,10.981013340353,5.46363756307464e-09,1.45988395685354e-06,8.132193172829e-07,"NOTCH1/JAG2/DLL1/JAG1/NOTCH2/NOTCH3/DLL4/IL7/HES5",9,3,"GO_BP",37,FALSE
"GO:0072006","nephron development","7/37","160/18860",0.04375,22.3006756756757,11.9963282066523,2.30479901946895e-08,5.13201915001752e-06,2.85875948555183e-06,"NOTCH1/DLL1/JAG1/PAX8/NOTCH2/NOTCH3/HES5",7,3,"GO_BP",37,FALSE
"GO:0072080","nephron tubule development","6/37","99/18860",0.0606060606060606,30.8927108927109,13.2211940230101,3.65786730277873e-08,6.98130102358912e-06,3.88889050084896e-06,"NOTCH1/DLL1/JAG1/PAX8/NOTCH2/HES5",6,3,"GO_BP",37,FALSE
"GO:0042491","inner ear auditory receptor cell differentiation","5/37","51/18860",0.0980392156862745,49.9735029146794,15.5267004629858,4.8272944049296e-08,7.30123338674826e-06,4.06710684244486e-06,"NOTCH1/JAG2/DLL1/JAG1/HES5",5,3,"GO_BP",37,FALSE
"GO:0061326","renal tubule development","6/37","104/18860",0.0576923076923077,29.4074844074844,12.8793844103268,4.91849554496514e-08,7.30123338674826e-06,4.06710684244486e-06,"NOTCH1/DLL1/JAG1/PAX8/NOTCH2/HES5",6,3,"GO_BP",37,FALSE
"GO:0030857","negative regulation of epithelial cell differentiation","5/37","55/18860",0.0909090909090909,46.3390663390663,14.929079115589,7.10845305342335e-08,9.49689327937359e-06,5.29018558817927e-06,"NOTCH1/DLL1/JAG1/IL13/HES5",5,3,"GO_BP",37,FALSE
