"protein_id","n_valid","raw_spearman_rho","residual_spearman_rho","p_value","age_effect_r2","fdr","significant_fdr05","significant_fdr01","sig_cat","direction","rho_shift","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X6990.44",481,0.179768692778128,0.170753357890287,0.000167995010062979,0.0184102609094546,0.000378393905302626,TRUE,TRUE,"FDR < 0.01","Positive",-0.00901533488784081,"SDF2L1","Stromal cell-derived factor 2-like protein 1","SDF2L","Q9HCN8"
"X21184.1",493,-0.170853419660553,-0.16861544676878,0.000169011395553212,0.000866320125156689,0.000380560856911042,TRUE,TRUE,"FDR < 0.01","Negative",0.00223797289177299,"BLOC1S2","Biogenesis of lysosome-related organelles complex 1 subunit 2","BL1S2","Q6QNY1"
"X23705.42",491,0.175746187208832,0.16894743354231,0.000169131487177094,0.00573634838411513,0.000380708890641241,TRUE,TRUE,"FDR < 0.01","Positive",-0.00679875366652186,"CTPS1","CTP synthase 1","PYRG1","P17812"
"X19635.69",493,0.18213324931687,0.167931723699576,0.000179777813593608,0.0133364400395807,0.000404543393582789,TRUE,TRUE,"FDR < 0.01","Positive",-0.0142015256172931,"FGL2","Fibroleukin","FGL2","Q14314"
"X3394.81",491,-0.171636846215286,-0.168220308419663,0.000180587116786925,0.000866693676609225,0.000406234024756715,TRUE,TRUE,"FDR < 0.01","Negative",0.0034165377956229,"PLK1","Serine/threonine-protein kinase PLK1","PLK-1","P53350"
"X21441.20",493,-0.169219129706207,-0.167837129710286,0.000181317010869532,0.00526427344527529,0.000407744995550906,TRUE,TRUE,"FDR < 0.01","Negative",0.00138199999592067,"TYRP1","gp75","gp75","P17643"
"X24645.2",495,0.173951395962279,0.167430133434799,0.000182477758076744,0.0149075576302444,0.000410223586433758,TRUE,TRUE,"FDR < 0.01","Positive",-0.00652126252748031,"BIN3","Bridging integrator 3","BIN3","Q9NQY0"
"X7202.107",495,0.182125531850193,0.167387795831587,0.000183176170550246,0.0230836216063433,0.000411661557492612,TRUE,TRUE,"FDR < 0.01","Positive",-0.0147377360186058,"SEMA6C","Semaphorin-6C","SEMA6C","Q9H3T2"
"X5741.55",490,0.204481467649363,0.168083369691635,0.000185632441144487,0.058839648520767,0.000417047867292218,TRUE,TRUE,"FDR < 0.01","Positive",-0.0363980979577282,"RNASE3","Eosinophil cationic protein","ECP","P12724"
"X11107.25",495,-0.180836013232437,-0.167217666109525,0.00018600801588924,0.0189059865917012,0.000417757663130532,TRUE,TRUE,"FDR < 0.01","Negative",0.0136183471229124,"TENM3","Teneurin-3","TEN3","Q9P273"
"X10480.33",464,0.184250443476095,0.172620066527012,0.000186669593391456,0.0218241259164939,0.000419109135162548,TRUE,TRUE,"FDR < 0.01","Positive",-0.0116303769490828,"CD59","CD59 glycoprotein","CD59","P13987"
"X16293.1",485,0.177339156820422,0.168774282678243,0.00018838967414321,0.0118421431419086,0.000422835523028896,TRUE,TRUE,"FDR < 0.01","Positive",-0.00856487414217982,"GHRH","Somatoliberin","Growth hormone-releasing factor","P01286"
"X15504.39",492,-0.163654291960979,-0.167556317860223,0.000188797681796429,0.00115100883494147,0.000423615554447145,TRUE,TRUE,"FDR < 0.01","Negative",-0.00390202589924332,"BIRC7","Baculoviral IAP repeat-containing protein 7 Isoform beta","Livin B","Q96CA5"
"X20141.42",495,-0.172262820583671,-0.166934857283973,0.000190806393892845,0.0109567589649012,0.000427985523285104,TRUE,TRUE,"FDR < 0.01","Negative",0.00532796329969823,"TCEA2","Transcription elongation factor A protein 2","TCEA2","Q15560"
"X14107.1",490,-0.173159548692627,-0.167752383774346,0.0001912213219644,0.00114052713655809,0.000428778924571262,TRUE,TRUE,"FDR < 0.01","Negative",0.00540716491828053,"MTHFS","5-formyltetrahydrofolate cyclo-ligase","MTHFS","P49914"
"X3343.1",484,0.16918352005622,0.168604566860547,0.000194218624531551,0.00127796021819977,0.000435360468749924,TRUE,TRUE,"FDR < 0.01","Positive",-0.000578953195672999,"ACY1","Aminoacylase-1","Aminoacylase-1","Q03154"
"X7918.114",477,-0.150590016542909,-0.169762228725073,0.000195309774584728,0.0330292698975258,0.000437666337481133,TRUE,TRUE,"FDR < 0.01","Negative",-0.0191722121821648,"AMY1A","Alpha-amylase 1","Amylase, alpha 1A","P04745"
"X20526.3",494,0.147418310555704,0.166678636476864,0.000198202998757468,0.0310422434148846,0.000444007677101396,TRUE,TRUE,"FDR < 0.01","Positive",0.0192603259211606,"RAET1L","Retinoic acid early transcript 1L protein","RET1L","Q5VY80"
"X3719.2",484,-0.173309935247456,-0.168339664421083,0.000198844279916045,0.00666538592970352,0.000445301848085644,TRUE,TRUE,"FDR < 0.01","Negative",0.00497027082637258,"CDKN1B","Cyclin-dependent kinase inhibitor 1B","p27Kip1","P46527"
"X4906.35",491,-0.174725416235248,-0.167119043732937,0.000199329943240362,0.0360644021357448,0.000446246804857379,TRUE,TRUE,"FDR < 0.01","Negative",0.00760637250231053,"F5","Coagulation Factor V","Coagulation Factor V","P12259"
"X23378.29",487,-0.180219572858937,-0.167628599364556,0.000202352734795826,0.011613422021049,0.000452869299439221,TRUE,TRUE,"FDR < 0.01","Negative",0.0125909734943814,"CGGBP1","CGG triplet repeat-binding protein 1","CGBP1","Q9UFW8"
"X6424.2",492,-0.189696662610939,-0.166664441552076,0.000204496387356348,0.0549199330036094,0.000457520662226516,TRUE,TRUE,"FDR < 0.01","Negative",0.0230322210588637,"RNASE13","Probable inactive ribonuclease-like protein 13","RNS13","Q5GAN3"
"X4392.54",495,0.154172948323383,0.166141997373714,0.000204884394879054,0.0102589747098315,0.000458242396592521,TRUE,TRUE,"FDR < 0.01","Positive",0.0119690490503309,"FGF12","Fibroblast growth factor 12","FGF-12","P61328"
"X22432.83",493,-0.174809105287078,-0.166457294751616,0.000205220753748668,0.0160073849487565,0.000458848190236011,TRUE,TRUE,"FDR < 0.01","Negative",0.00835181053546116,"SRPK1","Serine/threonine-protein kinase SRPK1","SRPK1","Q96SB4"
"X22414.127",491,-0.174207265180568,-0.166718829260036,0.000206581644081295,0.0100131262607741,0.000461743591828165,TRUE,TRUE,"FDR < 0.01","Negative",0.00748843592053272,"TLK1","Serine/threonine-protein kinase tousled-like 1","TLK1","Q9UKI8"
"X7083.74",491,0.159541826863382,0.166538762939481,0.000209924298749412,0.00383029680333409,0.000469065299119499,TRUE,TRUE,"FDR < 0.01","Positive",0.00699693607609927,"MATN4","Matrilin-4","MATN4","O95460"
"X18905.5",481,0.173987969313973,0.168077190935917,0.000213060392632398,0.00321370988086487,0.000475920934435569,TRUE,TRUE,"FDR < 0.01","Positive",-0.00591077837805587,"KRT16","Keratin, type I cytoskeletal 16","Keratin-16","P08779"
"X20105.7",495,0.184162608751248,0.165638892656128,0.000214315821978189,0.152501555367021,0.000478572627656109,TRUE,TRUE,"FDR < 0.01","Positive",-0.0185237160951203,"MYL6","Myosin light polypeptide 6","Myosin light polypeptide 6","P60660"
"X3651.50",492,0.178040471965939,0.166020879668194,0.000216574730689093,0.048665370579775,0.00048346271143311,TRUE,TRUE,"FDR < 0.01","Positive",-0.012019592297745,"KDR","Vascular endothelial growth factor receptor 2","VEGF sR2","P35968"
"X19297.4",490,0.175811311077376,0.166305633620009,0.000217552270191975,0.0157058733953536,0.000485490172887793,TRUE,TRUE,"FDR < 0.01","Positive",-0.00950567745736652,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD","P11413"
"X3903.49",493,-0.175729852865809,-0.165620666642715,0.000221119223943301,0.010745666645394,0.0004932930457716,TRUE,TRUE,"FDR < 0.01","Negative",0.0101091862230943,"SNX4","Sorting nexin-4","Sorting nexin 4","O95219"
"X24318.13",487,-0.164042612516369,-0.166578680268442,0.000222100299677915,8.41506648951701e-05,0.00049532397301617,TRUE,TRUE,"FDR < 0.01","Negative",-0.00253606775207368,"FGD2","FYVE, RhoGEF and PH domain-containing protein 2","FGD2","Q7Z6J4"
"X4801.13",482,0.149555345619315,0.1674207320471,0.000222334283855997,0.0123758314922361,0.000495687988036682,TRUE,TRUE,"FDR < 0.01","Positive",0.0178653864277857,"LPO","Lactoperoxidase","PERL","P22079"
"X13740.51",487,0.164253105954721,0.16649669384154,0.00022371594016311,0.000270513896126348,0.000498609659829012,TRUE,TRUE,"FDR < 0.01","Positive",0.00224358788681872,"FRZB","Secreted frizzled-related protein 3","sFRP-3","Q92765"
"X24459.15",489,-0.166948460859925,-0.165984478876535,0.000227196442002991,0.000388427922640367,0.000506205813050558,TRUE,TRUE,"FDR < 0.01","Negative",0.000963981983389511,"COPB2","Coatomer subunit beta'","COPB2","P35606"
"X20078.6",464,-0.173988028294319,-0.170250907843696,0.000229280571007674,0.00338761316316673,0.000510686931608507,TRUE,TRUE,"FDR < 0.01","Negative",0.00373712045062308,"MYL6B","Myosin light chain 6B","MYL6B","P14649"
"X11416.23",486,0.17877101381644,0.166300182497251,0.000231059924246955,0.0199757588072135,0.000514486576398575,TRUE,TRUE,"FDR < 0.01","Positive",-0.0124708313191892,"FBXL4","F-box/LRR-repeat protein 4:Leucine-rich repeats 4 and 5","FBXL4:LRR4 and LRR5","Q9UKA2"
"X20056.7",494,0.166104764144292,0.164829271677079,0.000233756418187334,0.000436837407940325,0.000520325296918422,TRUE,TRUE,"FDR < 0.01","Positive",-0.00127549246721351,"FZD10","Frizzled-10:Frizzled domain","Frizzled-10:FZ","Q9ULW2"
"X24449.11",491,-0.16684533367299,-0.165234964312071,0.000235681136051036,0.00228191492059789,0.000524442934573542,TRUE,TRUE,"FDR < 0.01","Negative",0.00161036936091921,"CRYGA","Gamma-crystallin A","CRGA","P11844"
"X23650.2",492,0.165406833342948,0.165042055925275,0.000236231832151151,0.000930741793439654,0.000525501424013595,TRUE,TRUE,"FDR < 0.01","Positive",-0.000364777417673601,"DMTN","Dematin","Dematin","Q08495"
"X22990.20",491,0.162202993175435,0.165173116089613,0.000236973530614005,0.00363098183246713,0.000526983994270191,TRUE,TRUE,"FDR < 0.01","Positive",0.00297012291417811,"LIN7B","Protein lin-7 homolog B","LIN7B","Q9HAP6"
"X17346.61",491,-0.162176490401835,-0.165142563541145,0.000237614407107434,0.000661011327495647,0.000528241485810085,TRUE,TRUE,"FDR < 0.01","Negative",-0.0029660731393103,"FDCSP","Follicular dendritic cell secreted peptide","FDSCP","Q8NFU4"
"X7267.2",491,-0.171399753074525,-0.165120404339343,0.000238080236984768,0.00749364939082311,0.000529109156116212,TRUE,TRUE,"FDR < 0.01","Negative",0.00627934873518263,"SPTLC2","Serine palmitoyltransferase 2","LCB2","O15270"
"X13742.66",487,0.160954153526227,0.165749482646499,0.000238955971462562,0.00210230135895717,0.000530886958482477,TRUE,TRUE,"FDR < 0.01","Positive",0.0047953291202717,"IL22","Interleukin-22","IL-22","Q9GZX6"
"X20189.28",487,-0.166117876494518,-0.165719149502069,0.000239594692491053,3.50296398236378e-05,0.00053213722920096,TRUE,TRUE,"FDR < 0.01","Negative",0.000398726992449472,"ITGAV|ITGB6","Integrin alpha V beta 6","Integrin aVb6","P06756|P18564"
"X20966.7",494,0.167624024527897,0.164535430603503,0.000239926864441361,0.00123673804204966,0.000532706080954591,TRUE,TRUE,"FDR < 0.01","Positive",-0.00308859392439392,"SENP8","Sentrin-specific protease 8","SENP8","Q96LD8"
"X25904.17",495,0.169326909064323,0.164259782202159,0.000242295264170348,0.0162878761790381,0.000537794146233615,TRUE,TRUE,"FDR < 0.01","Positive",-0.00506712686216482,"DOCK2","Dedicator of cytokinesis protein 2","DOCK2","Q92608"
"X10513.13",483,0.166959942175284,0.166236472114824,0.00024300703066663,0.000886208637761877,0.000539203119993585,TRUE,TRUE,"FDR < 0.01","Positive",-0.000723470060460141,"KCNIP3","Calsenilin","CSEN","Q9Y2W7"
"X9531.24",473,0.172744766913014,0.167908746178466,0.00024427673563419,0.000501989806542393,0.000541848807193635,TRUE,TRUE,"FDR < 0.01","Positive",-0.00483602073454739,"LST1","Leukocyte-specific transcript 1 protein","LST1","O00453"
"X2585.2",492,-0.164466058596518,-0.164643290302474,0.000244708612761562,0.00138278998346735,0.000542634958023028,TRUE,TRUE,"FDR < 0.01","Negative",-0.000177231705955821,"PRL","Prolactin","PRL","P01236"
"X12881.17",493,-0.142791288211599,-0.16445082542982,0.000245289861440101,0.0405793391093412,0.000543751733983516,TRUE,TRUE,"FDR < 0.01","Negative",-0.0216595372182215,"RDH16","Retinol dehydrogenase 16","RDH16","O75452"
"X21718.150",492,-0.171753153115426,-0.164560776234164,0.000246497813329288,0.00529099460620295,0.000546256622072656,TRUE,TRUE,"FDR < 0.01","Negative",0.00719237688126176,"HYAL4","Hyaluronidase-4","HYAL4","Q2M3T9"
"X17820.170",486,-0.161247601688941,-0.16554824050749,0.000246852864001407,0.000103718723508042,0.000546870434006913,TRUE,TRUE,"FDR < 0.01","Negative",-0.00430063881854961,"MLF1","Myeloid leukemia factor 1","MLF1","P58340"
"X20068.61",485,0.166420068915991,0.165707808661205,0.000247058920232063,0.000476997585134896,0.000547153884358395,TRUE,TRUE,"FDR < 0.01","Positive",-0.000712260254785685,"GAGE12F","G antigen 12F","GG12F","P0CL80"
"X21670.52",492,0.162039064796798,0.164357845783437,0.0002509502457088,0.00134643350380228,0.000555596229832537,TRUE,TRUE,"FDR < 0.01","Positive",0.00231878098663943,"WWP2","NEDD4-like E3 ubiquitin-protein ligase WWP2","WWP2","O00308"
"X13073.14",491,-0.164566064304217,-0.16450591719943,0.000251343381539705,0.00275144822155539,0.000556290801796409,TRUE,TRUE,"FDR < 0.01","Negative",6.01471047877167e-05,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","AN32A","P39687"
"X16899.59",474,0.165677012599685,0.167391553408131,0.000251615946472573,0.000139226054451814,0.000556718163310288,TRUE,TRUE,"FDR < 0.01","Positive",0.00171454080844574,"OSBPL9","Oxysterol-binding protein-related protein 9","OSBL9","Q96SU4"
"X23693.4",494,-0.176829913741884,-0.163989642953236,0.000251794223959178,0.010116965142148,0.000556936703136737,TRUE,TRUE,"FDR < 0.01","Negative",0.0128402707886483,"MKNK1","MAP kinase-interacting serine/threonine-protein kinase 1","MKNK1","Q9BUB5"
"X9828.86",491,-0.174395210075655,-0.164460842704774,0.000252342980900381,0.00859655101433561,0.000557974299623474,TRUE,TRUE,"FDR < 0.01","Negative",0.00993436737088163,"LDHC","L-lactate dehydrogenase C chain","LDHC","P07864"
"X12501.10",458,-0.145337781652867,-0.170171401798499,0.000253602880147864,0.0433384082509273,0.000560583204618425,TRUE,TRUE,"FDR < 0.01","Negative",-0.0248336201456323,"TBCA","Tubulin-specific chaperone A","TBCA","O75347"
"X10814.7",493,0.16279334406958,0.164050900826332,0.000254104581773784,5.71103022993296e-05,0.00056151501429822,TRUE,TRUE,"FDR < 0.01","Positive",0.0012575567567519,"CD1A","T-cell surface glycoprotein CD1a","CD1A","P06126"
"X5669.26",491,-0.170949215569168,-0.164337830290061,0.000255089924610243,0.00428989501339394,0.000563514639512694,TRUE,TRUE,"FDR < 0.01","Negative",0.00661138527910718,"SIRPB2","Signal-regulatory protein beta-2","SIRB2","Q5JXA9"
"X13691.10",488,-0.165194791375628,-0.164810892684624,0.00025569368651906,0.00126629861666369,0.000564670325998113,TRUE,TRUE,"FDR < 0.01","Negative",0.000383898691003665,"SLC5A8","Sodium-coupled monocarboxylate transporter 1","SC5A8","Q8N695"
"X7174.15",492,-0.171876779468084,-0.164122013089165,0.000256219016141022,0.00763345880936567,0.000565652129866959,TRUE,TRUE,"FDR < 0.01","Negative",0.007754766378919,"CD38","ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1","CD38","P28907"
"X4548.4",492,-0.163113486014952,-0.164078346070395,0.000257205863065872,0.000755640205562702,0.000567651881151996,TRUE,TRUE,"FDR < 0.01","Negative",-0.000964860055442468,"FUT3","Galactoside 3(4)-L-fucosyltransferase","Fucosyltransferase 3","P21217"
"X16872.248",486,0.150260010678347,0.165003296737444,0.000258922990918696,0.0096077788140553,0.000571261590987548,TRUE,TRUE,"FDR < 0.01","Positive",0.014743286059097,"GSTZ1","Maleylacetoacetate isomerase","MAAI","O43708"
"X6388.21",490,0.1711865135737,0.164106948740787,0.000264139112544613,0.00370334622213009,0.000582586424236465,TRUE,TRUE,"FDR < 0.01","Positive",-0.00707956483291244,"CCDC126","Coiled-coil domain-containing protein 126","CC126","Q96EE4"
"X11989.35",491,0.174853640447908,0.163900026256591,0.000265094812709565,0.00684977712296435,0.000584510281092384,TRUE,TRUE,"FDR < 0.01","Positive",-0.0109536141913176,"EMC1","ER membrane protein complex subunit 1","EMC1","Q8N766"
"X9886.28",490,-0.167407789709854,-0.163977571699509,0.000267151998784967,0.000255883638447089,0.000588860840619476,TRUE,TRUE,"FDR < 0.01","Negative",0.00343021801034485,"XRCC4","DNA repair protein XRCC4","XRCC4","Q13426"
"X22564.5",481,0.165889102590462,0.165459244089684,0.000267898467009544,0.000815750673945365,0.000590320465996179,TRUE,TRUE,"FDR < 0.01","Positive",-0.000429858500777841,"LDLRAD3","Low-density lipoprotein receptor class A domain-containing protein 3","LRAD3","Q86YD5"
"X18434.141",492,0.167294041226894,0.163607583401932,0.000268072835156996,0.00354896657137927,0.000590518934048666,TRUE,TRUE,"FDR < 0.01","Positive",-0.00368645782496169,"TBPL1","TATA box-binding protein-like protein 1","TBPL1","P62380"
"X14069.61",492,-0.165491035273996,-0.163593745398894,0.000268398667398172,0.00133961790645228,0.000591050822107575,TRUE,TRUE,"FDR < 0.01","Negative",0.00189728987510121,"CA4","Carbonic anhydrase 4","Carbonic Anhydrase IV","P22748"
"X13720.95",489,-0.151976512934645,-0.164067429244654,0.000268941963586407,0.00584506035160003,0.00059206111091225,TRUE,TRUE,"FDR < 0.01","Negative",-0.0120909163100092,"PRTN3","Myeloblastin","Proteinase-3","P24158"
"X15455.40",495,0.173564970301434,0.163039662657659,0.000269862087049427,0.00862950450777031,0.000593900069048456,TRUE,TRUE,"FDR < 0.01","Positive",-0.0105253076437749,"ADAM15","Disintegrin and metalloproteinase domain-containing protein 15:Extracellular domain","ADA15:ECD","Q13444"
"X8399.6",487,-0.163201980850978,-0.164266796051041,0.000272113927862135,0.00218052424005565,0.000598667733880106,TRUE,TRUE,"FDR < 0.01","Negative",-0.0010648152000633,"STK17B","Serine/threonine-protein kinase 17B","DRAK2","O94768"
"X11338.49",493,0.16420002762881,0.163161478190544,0.000274780873935446,0.000137571493067007,0.000604345375798367,TRUE,TRUE,"FDR < 0.01","Positive",-0.00103854943826573,"BLK","Tyrosine-protein kinase BLK","BLK","P51451"
"X9989.12",492,-0.170798751538669,-0.1633063154042,0.000275250801997744,0.00650866278931408,0.000605188910230445,TRUE,TRUE,"FDR < 0.01","Negative",0.00749243613446943,"LRRC24","Leucine-rich repeat-containing protein 24","LRC24","Q50LG9"
"X16852.10",490,0.152156892408767,0.163582267212734,0.000276557877970462,0.00613792726460321,0.000607871959580511,TRUE,TRUE,"FDR < 0.01","Positive",0.0114253748039671,"PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3","NHRF3","Q5T2W1"
"X5193.51",491,-0.168704202243336,-0.163355835603329,0.000278042207850718,0.00205653595329434,0.000610942806146262,TRUE,TRUE,"FDR < 0.01","Negative",0.00534836664000676,"KRAS","GTPase KRas","K-ras","P01116"
"X17737.7",491,-0.162388074861657,-0.163341845605164,0.000278382718988978,0.00081814123262979,0.000611499199284349,TRUE,TRUE,"FDR < 0.01","Negative",-0.000953770743506832,"IVD","Isovaleryl-CoA dehydrogenase, mitochondrial","IVD","P26440"
"X14008.22",491,0.175698342817103,0.163274734164691,0.000280021609308162,0.00991276592389768,0.000614904727936339,TRUE,TRUE,"FDR < 0.01","Positive",-0.0124236086524122,"DCP1A","mRNA-decapping enzyme 1A","DCP1A","Q9NPI6"
"X7097.8",494,-0.177118707454312,-0.162778817566903,0.000280108634810115,0.00827350689680667,0.000614904727936339,TRUE,TRUE,"FDR < 0.01","Negative",0.0143398898874089,"CDY1","Testis-specific chromodomain protein Y 1","CDY1","Q9Y6F8"
"X11122.97",492,0.166918172510548,0.163067820814322,0.000281060061486563,0.00546864244650693,0.000616800040950306,TRUE,TRUE,"FDR < 0.01","Positive",-0.00385035169622538,"SPG21","Maspardin","SPG21","Q9NZD8"
"X21498.3",490,0.174108096372397,0.163370266993699,0.000281728789732395,0.00950160448144614,0.000618073965573262,TRUE,TRUE,"FDR < 0.01","Positive",-0.0107378293786984,"ALDH7A1","Alpha-aminoadipic semialdehyde dehydrogenase","AL7A1","P49419"
"X14093.10",494,0.180546549448498,0.162693315861226,0.00028221649489074,0.05204261455614,0.000618950077241588,TRUE,TRUE,"FDR < 0.01","Positive",-0.0178532335872723,"FLT3LG","Fms-related tyrosine kinase 3 ligand","Flt3 ligand","P49771"
"X25251.6",494,-0.166147340796777,-0.162536592532809,0.000286118692137646,0.00105863941078421,0.000627311874311177,TRUE,TRUE,"FDR < 0.01","Negative",0.00361074826396776,"ENPP3","Ectonucleotide pyrophosphatase/phosphodiesterase family member 3","ENPP3","O14638"
"X8299.66",488,0.16076221132058,0.163443744332428,0.000288134093054343,6.59919434976586e-05,0.00063153295426961,TRUE,TRUE,"FDR < 0.01","Positive",0.00268153301184823,"LILRA4","Leukocyte immunoglobulin-like receptor subfamily A member 4","LIRA4","P59901"
"X11203.97",457,-0.179654020676082,-0.168791986347865,0.000289501625761755,0.00539025612153516,0.000634296390356126,TRUE,TRUE,"FDR < 0.01","Negative",0.0108620343282173,"PKLR","Pyruvate kinase PKLR","KPYR","P30613"
"X15323.112",495,0.169784160154417,0.162236632465274,0.00028957599662511,0.00651873657215905,0.000634296390356126,TRUE,TRUE,"FDR < 0.01","Positive",-0.00754752768914257,"AGO3","Protein argonaute-3","AGO3","Q9H9G7"
"X11617.1",494,-0.160121813629544,-0.162347410734641,0.000290896188161383,0.000397304441811243,0.000636988995958265,TRUE,TRUE,"FDR < 0.01","Negative",-0.00222559710509693,"ITGAL","Integrin alpha-L","LFA-1 alpha-L chain","P20701"
"X24263.6",491,-0.165965521286199,-0.162757919371938,0.000292947732665254,0.000253970587713608,0.000641280896037534,TRUE,TRUE,"FDR < 0.01","Negative",0.00320760191426037,"OCLN","Occludin","OCLN","Q16625"
"X24656.6",494,-0.170554773544882,-0.162091188054677,0.000297485548248536,0.00349462859434271,0.000651011017019992,TRUE,TRUE,"FDR < 0.01","Negative",0.00846358549020557,"PHETA2","Sesquipedalian-2","SESQ2","Q6ICB4"
"X19168.71",482,-0.169332322468818,-0.163936510624071,0.000301183649109798,0.0111512054971356,0.000658898020616532,TRUE,TRUE,"FDR < 0.01","Negative",0.00539581184474755,"PSTPIP1","Proline-serine-threonine phosphatase-interacting protein 1","PPIP1","O43586"
"X16081.38",490,-0.171891115656838,-0.162563563069191,0.000302242280745397,0.0239956771647603,0.00066100754811786,TRUE,TRUE,"FDR < 0.01","Negative",0.00932755258764686,"AKR1B10","Aldo-keto reductase family 1 member B10","Aldose reductase-like","O60218"
"X7020.13",494,0.174732371035037,0.161868174408256,0.000303334043205144,0.025159673457947,0.000663188193711621,TRUE,TRUE,"FDR < 0.01","Positive",-0.0128641966267813,"CHST5","Carbohydrate sulfotransferase 5","CHST5","Q9GZS9"
"X12697.30",476,-0.167126260086708,-0.164710402369165,0.000307633874314724,0.0104548787830923,0.000672379185514708,TRUE,TRUE,"FDR < 0.01","Negative",0.0024158577175431,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A","P48426"
"X23291.18",486,-0.162461701047101,-0.163011437637118,0.000307895727675837,3.08699919118754e-05,0.000672741600863768,TRUE,TRUE,"FDR < 0.01","Negative",-0.000549736590016309,"PID1","PTB-containing, cubilin and LRP1-interacting protein","PCLI1","Q7Z2X4"
"X24643.21",483,0.161005632333353,0.163433691520946,0.000309999195112542,9.84656458836762e-05,0.00067712639905312,TRUE,TRUE,"FDR < 0.01","Positive",0.00242805918759326,"CRYL1","Lambda-crystallin homolog","CRYL1","Q9Y2S2"
"X20447.11",489,-0.177048712869453,-0.162414666006648,0.000310579898588075,0.00784362235222581,0.00067818335087577,TRUE,TRUE,"FDR < 0.01","Negative",0.0146340468628048,"TGIF2LY","Homeobox protein TGIF2LY","TF2LY","Q8IUE0"
"X19581.15",495,0.170187520706168,0.161418349618689,0.00031104186255954,0.0217388136769857,0.000678980444758361,TRUE,TRUE,"FDR < 0.01","Positive",-0.00876917108747852,"IGFBP5","Insulin-like growth factor-binding protein 5","IGFBP-5","P24593"
"X25074.119",494,-0.165032849738111,-0.161526943682589,0.000312490885713384,0.00791468982755903,0.000681931044991356,TRUE,TRUE,"FDR < 0.01","Negative",0.00350590605552237,"GK5","Putative glycerol kinase 5","GLPK5","Q6ZS86"
"X5970.61",488,-0.163298198218397,-0.162390366484773,0.000315708783151884,0.00750158661169692,0.00068873871877264,TRUE,TRUE,"FDR < 0.01","Negative",0.000907831733623798,"LECT2","Leukocyte cell-derived chemotaxin-2","LECT2","O14960"
"X15499.11",494,0.161635330575823,0.161390419125019,0.00031622623733708,0.000329385611892522,0.000689652799671931,TRUE,TRUE,"FDR < 0.01","Positive",-0.000244911450803603,"ATRN","Attractin","Attractin","O75882"
"X6496.60",495,0.175903118391254,0.161219383333135,0.000316481228762734,0.0159803402453904,0.00068999408885246,TRUE,TRUE,"FDR < 0.01","Positive",-0.0146837350581186,"DLK1","Protein delta homolog 1:Extracellular domain","DLK1:ECD","P80370"
"X18913.3",493,-0.173246861582432,-0.16147129245991,0.000318470799675528,0.00142487182611154,0.000694115728602077,TRUE,TRUE,"FDR < 0.01","Negative",0.0117755691225216,"CCNH","Cyclin-H","Cyclin H","P51946"
"X20116.30",455,0.172205148640002,0.167998613952706,0.000319088764543353,0.00338561286431685,0.000695246281687772,TRUE,TRUE,"FDR < 0.01","Positive",-0.00420653468729579,"OXSR1","Serine/threonine-protein kinase OSR1","OXSR1","O95747"
"X25951.17",458,0.173705024019687,0.167400464241959,0.000320478933738569,0.00430755901429363,0.000698058125260783,TRUE,TRUE,"FDR < 0.01","Positive",-0.00630455977772817,"PRAME","Preferentially expressed antigen of melanoma","PRAME","P78395"
"X22585.5",488,0.166507032918584,0.162091641147748,0.000323965692527772,0.00524915028392351,0.000705433533154194,TRUE,TRUE,"FDR < 0.01","Positive",-0.00441539177083644,"FZD4","Frizzled-4","FZD4","Q9ULV1"
"X11967.23",475,-0.165128902768191,-0.163988489466406,0.000332006735748576,0.00031606522658588,0.000722718205071093,TRUE,TRUE,"FDR < 0.01","Negative",0.00114041330178516,"CRABP1","Cellular retinoic acid-binding protein 1","RABP1","P29762"
"X12406.119",493,0.156205143027719,0.160966476258615,0.000332727178558857,0.000856121091224608,0.000723992849498261,TRUE,TRUE,"FDR < 0.01","Positive",0.00476133323089584,"DIRAS3","GTP-binding protein Di-Ras3","ARHI","O95661"
"X21674.132",493,0.156838346273377,0.160963984648813,0.000332798997199772,0.000329004608519389,0.000723992849498261,TRUE,TRUE,"FDR < 0.01","Positive",0.00412563837543664,"BTN1A1","Butyrophilin subfamily 1 member A1","Butyrophilin 1A1","Q13410"
"X11266.8",480,0.168719734175772,0.163027788913352,0.000335185609266663,0.00777263189498867,0.000728745631623607,TRUE,TRUE,"FDR < 0.01","Positive",-0.00569194526242006,"SELPLG","P-selectin glycoprotein ligand 1:Extracellular domain","SELPL:ECD","Q14242"
"X6526.77",486,-0.166340687816509,-0.162026354557949,0.000335191780883835,0.00196417013309804,0.000728745631623607,TRUE,TRUE,"FDR < 0.01","Negative",0.00431433325855982,"OBP2A","Odorant-binding protein 2a","OBP2A","Q9NY56"
