"protein_id","n_valid","raw_spearman_rho","residual_spearman_rho","p_value","age_effect_r2","fdr","significant_fdr05","significant_fdr01","sig_cat","direction","rho_shift","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X5679.16",491,-0.171415061149588,-0.154018697178723,0.00061574419121913,0.0158163202912009,0.0012987919480548,TRUE,TRUE,"FDR < 0.01","Negative",0.0173963639708657,"DEFB103A","Beta-defensin 103","HBD-3","P81534"
"X3666.17",490,-0.15279229352124,-0.154160031436012,0.000616491562071639,7.64575976927741e-05,0.00129997693928713,TRUE,TRUE,"FDR < 0.01","Negative",-0.00136773791477246,"CFHR5","Complement factor H-related protein 5","complement factor H-related 5","Q9BXR6"
"X9522.3",487,-0.166711498159784,-0.154596474258492,0.000618241139045566,0.0214624733455629,0.00130327390280295,TRUE,TRUE,"FDR < 0.01","Negative",0.0121150239012913,"AIFM1","Apoptosis-inducing factor 1, mitochondrial","AIF","O95831"
"X18265.18",491,0.155634548405601,0.153886295163242,0.000622530774694481,0.00105292360797133,0.00131192180407185,TRUE,TRUE,"FDR < 0.01","Positive",-0.00174825324235839,"ZNF34","Zinc finger protein 34","ZNF34","Q8IZ26"
"X11566.48",492,-0.145484235516088,-0.153711371953353,0.000623538706219954,0.00218577348333897,0.00131365071791602,TRUE,TRUE,"FDR < 0.01","Negative",-0.00822713643726553,"KRT72","Keratin, type II cytoskeletal 72","Keratin 72","Q14CN4"
"X12578.13",487,0.160185710639883,0.15439465348179,0.000628611103712822,0.00415814803051476,0.00132393890003257,TRUE,TRUE,"FDR < 0.01","Positive",-0.00579105715809361,"ARF3","ADP-ribosylation factor 3","ARF3","P61204"
"X7824.88",493,-0.156857277135499,-0.153453985809278,0.00062885771832771,0.00386667632114133,0.00132406020946366,TRUE,TRUE,"FDR < 0.01","Negative",0.00340329132622091,"MSRB3","Methionine-R-sulfoxide reductase B3","MSRB3","Q8IXL7"
"X8803.61",492,-0.147219790530785,-0.153596780842077,0.000629483073021163,0.00192502428891978,0.00132497864378403,TRUE,TRUE,"FDR < 0.01","Negative",-0.00637699031129199,"NECTIN1","Nectin-1, isoform gamma:Cytoplasmic domain","nectin-1 gamma:CD","Q15223"
"X17797.1",495,0.158874124506805,0.153064592958345,0.000633109609275492,0.00149397784467754,0.00133221171912731,TRUE,TRUE,"FDR < 0.01","Positive",-0.00580953154846009,"CUL1","Cullin-1","CUL1","Q13616"
"X5468.67",490,0.157758347829413,0.153813239635927,0.000634416706120246,0.00082945269561719,0.00133456126918088,TRUE,TRUE,"FDR < 0.01","Positive",-0.0039451081934867,"IL17RC","Interleukin-17 receptor C","IL-17 RC","Q8NAC3"
"X24689.9",464,-0.159908996266943,-0.157939121036134,0.000639250221480323,6.82736413181419e-06,0.00134432536819864,TRUE,TRUE,"FDR < 0.01","Negative",0.00196987523080897,"CAVIN1","Polymerase I and transcript release factor","PTRF","Q6NZI2"
"X12813.18",490,0.163244835057381,0.153628519909734,0.000644160722313664,0.0143256021209373,0.00135424545612461,TRUE,TRUE,"FDR < 0.01","Positive",-0.00961631514764685,"EHBP1","EH domain-binding protein 1","EHBP1","Q8NDI1"
"X6274.15",492,-0.149758571362868,-0.153166008893325,0.000652302506174883,0.000266240214268339,0.0013709508118077,TRUE,TRUE,"FDR < 0.01","Negative",-0.0034074375304565,"WSCD2","WSC domain-containing protein 2","WSCD2","Q2TBF2"
"X22516.30",494,-0.158897021377392,-0.152841298446287,0.000653190221374755,0.00723672100290362,0.00137240476926519,TRUE,TRUE,"FDR < 0.01","Negative",0.00605572293110501,"NRL","Neural retina-specific leucine zipper protein","NRL","P54845"
"X3381.24",493,-0.163138171985225,-0.152963148941506,0.000654921377578941,0.0162622994182587,0.00137562946025202,TRUE,TRUE,"FDR < 0.01","Negative",0.0101750230437197,"LYN","Tyrosine-protein kinase Lyn, isoform B","LYNB","P07948"
"X20181.17",489,-0.158496967830486,-0.153557388537803,0.000656316215468326,0.00136411934577801,0.00137814600999869,TRUE,TRUE,"FDR < 0.01","Negative",0.00493957929268343,"ITGA11","Integrin alpha-11","ITA11","Q9UKX5"
"X25064.34",493,0.155548716434403,0.152745939405199,0.000666771960085486,0.000513949864566086,0.00139968162433288,TRUE,TRUE,"FDR < 0.01","Positive",-0.00280277702920426,"INPP4A","Type I inositol-3,4-bisphosphate 4-phosphatase","INP4A","Q96PE3"
"X21647.9",493,0.158085377642654,0.152705171520102,0.000669018220333442,0.000985146228758434,0.00140397622331808,TRUE,TRUE,"FDR < 0.01","Positive",-0.00538020612255194,"SRM","Spermidine synthase","SPEE","P19623"
"X3797.1",488,-0.162186061883439,-0.153436394429769,0.000671427470134513,0.0120571374523447,0.0014086101911627,TRUE,TRUE,"FDR < 0.01","Negative",0.00874966745366973,"CDH2","Cadherin-2","Cadherin-2","P19022"
"X4124.24",492,0.167892946684796,0.152801541022003,0.000672206047696828,0.0151290149995042,0.00140939939063642,TRUE,TRUE,"FDR < 0.01","Positive",-0.015091405662793,"HSPA1A","Heat shock 70 kDa protein 1A","HSP 70","P0DMV8"
"X4143.74",492,-0.154897009561289,-0.152804761489847,0.000672027739939526,0.000245023133632444,0.00140939939063642,TRUE,TRUE,"FDR < 0.01","Negative",0.00209224807144195,"XCL1","Lymphotactin","Lymphotactin","P47992"
"X4930.21",491,0.153170858947756,0.152894256903,0.000675630625142181,0.000111910988789351,0.00141615575377647,TRUE,TRUE,"FDR < 0.01","Positive",-0.000276602044755936,"STC1","Stanniocalcin-1","Stanniocalcin-1","P52823"
"X3495.15",494,-0.152698347851929,-0.152380565118892,0.00067852644818319,0.000364490164458261,0.00142180011053642,TRUE,TRUE,"FDR < 0.01","Negative",0.000317782733037175,"CXCL6","C-X-C motif chemokine 6","GCP-2","P80162"
"X12456.5",485,-0.157968439742373,-0.153761770410598,0.000679448137591726,0.00312658424863029,0.00142330568296353,TRUE,TRUE,"FDR < 0.01","Negative",0.00420666933177452,"PFKFB3","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3","F263","Q16875"
"X12894.3",494,0.159945890457661,0.152348562673368,0.0006803196949189,0.0170415609816295,0.0014247053700768,TRUE,TRUE,"FDR < 0.01","Positive",-0.00759732778429315,"PAXIP1","PAX-interacting protein 1","PAXI1","Q6ZW49"
"X23679.43",479,0.157267390252415,0.154684729343734,0.000681132221310055,0.000338456692848885,0.00142555458926709,TRUE,TRUE,"FDR < 0.01","Positive",-0.00258266090868106,"DSCC1","Sister chromatid cohesion protein DCC1","DCC1","Q9BVC3"
"X25054.15",479,-0.15520999570957,-0.154686321020864,0.000681044155342493,0.00398404623830903,0.00142555458926709,TRUE,TRUE,"FDR < 0.01","Negative",0.000523674688706288,"PRPF19","Pre-mRNA-processing factor 19","PRP19","Q9UMS4"
"X11457.53",495,0.155488434412356,0.152109972653266,0.000685145483337446,0.00589910284433021,0.00143352572006536,TRUE,TRUE,"FDR < 0.01","Positive",-0.00337846175908926,"GALE","UDP-glucose 4-epimerase","GALE","Q14376"
"X11260.47",492,0.158818216006958,0.152479973463871,0.000690232703684684,0.0233731943241146,0.00144373845604993,TRUE,TRUE,"FDR < 0.01","Positive",-0.00633824254308762,"SUN5","SUN domain-containing protein 5","SPA4L","Q8TC36"
"X19278.19",491,0.131800558810264,0.152587287957754,0.000692893162150424,0.0183444222807457,0.0014488706271235,TRUE,TRUE,"FDR < 0.01","Positive",0.0207867291474903,"RAB1B","Ras-related protein Rab-1B","RAB1B","Q9H0U4"
"X24473.11",490,-0.1533648558668,-0.152688817157701,0.000695914644457093,0.000332560579893725,0.0014547544268642,TRUE,TRUE,"FDR < 0.01","Negative",0.000676038709099019,"CT45A3","Cancer/testis antigen family 45 member A3","CT453","Q8NHU0"
"X18400.52",481,-0.152671691339143,-0.154052017703761,0.000698692309354277,3.18045896087517e-06,0.00146012518706047,TRUE,TRUE,"FDR < 0.01","Negative",-0.00138032636461796,"ALKBH2","DNA oxidative demethylase ALKBH2","ALKB2","Q6NS38"
"X20533.39",494,0.174395954408607,0.152001509042184,0.00070005083180037,0.068115193273082,0.0014625279083691,TRUE,TRUE,"FDR < 0.01","Positive",-0.0223944453664232,"IL12A|EBI3","Interleukin-35","IL-35","P29459|Q14213"
"X25248.28",492,-0.151658626578953,-0.152239141936744,0.000704025640287679,0.00283580282756552,0.00147039344371353,TRUE,TRUE,"FDR < 0.01","Negative",-0.000580515357791467,"NUMB","Protein numb homolog","NUMB","P49757"
"X14341.8",490,0.166362428554586,0.152499797914993,0.000706779496423472,0.025357585612408,0.00147570502904513,TRUE,TRUE,"FDR < 0.01","Positive",-0.0138626306395931,"DIPK1C","Protein FAM69C","FA69C","Q0P6D2"
"X12347.29",493,0.166705077834115,0.152027466189535,0.000707401474398293,0.0101360551300076,0.00147656356619787,TRUE,TRUE,"FDR < 0.01","Positive",-0.0146776116445802,"CCM2","Cerebral cavernous malformations 2 protein","CCM2","Q9BSQ5"
"X23267.5",489,0.1529059201948,0.152473206134983,0.000717343620131095,0.00030991477754445,0.00149686984182851,TRUE,TRUE,"FDR < 0.01","Positive",-0.000432714059817013,"KCTD6","BTB/POZ domain-containing protein KCTD6","KCTD6","Q8NC69"
"X21810.50",493,-0.153721009845833,-0.151702389583887,0.00072652789316349,0.00356560346529142,0.00151558305289167,TRUE,TRUE,"FDR < 0.01","Negative",0.00201862026194594,"MLANA","MART-1","MART-1","Q16655"
"X3875.62",492,-0.164130449857593,-0.151839431234527,0.000727482756423219,0.0171972891340869,0.0015171231642586,TRUE,TRUE,"FDR < 0.01","Negative",0.0122910186230661,"ARID3A","AT-rich interactive domain-containing protein 3A","ARI3A","Q99856"
"X12875.28",493,-0.160910920782458,-0.151651063733262,0.000729591149531377,0.0110272173309939,0.00152106726263908,TRUE,TRUE,"FDR < 0.01","Negative",0.00925985704919624,"UBTD2","Ubiquitin domain-containing protein 2","UBTD2","Q8WUN7"
"X4997.19",493,-0.15606510665424,-0.151622721848916,0.000731287786332169,0.00251890685357265,0.0015241508310791,TRUE,TRUE,"FDR < 0.01","Negative",0.00444238480532408,"EIF4A3","Eukaryotic initiation factor 4A-III","IF4A3","P38919"
"X21438.45",489,-0.15265847058317,-0.15212723504215,0.000737897963121441,0.0013532676513616,0.00153747032470723,TRUE,TRUE,"FDR < 0.01","Negative",0.000531235541019998,"TRIM5","Tripartite motif-containing protein 5","TRIM5","Q9C035"
"X22116.9",492,-0.150088395830793,-0.151558787429951,0.0007443826584246,8.30499285992879e-05,0.00155052052401556,TRUE,TRUE,"FDR < 0.01","Negative",-0.00147039159915785,"CREM","cAMP-responsive element modulator","CREM","Q03060"
"X24658.98",492,-0.153081454568561,-0.151524358833231,0.000746480738533334,0.000188457630256656,0.00155442852955589,TRUE,TRUE,"FDR < 0.01","Negative",0.00155709573533078,"CCDC115","Coiled-coil domain-containing protein 115","CC115","Q96NT0"
"X5731.1",480,0.142686464406004,0.153321086463049,0.000750901507092949,0.00836785073470157,0.0015631694077819,TRUE,TRUE,"FDR < 0.01","Positive",0.0106346220570449,"SPINK6","Serine protease inhibitor Kazal-type 6","ISK6","Q6UWN8"
"X17702.53",486,0.15832942574131,0.152322303064671,0.000754305716003055,0.012546843765109,0.00156978952483702,TRUE,TRUE,"FDR < 0.01","Positive",-0.00600712267663886,"UGT1A1","UDP-glucuronosyltransferase 1-1","UGT 1A1","P22309"
"X16908.5",491,0.148263254104148,0.151499819042415,0.000757389678880454,0.000807257637315534,0.00157573944180504,TRUE,TRUE,"FDR < 0.01","Positive",0.00323656493826738,"OMG","Oligodendrocyte-myelin glycoprotein","OMGP","P23515"
"X25061.8",492,-0.157875235557452,-0.151213057294525,0.000765701563695283,0.0047571096996784,0.0015925592202154,TRUE,TRUE,"FDR < 0.01","Negative",0.00666217826292759,"ELMO2","Engulfment and cell motility protein 2","ELMO2","Q96JJ3"
"X5095.21",489,-0.153799095286699,-0.151503522925151,0.000776336713785138,0.00202000757175393,0.00161372067657712,TRUE,TRUE,"FDR < 0.01","Negative",0.00229557236154798,"KIR2DL4","Killer cell immunoglobulin-like receptor 2DL4","KI2L4","Q99706"
"X6367.66",490,-0.154358933428726,-0.15135170007678,0.000776219953001542,0.00184207770129157,0.00161372067657712,TRUE,TRUE,"FDR < 0.01","Negative",0.00300723335194669,"FMOD","fibromodulin","fibromodulin","Q06828"
"X11952.1",493,-0.158653045712837,-0.15088332915591,0.000776862361599681,0.00395213483850971,0.00161433427558759,TRUE,TRUE,"FDR < 0.01","Negative",0.0077697165569271,"IGDCC3","Immunoglobulin superfamily DCC subclass member 3:Cytoplasmic domain","IGDC3:CD","Q8IVU1"
"X5623.11",492,-0.153393004072368,-0.151028116296076,0.000777336327201225,0.00277598953721463,0.00161484014592069,TRUE,TRUE,"FDR < 0.01","Negative",0.00236488777629204,"CD300LF","CMRF35-like molecule 1","CLM1","Q8TDQ1"
"X21391.17",492,0.149805176702769,0.150859033573501,0.000788116390537479,0.000398803216156591,0.00163674927830271,TRUE,TRUE,"FDR < 0.01","Positive",0.0010538568707322,"CGB3","Choriogonadotropin subunit beta 3","b-CF","P0DN86"
"X3773.15",490,0.141959529890624,0.151039187486121,0.000796186261413751,0.00318830875105874,0.00165301860142363,TRUE,TRUE,"FDR < 0.01","Positive",0.00907965759549678,"TEK","Angiopoietin-1 receptor, soluble","sTie-2","Q02763"
"X15688.30",494,0.158567792956183,0.150187242943007,0.000812110027610982,0.0113875023351947,0.00168557947953035,TRUE,TRUE,"FDR < 0.01","Positive",-0.00838055001317559,"LMAN1","Protein ERGIC-53","Mannose-binding lectin","P49257"
"X3622.33",485,-0.169345659951023,-0.151559329628683,0.00081250849380238,0.0261090107341717,0.00168590699025049,TRUE,TRUE,"FDR < 0.01","Negative",0.0177863303223396,"LGMN","Legumain","LGMN","Q99538"
"X12726.3",493,-0.1534559554141,-0.150084502381845,0.000829044778018963,0.00234179199471027,0.00171920031676224,TRUE,TRUE,"FDR < 0.01","Negative",0.003371453032255,"RFXAP","Regulatory factor X-associated protein","RFXAP","O00287"
"X3078.1",493,-0.106089736287272,-0.150087499306475,0.000828843089440335,0.15842846633137,0.00171920031676224,TRUE,TRUE,"FDR < 0.01","Negative",-0.0439977630192028,"PGF","Placenta growth factor","PlGF","P49763"
"X12923.51",479,0.156718576457999,0.152162367554441,0.000834743566110285,0.00769006163190029,0.00173050567641389,TRUE,TRUE,"FDR < 0.01","Positive",-0.00455620890355715,"KRT17","Keratin, type I cytoskeletal 17","Keratin 17","Q04695"
"X9386.42",489,0.155713716270544,0.150560810181362,0.00083796453052966,0.00226396349414956,0.00173666909359771,TRUE,TRUE,"FDR < 0.01","Positive",-0.0051529060891829,"TTC9B","Tetratricopeptide repeat protein 9B","TTC9B","Q8N6N2"
"X14035.13",484,0.159504421587966,0.151269569027607,0.000842149277898522,0.00773209862708087,0.00174482569999383,TRUE,TRUE,"FDR < 0.01","Positive",-0.00823485256035969,"TIAM1","T-lymphoma invasion and metastasis-inducing protein 1","TIAM1","Q13009"
"X25038.5",492,-0.153808572724976,-0.149775523297215,0.00086054648526262,0.00284630203419414,0.00178241517719239,TRUE,TRUE,"FDR < 0.01","Negative",0.00403304942776073,"WEE2","Wee1-like protein kinase 2","WEE2","P0C1S8"
"X23325.18",482,0.163895828864356,0.151253098296412,0.000864573616630621,0.00736032614127217,0.0017902270719768,TRUE,TRUE,"FDR < 0.01","Positive",-0.0126427305679444,"BMERB1","Uncharacterized protein C16orf45","CP045","Q96MC5"
"X7831.39",493,-0.129806050697522,-0.149509745501903,0.000868575104248909,0.0154527754044506,0.00179798126633085,TRUE,TRUE,"FDR < 0.01","Negative",-0.0197036948043811,"RBP4","Retinol-binding protein 4","RBP","P02753"
"X6434.18",490,-0.146213095066181,-0.149949625371371,0.000869573729780038,0.000364894953334782,0.00179951668452265,TRUE,TRUE,"FDR < 0.01","Negative",-0.00373653030518986,"AOC2","Retina-specific copper amine oxidase","Amine oxidase","O75106"
"X2705.5",488,-0.153670877250673,-0.150107778098394,0.000879910952685505,0.00126848451533419,0.00182037100518664,TRUE,TRUE,"FDR < 0.01","Negative",0.00356309915227945,"CCL25","C-C motif chemokine 25","TECK","O15444"
"X9926.4",495,0.153229576722091,0.149019118968185,0.00088205921452909,0.00204785436054748,0.00182427658629356,TRUE,TRUE,"FDR < 0.01","Positive",-0.00421045775390558,"S100P","Protein S100-P","S100P","P25815"
"X8991.115",479,0.154606080405699,0.151409462907859,0.000886457490491511,0.00641295402047873,0.00183283197192829,TRUE,TRUE,"FDR < 0.01","Positive",-0.00319661749784,"FCRL4","Fc receptor-like protein 4:Cytoplasmic domain","FCRL4:CD","Q96PJ5"
"X24704.38",492,-0.140761749857313,-0.149372627277454,0.00088901381027622,0.0044200931679335,0.00183757501947032,TRUE,TRUE,"FDR < 0.01","Negative",-0.00861087742014113,"COMMD5","COMM domain-containing protein 5","COMD5","Q9GZQ3"
"X4389.2",444,0.142760908763138,0.157158868356778,0.000890934651417715,0.0191747596936731,0.00184100213368174,TRUE,TRUE,"FDR < 0.01","Positive",0.0143979595936406,"DHH","Desert hedgehog protein N-product","DHH","O43323"
"X18242.8",485,0.148016185433767,0.150393035341073,0.000892363805693482,1.39335875891148e-05,0.00184341151839659,TRUE,TRUE,"FDR < 0.01","Positive",0.0023768499073063,"SPA17","Sperm surface protein Sp17","Sperm protein 17","Q15506"
"X16596.25",493,0.167304060008821,0.14891061382788,0.000911630980018714,0.032333769875974,0.00188265772848794,TRUE,TRUE,"FDR < 0.01","Positive",-0.0183934461809404,"GLRX3","Glutaredoxin-3","GLRX3","O76003"
"X5478.50",483,0.127578521296596,0.150397205831578,0.00091436107458907,0.0166894307781091,0.0018877392653983,TRUE,TRUE,"FDR < 0.01","Positive",0.0228186845349828,"FOLH1","Glutamate carboxypeptidase 2","PSMA","Q04609"
"X8749.194",492,-0.149641838058588,-0.148943595360309,0.000920282767948398,0.000313830365662342,0.00189940506466663,TRUE,TRUE,"FDR < 0.01","Negative",0.000698242698278811,"CD1D","Antigen-presenting glycoprotein CD1d","CD1D","P15813"
"X13485.20",488,-0.173492595535899,-0.149423018944715,0.000929619753973424,0.0585550433542876,0.00191699803683552,TRUE,TRUE,"FDR < 0.01","Negative",0.0240695765911839,"TMEM87B","Transmembrane protein 87B","TM87B","Q96K49"
"X2579.17",487,0.163418958036665,0.149576501693287,0.000929538251304669,0.0321900492209692,0.00191699803683552,TRUE,TRUE,"FDR < 0.01","Positive",-0.0138424563433782,"MMP9","Matrix metalloproteinase-9","MMP-9","P14780"
"X2952.75",494,-0.143787326372313,-0.148518269389413,0.000929627741774486,0.00169178109764382,0.00191699803683552,TRUE,TRUE,"FDR < 0.01","Negative",-0.00473094301709961,"IGF1","Insulin-like growth factor I","IGF-I","P05019"
"X7926.13",483,-0.150014268807263,-0.15011942161747,0.000934835577531439,0.000649484514651994,0.00192716987069092,TRUE,TRUE,"FDR < 0.01","Negative",-0.000105152810206788,"SPINT3","Kunitz-type protease inhibitor 3","SPIT3","P49223"
"X7879.12",491,-0.1614623810499,-0.14888876954586,0.000935601362203749,0.0127659832743911,0.00192818109509775,TRUE,TRUE,"FDR < 0.01","Negative",0.0125736115040396,"CYP3A4","Cytochrome P450 3A4","Cytochrome P450 3A4","P08684"
"X24418.14",491,-0.157769126617081,-0.148835452890134,0.000939614207174858,0.00473550832631841,0.00193588162389996,TRUE,TRUE,"FDR < 0.01","Negative",0.00893367372694767,"HMX3","Homeobox protein HMX3","HMX3","A6NHT5"
"X23576.46",486,0.137265316913521,0.149574834707743,0.000941084309170137,0.0126404824414045,0.00193834036628545,TRUE,TRUE,"FDR < 0.01","Positive",0.0123095177942218,"BEX4","Protein BEX4","BEX4","Q9NWD9"
"X17460.51",489,-0.15580476895216,-0.148951219629214,0.000953742687458986,0.00363738511523932,0.00196383525151387,TRUE,TRUE,"FDR < 0.01","Negative",0.00685354932294605,"MX1","Interferon-induced GTP-binding protein Mx1","Mx1","P20591"
"X14127.240",485,0.153954932684347,0.149514627137491,0.000957229641387104,0.00494657302342256,0.00197043597940543,TRUE,TRUE,"FDR < 0.01","Positive",-0.00444030554685576,"IFNB1","Interferon beta","IFN-b","P01574"
"X12838.28",492,0.16189973825049,0.148367446480307,0.0009638733309717,0.0115785622779728,0.0019835289904397,TRUE,TRUE,"FDR < 0.01","Positive",-0.0135322917701829,"DUSP15","Dual specificity protein phosphatase 15","DUS15","Q9H1R2"
"X11825.27",490,-0.147904331565288,-0.148647670012022,0.000965450002932222,0.00123529727982112,0.00198619009413809,TRUE,TRUE,"FDR < 0.01","Negative",-0.000743338446733854,"PPARGC1A","Peroxisome proliferator-activated receptor gamma coactivator 1-alpha","PRGC1","Q9UBK2"
"X5087.5",495,-0.150662598010438,-0.147702788983511,0.000980836748608789,0.0011731674670805,0.00201725232648402,TRUE,TRUE,"FDR < 0.01","Negative",0.00295980902692761,"IL22RA2","Interleukin-22 receptor subunit alpha-2","IL-22BP","Q969J5"
"X24951.3",491,0.147347095265358,0.148282220841245,0.000982201343020247,0.000220687371057073,0.00201946592540559,TRUE,TRUE,"FDR < 0.01","Positive",0.000935125575886764,"VAC14","Protein VAC14 homolog","VAC14","Q08AM6"
"X6281.51",495,-0.151658306850606,-0.147564878994155,0.000991756034287704,0.00645339120668348,0.00203851262329383,TRUE,TRUE,"FDR < 0.01","Negative",0.00409342785645062,"ST3GAL2","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2","SIA4B","Q16842"
"X21915.2",493,-0.15700077825239,-0.147820760606582,0.00099504535365057,0.00698016435634085,0.00204467371731365,TRUE,TRUE,"FDR < 0.01","Negative",0.00918001764580839,"OTUD3","OTU domain-containing protein 3","OTUD3","Q5T2D3"
"X18326.50",488,0.147700702818917,0.14853566767949,0.000997894887066862,0.000835017593737546,0.00204992776654058,TRUE,TRUE,"FDR < 0.01","Positive",0.000834964860573162,"MAGEA8","Melanoma-associated antigen 8","MAGA8","P43361"
"X19250.50",494,-0.154496179644202,-0.147458356383306,0.00101221496251052,0.00555507692449931,0.00207873521324721,TRUE,TRUE,"FDR < 0.01","Negative",0.00703782326089608,"MYCBP","C-Myc-binding protein","MYCBP","Q99417"
"X13519.112",490,0.157223474462907,0.147984525158093,0.00101795113666429,0.00936554925245718,0.0020899026120555,TRUE,TRUE,"FDR < 0.01","Positive",-0.00923894930481434,"ARHGEF25","Rho guanine nucleotide exchange factor 25","ARHGP","Q86VW2"
"X9984.12",495,-0.149308215535766,-0.147209688026573,0.00102039766475622,0.00477258297605688,0.00209431164418908,TRUE,TRUE,"FDR < 0.01","Negative",0.00209852750919368,"YIPF6","Protein YIPF6","YIPF6","Q96EC8"
"X19323.1",484,-0.151904370936005,-0.148790177264974,0.00102631043385853,0.000318329391912799,0.0021058302838837,TRUE,TRUE,"FDR < 0.01","Negative",0.0031141936710303,"EBAG9","Receptor-binding cancer antigen expressed on SiSo cells","RCAS1","O00559"
"X9899.28",490,-0.141431649760176,-0.147844276880903,0.00102938676617578,0.000474812251763525,0.00211152395228737,TRUE,TRUE,"FDR < 0.01","Negative",-0.00641262712072665,"KIF1C","Kinesin-like protein KIF1C","KIF1C","O43896"
"X3459.49",492,0.148031094608971,0.147157719372189,0.00106166979919751,9.62476356874617e-07,0.00217710683354172,TRUE,TRUE,"FDR < 0.01","Positive",-0.000873375236781632,"PDGFRB","Platelet-derived growth factor receptor beta","PDGF Rb","P09619"
"X22047.46",488,0.15108153409804,0.147636290717459,0.00107179258980384,0.00797926003069981,0.00219601772278984,TRUE,TRUE,"FDR < 0.01","Positive",-0.00344524338058116,"COL5A1","Collagen alpha-1(V) chain","CO5A1","P20908"
"X2670.67",488,-0.1707779067147,-0.147635877685559,0.00107182765668127,0.0569425497863926,0.00219601772278984,TRUE,TRUE,"FDR < 0.01","Negative",0.0231420290291403,"CKM","Creatine kinase M-type","CK-MM","P06732"
"X5599.88",495,0.164885816224825,0.146594322485664,0.00107183220474211,0.0320152185911246,0.00219601772278984,TRUE,TRUE,"FDR < 0.01","Positive",-0.018291493739161,"PCYOX1L","Prenylcysteine oxidase-like","PCYXL","Q8NBM8"
"X9284.25",491,-0.148042869156424,-0.147168191204752,0.00107341415005497,0.000839783683923084,0.0021986158248933,TRUE,TRUE,"FDR < 0.01","Negative",0.00087467795167237,"SFRP4","Secreted frizzled-related protein 4","SFRP4","Q6FHJ7"
"X11140.56",490,0.150367353924726,0.147262060522483,0.00107813851091762,0.00260295590684173,0.00220764696550071,TRUE,TRUE,"FDR < 0.01","Positive",-0.00310529340224242,"COL1A1","Collagen alpha-1(I) chain:C-term propeptide","CO1A1:C-term propeptide","P02452"
"X24293.39",491,0.154369637692106,0.147105438966605,0.0010787774691265,0.00814599167341203,0.00220830981041238,TRUE,TRUE,"FDR < 0.01","Positive",-0.00726419872550021,"SCP2","Nonspecific lipid-transfer protein:isoform 6","NLTP:isoform 6","P22307"
"X12730.3",493,0.157055261019529,0.146767693297155,0.00108228420291608,0.0145550064211374,0.00221484102875464,TRUE,TRUE,"FDR < 0.01","Positive",-0.0102875677223747,"NDC80","Kinetochore protein NDC80 homolog","KNTC2","O14777"
"X9723.105",493,-0.156597122142586,-0.146759792628531,0.00108296457967112,0.00979980429411056,0.00221558612166944,TRUE,TRUE,"FDR < 0.01","Negative",0.00983732951405464,"MMRN2","Multimerin-2","EMILIN-3","Q9H8L6"
"X23631.1",495,0.155049733499954,0.146409409156442,0.00108774886553224,0.011156481047772,0.00222472432205936,TRUE,TRUE,"FDR < 0.01","Positive",-0.00864032434351203,"GALK2","N-acetylgalactosamine kinase","GALK2","Q01415"
"X23617.15",488,-0.140962670159468,-0.147438241921457,0.0010887290622957,0.00238297650474428,0.00222607912474646,TRUE,TRUE,"FDR < 0.01","Negative",-0.00647557176198979,"HYPK","Huntingtin-interacting protein K","HYPK","Q9NX55"
"X7895.108",490,-0.15006610102932,-0.146949900867418,0.00110514547356158,0.00320513082044496,0.00225898571412281,TRUE,TRUE,"FDR < 0.01","Negative",0.00311620016190192,"MRAP","Melanocortin-2 receptor accessory protein","MRAP","Q8TCY5"
"X13690.26",487,0.157101500365018,0.147364673163868,0.0011081604269724,0.0159694946989729,0.00226448768697248,TRUE,TRUE,"FDR < 0.01","Positive",-0.00973682720115099,"BGN","Biglycan","BGN","P21810"
"X15462.28",494,0.151865971583899,0.146299897746465,0.00111018972199754,0.0088506537238378,0.00226797287914634,TRUE,TRUE,"FDR < 0.01","Positive",-0.00556607383743316,"CD8A","T-cell surface glycoprotein CD8 alpha chain","CD8A","P01732"
"X10550.37",492,-0.146050026063478,-0.146586634408717,0.00111094765396775,2.67167866834071e-05,0.00226885956735979,TRUE,TRUE,"FDR < 0.01","Negative",-0.000536608345238943,"BMPR1B","Bone morphogenetic protein receptor type-1B","BMP RIB","O00238"
"X5716.49",493,-0.143942920943383,-0.146416073673675,0.00111294904161418,0.000738863646815157,0.00227228447581093,TRUE,TRUE,"FDR < 0.01","Negative",-0.00247315273029194,"CSAG1","Putative chondrosarcoma-associated gene 1 protein","CSAG1","Q6PB30"
"X23654.6",482,-0.137873392266074,-0.148053285701836,0.00111420387878344,0.011517229292025,0.00227418361622318,TRUE,TRUE,"FDR < 0.01","Negative",-0.0101798934357619,"ALG2","Alpha-1,3-mannosyltransferase ALG2","ALG2","Q9H553"
"X7100.31",491,-0.145039080925859,-0.146683208319264,0.00111551212601865,0.000847587138140166,0.00227619063290436,TRUE,TRUE,"FDR < 0.01","Negative",-0.00164412739340541,"CD2","T-cell surface antigen CD2","CD2","P06729"
"X14603.51",493,0.143954880774495,0.146361493014377,0.00111778021716734,6.06050703632124e-05,0.00228015446163576,TRUE,TRUE,"FDR < 0.01","Positive",0.00240661223988201,"KIAA0040","Uncharacterized protein KIAA0040","KIAA0040","Q15053"
