"protein_id","n","spearman_rho","p_value","fdr","significant_fdr05","significant_fdr01","direction","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X2765.4",494,0.482515471681853,3.58046904191777e-30,4.87013313371533e-29,TRUE,TRUE,"Positive","GDF11|MSTN","Growth/differentiation factor 11/8","GDF-11/8","O95390|O14793"
"X20161.41",494,0.482432034806167,3.67472811529428e-30,4.98865706349544e-29,TRUE,TRUE,"Positive","NCAM1","Neural cell adhesion molecule 1","NCAM1","P13591"
"X3795.6",494,0.482225219904574,3.91908490841989e-30,5.29244643283146e-29,TRUE,TRUE,"Positive","ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM 9","Q13443"
"X7089.42",495,0.481795590192686,3.92117016222631e-30,5.29244643283146e-29,TRUE,TRUE,"Positive","SYT11","Synaptotagmin-11","SYT11","Q9BT88"
"X9757.29",491,0.483522715710673,3.91067004504536e-30,5.29244643283146e-29,TRUE,TRUE,"Positive","ENAH","Protein enabled homolog","ENAH","Q8N8S7"
"X4991.12",495,0.481682665992502,4.06146893951947e-30,5.47126729256421e-29,TRUE,TRUE,"Positive","GPC5","Glypican-5","GPC5","P78333"
"X8249.124",494,0.481938920681002,4.28408661848767e-30,5.76008191218928e-29,TRUE,TRUE,"Positive","ALK","ALK tyrosine kinase receptor","ALK","Q9UM73"
"X24463.1",494,0.48153304204911,4.85984279510731e-30,6.52168558998596e-29,TRUE,TRUE,"Positive","NDRG2","Protein NDRG2","NDRG2","Q9UN36"
"X17698.15",483,0.485927531810839,5.47007618114407e-30,7.32655519099698e-29,TRUE,TRUE,"Positive","WBP2","WW domain-binding protein 2","WBP2","Q969T9"
"X5349.69",493,0.481423551361422,5.7421237014224e-30,7.67625506268395e-29,TRUE,TRUE,"Positive","DLL1","Delta-like protein 1","DLL1","O00548"
"X9005.16",495,0.48045739364243,5.94259637290173e-30,7.92912144612887e-29,TRUE,TRUE,"Positive","PLXNA1","Plexin-A1","PLXA1","Q9UIW2"
"X19219.71",493,0.481163053639306,6.22441590156884e-30,8.28935996016915e-29,TRUE,TRUE,"Positive","NUTF2","Nuclear transport factor 2","NTF-2","P61970"
"X13707.27",493,0.480937621625345,6.67398969038213e-30,8.87121400021382e-29,TRUE,TRUE,"Positive","SPARCL1","SPARC-like protein 1","SPARCL1","Q14515"
"X21711.86",495,0.480026549313213,6.79109910742869e-30,9.00978205445795e-29,TRUE,TRUE,"Positive","ADGRB1","Brain-specific angiogenesis inhibitor 1","BAI1","O14514"
"X8889.5",492,0.48129986009392,6.81340856592612e-30,9.02229243937854e-29,TRUE,TRUE,"Positive","CCPG1","Cell cycle progression protein 1","CCPG1","Q9ULG6"
"X14114.18",494,0.480382942720426,6.94071797745292e-30,9.17353385510523e-29,TRUE,TRUE,"Positive","PIANP","PILR alpha-associated neural protein","PIANP","Q8IYJ0"
"X12387.7",494,0.480331676773788,7.05164112802364e-30,9.3025887197374e-29,TRUE,TRUE,"Positive","PDLIM4","PDZ and LIM domain protein 4","PDLI4","P50479"
"X4246.40",494,0.480099087237733,7.5773254759308e-30,9.97728664640888e-29,TRUE,TRUE,"Positive","L1CAM","Neural cell adhesion molecule L1","NCAM-L1","P32004"
"X10558.26",495,0.479520043561077,7.94287789666755e-30,1.04389980611925e-28,TRUE,TRUE,"Positive","PCDH9","Protocadherin-9","PCDH9","Q9HC56"
"X14101.2",495,0.479454002742446,8.10663538880216e-30,1.06342660858725e-28,TRUE,TRUE,"Positive","CNTFR","Ciliary neurotrophic factor receptor subunit alpha","CNTFR alpha","P26992"
"X23703.8",494,0.479825803943736,8.24469048478692e-30,1.07951508123238e-28,TRUE,TRUE,"Positive","PDLIM5","PDZ and LIM domain protein 5","PDLI5","Q96HC4"
"X23559.10",495,0.479344710635265,8.38500894674841e-30,1.09583932223829e-28,TRUE,TRUE,"Positive","DDRGK1","DDRGK domain-containing protein 1","DDRGK","Q96HY6"
"X16810.3",494,0.47961169977286,8.80787994677286e-30,1.14896087573825e-28,TRUE,TRUE,"Positive","GDI1","Rab GDP dissociation inhibitor alpha","RhoGDI","P31150"
"X19202.10",495,-0.479128780257312,8.96308977368293e-30,1.16703427257712e-28,TRUE,TRUE,"Negative","BTK","Tyrosine-protein kinase BTK","BTK","Q06187"
"X11212.7",492,0.480338231236062,9.16643062748779e-30,1.1912958542774e-28,TRUE,TRUE,"Positive","TXNDC5","Thioredoxin domain-containing protein 5","TXND5","Q8NBS9"
"X21395.23",494,0.479454779222552,9.24466267562629e-30,1.19923818597708e-28,TRUE,TRUE,"Positive","PCDH17","Protocadherin-17","PCD17","O14917"
"X15358.28",494,0.47942599784866,9.3270689361059e-30,1.20769164320558e-28,TRUE,TRUE,"Positive","SCG5","Neuroendocrine protein 7B2","7B2","P05408"
"X15491.20",495,0.478939864803391,9.50107234442716e-30,1.22795224672901e-28,TRUE,TRUE,"Positive","CD248","Endosialin","CD248","Q9HCU0"
"X3806.55",495,0.478642454989291,1.04134334598989e-29,1.34339044910851e-28,TRUE,TRUE,"Positive","EPHA5","Ephrin type-A receptor 5","EphA5","P54756"
"X25280.2",495,0.4786142435998,1.05043515863055e-29,1.35262836143511e-28,TRUE,TRUE,"Positive","LIMD1","LIM domain-containing protein 1","LIMD1","Q9UGP4"
"X6369.82",495,0.478504612287261,1.08651817008115e-29,1.3965247305355e-28,TRUE,TRUE,"Positive","DEAF1","Deformed epidermal autoregulatory factor 1 homolog","DEAF1","O75398"
"X8264.43",494,0.478885900442013,1.10154426413721e-29,1.41324497624197e-28,TRUE,TRUE,"Positive","DLL1","Delta-like protein 1","DLL1","O00548"
"X17784.23",492,0.479439333839143,1.20854525983123e-29,1.54768913073451e-28,TRUE,TRUE,"Positive","GMFB","Glia maturation factor beta","GMFB","P60983"
"X17320.19",478,0.485198977291072,1.34588580801617e-29,1.72042519802067e-28,TRUE,TRUE,"Positive","AASDHPPT","L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","ADPPT","Q9NRN7"
"X18833.76",489,0.480297159860302,1.37991551549547e-29,1.75751057928104e-28,TRUE,TRUE,"Positive","PEA15","Astrocytic phosphoprotein PEA-15","PEA15","Q15121"
"X2480.58",493,0.478580444406385,1.37952574579078e-29,1.75751057928104e-28,TRUE,TRUE,"Positive","TIMP3","Metalloproteinase inhibitor 3","TIMP-3","P35625"
"X15391.114",493,0.478534106236497,1.3992793862512e-29,1.77893867526128e-28,TRUE,TRUE,"Positive","GAS6","Growth arrest-specific protein 6","GAS-6","Q14393"
"X8906.60",495,0.47731320853228,1.56709570783209e-29,1.98867852053692e-28,TRUE,TRUE,"Positive","LRTM2","Leucine-rich repeat and transmembrane domain-containing protein 2","LRTM2","Q8N967"
"X6927.7",494,0.477673020676758,1.59881715188161e-29,2.02526476472525e-28,TRUE,TRUE,"Positive","NDST1","Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1","NDST1","P52848"
"X18901.26",495,0.477159539201812,1.64272828942835e-29,2.07713206993603e-28,TRUE,TRUE,"Positive","HSPA1B","Heat shock 70 kDa protein 1B","HS71B","P0DMV9"
"X17393.13",495,0.477048185794806,1.69977951924489e-29,2.1453973932091e-28,TRUE,TRUE,"Positive","ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","SCAD","P16219"
"X8052.115",495,0.476470000275498,2.02904352758816e-29,2.55637588322933e-28,TRUE,TRUE,"Positive","NLGN1","Neuroligin-1","NLGN1","Q8N2Q7"
"X9854.36",489,0.478970443189405,2.06934005500211e-29,2.60246446773605e-28,TRUE,TRUE,"Positive","AKR1B1","Aldose reductase","Aldose reductase","P15121"
"X9772.153",491,0.477377743379644,2.58750184467842e-29,3.24828860608824e-28,TRUE,TRUE,"Positive","NLGN2","Neuroligin-2:Extracellular domain","NLGN2:ECD","Q8NFZ4"
"X18324.61",494,0.475350760630851,3.24927997183865e-29,4.07177212928975e-28,TRUE,TRUE,"Positive","SUOX","Sulfite oxidase, mitochondrial","SUOX","P51687"
"X19110.6",492,0.475874422034417,3.58863736054885e-29,4.48900084118655e-28,TRUE,TRUE,"Positive","MEMO1","Protein MEMO1","MEMO1","Q9Y316"
"X9305.89",492,0.475724796253859,3.7553212042676e-29,4.6891310224411e-28,TRUE,TRUE,"Positive","IFNGR2","Interferon gamma receptor 2:Extracellular domain","INGR2:ECD","P38484"
"X5699.19",490,0.476484909328785,3.86452891868913e-29,4.81690837640879e-28,TRUE,TRUE,"Positive","FAM189A2","Protein FAM189A2","CI061","Q15884"
"X9175.48",493,0.475116454136924,3.9693737821187e-29,4.9388034358333e-28,TRUE,TRUE,"Positive","DSCAM","Down syndrome cell adhesion molecule","DSCAM","O60469"
"X24967.4",494,0.474528527835092,4.17130057887387e-29,5.1808440700375e-28,TRUE,TRUE,"Positive","PCDH1","Protocadherin-1","PCDH1","Q08174"
"X5139.32",494,0.474257268842304,4.52894049448594e-29,5.61508463077416e-28,TRUE,TRUE,"Positive","UNC5C","Netrin receptor UNC5C","UNC5H3","O95185"
"X8242.9",486,0.477517419465587,4.75992594673708e-29,5.89103909132389e-28,TRUE,TRUE,"Positive","CLEC2L","C-type lectin domain family 2 member L","CLC2L","P0C7M8"
"X11487.4",494,0.473874555461858,5.08564606279933e-29,6.28306008287642e-28,TRUE,TRUE,"Positive","SPOCK1","Testican-1","Testican-1","Q08629"
"X10606.34",495,0.473071897352034,5.70545660949448e-29,7.03639499111071e-28,TRUE,TRUE,"Positive","TOR1AIP1","Torsin-1A-interacting protein 1:Perinuclear domain","TOIP1:Perinuclear","Q5JTV8"
"X22504.3",495,0.473046418304734,5.74960559137838e-29,7.07838087304139e-28,TRUE,TRUE,"Positive","N4BP2L2","NEDD4-binding protein 2-like 2","N42L2","Q92802"
"X25285.14",471,0.483493504093875,5.77453087563812e-29,7.09659452348159e-28,TRUE,TRUE,"Positive","KBTBD11","Kelch repeat and BTB domain-containing protein 11","KBTBB","O94819"
"X5735.54",491,0.474695299693235,5.83351224094293e-29,7.15652421152455e-28,TRUE,TRUE,"Positive","C1GALT1C1","C1GALT1-specific chaperone 1","C1GLC","Q96EU7"
"X3214.3",493,0.47375207009282,5.99894387723689e-29,7.34660871679098e-28,TRUE,TRUE,"Positive","NRP1","Neuropilin-1","NRP1","O14786"
"X19560.23",495,0.472660138963075,6.46183992946474e-29,7.89968389282731e-28,TRUE,TRUE,"Positive","PLXNA4","Plexin-A4","PLXA4","Q9HCM2"
"X3855.56",487,0.475452351890131,7.77936396680084e-29,9.49380567725434e-28,TRUE,TRUE,"Positive","PRDX1","Peroxiredoxin-1","Peroxiredoxin-1","Q06830"
"X19241.31",493,-0.472582781786306,8.53377515152982e-29,1.03963643367768e-27,TRUE,TRUE,"Negative","RBP5","Retinol-binding protein 5","RBP-III","P82980"
"X3503.4",483,0.476844114212351,8.61053306519099e-29,1.04716639100109e-27,TRUE,TRUE,"Positive","ITGA1|ITGB1","Integrin alpha-I: beta-1 complex","Integrin a1b1","P56199|P05556"
"X21536.65",495,0.471497881312936,9.17425377302393e-29,1.11378938786885e-27,TRUE,TRUE,"Positive","CPLX3","Complexin-3","CPLX3","Q8WVH0"
"X12499.108",494,0.471508260696271,1.03812105257194e-28,1.25813805765855e-27,TRUE,TRUE,"Positive","SH3GL2","Endophilin-A1","SH3G2","Q99962"
"X2944.66",494,0.471340526225918,1.09175137560574e-28,1.32084946219658e-27,TRUE,TRUE,"Positive","NBL1","Neuroblastoma suppressor of tumorigenicity 1","DAN","P41271"
"X10970.3",494,0.471320355989169,1.09838226980232e-28,1.32658065516642e-27,TRUE,TRUE,"Positive","ART3","Ecto-ADP-ribosyltransferase 3","NAR3","Q13508"
"X19438.68",494,0.471244548413011,1.12366183882083e-28,1.35477645110842e-27,TRUE,TRUE,"Positive","SYF2","Pre-mRNA-splicing factor SYF2","SYF2","O95926"
"X5688.65",495,0.470248759310313,1.33509637096069e-28,1.60693300319238e-27,TRUE,TRUE,"Positive","CBLN4","Cerebellin-4","CBLN4","Q9NTU7"
"X21323.2",493,0.47064298689556,1.52677061444576e-28,1.83448167310335e-27,TRUE,TRUE,"Positive","RWDD1","RWD domain-containing protein 1","RWDD1","Q9H446"
"X2837.3",495,0.469762769059738,1.54428193593693e-28,1.85234502760928e-27,TRUE,TRUE,"Positive","MET","Hepatocyte growth factor receptor","Met","P08581"
"X20577.5",494,0.470136472164639,1.56603209210477e-28,1.87522304362289e-27,TRUE,TRUE,"Positive","FZD8","Frizzled-8","FZD8","Q9H461"
"X2620.4",494,0.469700773375106,1.78378572749484e-28,2.13232406503436e-27,TRUE,TRUE,"Positive","IL6ST","Interleukin-6 receptor subunit beta","gp130, soluble","P40189"
"X2654.19",495,0.469112618662465,1.87557776508382e-28,2.23823206889475e-27,TRUE,TRUE,"Positive","TNFRSF1A","Tumor necrosis factor receptor superfamily member 1A","TNF sR-I","P19438"
"X22955.28",492,0.470309466096799,1.91323639936575e-28,2.27928928189746e-27,TRUE,TRUE,"Positive","RBP1","Retinol-binding protein 1","CRBP","P09455"
"X19372.7",494,0.46912309807079,2.11926052078479e-28,2.52044481291977e-27,TRUE,TRUE,"Positive","MDGA2","MAM domain-containing glycosylphosphatidylinositol anchor protein 2","MDGA2","Q7Z553"
"X10576.7",495,0.468590253570141,2.19190811292025e-28,2.60242649678074e-27,TRUE,TRUE,"Positive","PLXDC2","Plexin domain-containing protein 2:Extracellular domain","PXDC2:ECD","Q6UX71"
"X21562.3",491,0.470064560427525,2.33403778380599e-28,2.76648640872436e-27,TRUE,TRUE,"Positive","SCGB1D1","Secretoglobin family 1D member 1","SG1D1","O95968"
"X7152.5",495,0.468294475172323,2.39385144930075e-28,2.83258942607293e-27,TRUE,TRUE,"Positive","HAVCR2","Hepatitis A virus cellular receptor 2","TIMD3","Q8TDQ0"
"X19555.1",487,0.471247799008479,2.72266754999545e-28,3.21623713114977e-27,TRUE,TRUE,"Positive","SUMO2","Small ubiquitin-related modifier 2","SUMO2","P61956"
"X6984.6",495,0.467832630701179,2.74654701711894e-28,3.23898347725895e-27,TRUE,TRUE,"Positive","IGSF8","Immunoglobulin superfamily member 8","IGSF8","Q969P0"
"X19208.8",491,0.469420989810003,2.82534995753964e-28,3.32631537017903e-27,TRUE,TRUE,"Positive","ACVR2A","Activin receptor type-2A","Activin RIIA","P27037"
"X7090.17",495,0.4676584304902,2.89252736519997e-28,3.39969030087681e-27,TRUE,TRUE,"Positive","GALNT1","Polypeptide N-acetylgalactosaminyltransferase 1","GALT1","Q10472"
"X8976.13",493,0.467712981267998,3.65021558999008e-28,4.28304191086776e-27,TRUE,TRUE,"Positive","B4GALNT1","Beta-1,4 N-acetylgalactosaminyltransferase 1","B4GN1","Q00973"
"X8045.3",493,0.466970686547687,4.54611911665493e-28,5.32534521942605e-27,TRUE,TRUE,"Positive","KIR3DL3","Killer cell immunoglobulin-like receptor 3DL3:Cytoplasmic domain","KI3L3:CD","Q8N743"
"X24426.191",494,0.466500261275673,4.61533407722752e-28,5.39739819882784e-27,TRUE,TRUE,"Positive","CTNNA1","Catenin alpha-1","CTNA1","P35221"
"X6455.52",495,0.465936063906404,4.81895448912984e-28,5.62612936605908e-27,TRUE,TRUE,"Positive","HAPLN4","Hyaluronan and proteoglycan link protein 4","HPLN4","Q86UW8"
"X8102.239",492,0.467143865718483,4.89009698544411e-28,5.69968874925724e-27,TRUE,TRUE,"Positive","RHEX","Uncharacterized protein C1orf186","CA186","Q6ZWK4"
"X3601.54",490,0.467840159958874,5.1073185335593e-28,5.94298443979782e-27,TRUE,TRUE,"Positive","CHL1","Neural cell adhesion molecule L1-like protein","CHL1","O00533"
"X23176.17",493,0.466339442718941,5.47670140625598e-28,6.36223770328742e-27,TRUE,TRUE,"Positive","DAG1","Beta-dystroglycan","Beta-dystroglycan","Q14118"
"X7625.27",495,0.465213325121422,5.96482587100241e-28,6.91781543482978e-27,TRUE,TRUE,"Positive","YWHAQ","14-3-3 protein theta","14-3-3 protein theta","P27348"
"X5116.62",494,0.465396155169195,6.39179867494886e-28,7.4007520195069e-27,TRUE,TRUE,"Positive","ROBO2","Roundabout homolog 2","ROBO2","Q9HCK4"
"X9997.12",492,0.466105279163592,6.63902296142584e-28,7.67431614600462e-27,TRUE,TRUE,"Positive","UBXN4","UBX domain-containing protein 4:Cytoplasmic domain 1","UBXN4:CD 1","Q92575"
"X5108.72",495,0.464791157795378,6.75478603308522e-28,7.79526790144348e-27,TRUE,TRUE,"Positive","NOTCH3","Neurogenic locus notch homolog protein 3","Notch-3","Q9UM47"
"X13438.115",494,0.465089878677481,6.99457779032142e-28,8.05871997059236e-27,TRUE,TRUE,"Positive","CHRD","Chordin","CHRD","Q9H2X0"
"X21236.12",494,0.464639267520762,7.98495206307328e-28,9.18466160949562e-27,TRUE,TRUE,"Positive","TMED9","Transmembrane emp24 domain-containing protein 9","TMED9","Q9BVK6"
"X12705.9",493,0.464863613282574,8.45190034246023e-28,9.70582981949736e-27,TRUE,TRUE,"Positive","HERC1","Probable E3 ubiquitin-protein ligase HERC1","HERC1","Q15751"
"X8427.118",494,0.464083639876107,9.39871833745996e-28,1.07754536749439e-26,TRUE,TRUE,"Positive","RSPO3","R-spondin-3","RSPO3","Q9BXY4"
"X5129.12",493,0.464243762069453,1.01350164481667e-27,1.16006193168967e-26,TRUE,TRUE,"Positive","SCARF1","Scavenger receptor class F member 1","SREC-I","Q14162"
"X24695.8",495,0.463364650604077,1.02699735904659e-27,1.17359159871474e-26,TRUE,TRUE,"Positive","PLEKHB1","Pleckstrin homology domain-containing family B member 1","PKHB1","Q9UF11"
"X7179.69",495,0.463138591724218,1.0973007804133e-27,1.25188794247479e-26,TRUE,TRUE,"Positive","NFASC","Neurofascin","NFASC","O94856"
"X21497.32",494,0.462510457729395,1.48873069235248e-27,1.69570056909417e-26,TRUE,TRUE,"Positive","HYOU1","Hypoxia up-regulated protein 1","HYOU1","Q9Y4L1"
"X21734.36",493,0.462675036678759,1.60217746628386e-27,1.81900375223962e-26,TRUE,TRUE,"Positive","C1GALT1|C1GALT1C1","C1GLT/C1GLC Complex","C1GLT/C1GLC Complex","Q9NS00|Q96EU7"
"X8013.9",493,0.462679134127639,1.60026709789742e-27,1.81900375223962e-26,TRUE,TRUE,"Positive","LMAN2L","VIP36-like protein","LMA2L","Q9H0V9"
"X19279.42",494,0.461846834785475,1.80620139505328e-27,2.04732051332496e-26,TRUE,TRUE,"Positive","RBP1","Retinol-binding protein 1","CRBP","P09455"
"X7849.3",491,0.463092550881626,1.80958630909587e-27,2.04784363412223e-26,TRUE,TRUE,"Positive","QPCT","Glutaminyl-peptide cyclotransferase","Glutaminyl cyclase","Q16769"
"X19243.2",493,0.462100038491836,1.89388083506545e-27,2.13977987897314e-26,TRUE,TRUE,"Positive","PFDN2","Prefoldin subunit 2","PFD2","Q9UHV9"
"X18837.9",494,0.46104729375165,2.27859078238855e-27,2.57029443327404e-26,TRUE,TRUE,"Positive","SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta","SGTB","Q96EQ0"
"X3836.51",491,0.462135709438647,2.38815472206764e-27,2.68955367010994e-26,TRUE,TRUE,"Positive","UFM1","Ubiquitin-fold modifier 1","UFM1","P61960"
"X5628.21",495,0.45999116474067,2.74461415521799e-27,3.08603886955089e-26,TRUE,TRUE,"Positive","SEMA3G","Semaphorin-3G","SEM3G","Q9NS98"
"X11388.75",495,0.459903192559083,2.81546832160797e-27,3.1606339091128e-26,TRUE,TRUE,"Positive","WFDC2","WAP four-disulfide core domain protein 2","HE4","Q14508"
"X25964.12",494,0.460223272276381,2.89319469100936e-27,3.24269260968329e-26,TRUE,TRUE,"Positive","C1QTNF4","Complement C1q tumor necrosis factor-related protein 4","C1QT4","Q9BXJ3"
"X21547.6",495,0.459503341618306,3.16098563667119e-27,3.53717322442199e-26,TRUE,TRUE,"Positive","FAM20C","Dentin matrix protein 4","DMP4","Q8IXL6"
"X8330.1",494,0.459729213259363,3.3375270373334e-27,3.72876824505909e-26,TRUE,TRUE,"Positive","LRP11","Low-density lipoprotein receptor-related protein 11","LRP11","Q86VZ4"
"X25424.234",491,0.460893439952753,3.41916152126854e-27,3.81388956313473e-26,TRUE,TRUE,"Positive","SYT12","Synaptotagmin-12","SYT12","Q8IV01"
"X18181.2",495,0.459163543954198,3.48732147634167e-27,3.88373401300054e-26,TRUE,TRUE,"Positive","TSSC4","Protein TSSC4","TSSC4","Q9Y5U2"
"X20117.5",492,0.460207331276552,3.69496637323398e-27,4.10845070547683e-26,TRUE,TRUE,"Positive","EIF4EBP2","Eukaryotic translation initiation factor 4E-binding protein 2","4EBP2","Q13542"
"X6590.54",495,0.458804035202672,3.86887367106909e-27,4.29500159522013e-26,TRUE,TRUE,"Positive","NRP2","Neuropilin-2","Neuropilin-2","O60462"
"X6478.2",494,0.458898358873004,4.24170995730856e-27,4.70145225489659e-26,TRUE,TRUE,"Positive","IGLON5","IgLON family member 5","IGLO5","A6NGN9"
"X25499.37",483,0.462165250259847,6.24156288008989e-27,6.90713238152128e-26,TRUE,TRUE,"Positive","DDHD2","Phospholipase DDHD2","DDHD2","O94830"
"X3170.6",484,0.46115852220346,7.3661972237511e-27,8.13883462971238e-26,TRUE,TRUE,"Positive","METAP2","Methionine aminopeptidase 2","AMPM2","P50579"
"X9180.6",494,0.456872796059493,7.58883262325562e-27,8.37161772061505e-26,TRUE,TRUE,"Positive","IFNGR2","Interferon gamma receptor 2:Extracellular domain","INGR2:ECD","P38484"
"X25121.7",495,0.456354418613644,7.82374876716244e-27,8.61719498647372e-26,TRUE,TRUE,"Positive","NOMO2","Nodal modulator 2","NOMO2","Q5JPE7"
"X13937.75",478,0.463482378946813,7.88550242641901e-27,8.67157684412326e-26,TRUE,TRUE,"Positive","CAND1","Cullin-associated NEDD8-dissociated protein 1","CAND1","Q86VP6"
"X19802.22",495,0.456293113566432,7.96227245671168e-27,8.74227563624848e-26,TRUE,TRUE,"Positive","EBAG9","Receptor-binding cancer antigen expressed on SiSo cells","RCAS1","O00559"
"X8866.53",494,0.456326935501095,8.87090036263681e-27,9.72467246326618e-26,TRUE,TRUE,"Positive","QPCTL","Glutaminyl-peptide cyclotransferase-like protein","QPCTL","Q9NXS2"
"X9248.36",494,0.455800741001241,1.0308664738103e-26,1.12831557016268e-25,TRUE,TRUE,"Positive","MYDGF","Myeloid-derived growth factor","CS010","Q969H8"
"X2877.3",495,0.454542304234466,1.31240298986486e-26,1.43422510826885e-25,TRUE,TRUE,"Positive","UBE2I","SUMO-conjugating enzyme UBC9","UBC9","P63279"
"X14134.49",494,0.454332078589992,1.56559822455993e-26,1.70825787586328e-25,TRUE,TRUE,"Positive","AMIGO2","Amphoterin-induced protein 2","AMGO2","Q86SJ2"
"X11514.196",494,0.453713184305989,1.86591450371355e-26,2.03277311018871e-25,TRUE,TRUE,"Positive","CD59","CD59 glycoprotein","CD59","P13987"
"X4254.6",491,0.454474391091017,2.1338249289754e-26,2.32103161917277e-25,TRUE,TRUE,"Positive","NUDCD3","NudC domain-containing protein 3","NUDC3","Q8IVD9"
"X11387.3",494,0.453214448277534,2.14878715960196e-26,2.33007028684392e-25,TRUE,TRUE,"Positive","ATF6B","Cyclic AMP-dependent transcription factor ATF-6 beta","ATF6B","Q99941"
